------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.6.2 port 5001 connected with 192.168.2.2 port 34298
[  2] local 192.168.6.2 port 5001 connected with 192.168.1.2 port 51950
[  3] local 192.168.6.2 port 5001 connected with 192.168.8.2 port 39090
[  4] local 192.168.6.2 port 5001 connected with 192.168.3.2 port 51106
[  5] local 192.168.6.2 port 5001 connected with 192.168.4.2 port 39486
[  6] local 192.168.6.2 port 5001 connected with 192.168.9.2 port 59528
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  1.66 MBytes  13.9 Mbits/sec
[  1] 0.0000-1.0000 sec  3.91 MBytes  32.8 Mbits/sec
[  5] 0.0000-1.0000 sec  2.60 MBytes  21.8 Mbits/sec
[  3] 0.0000-1.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  4] 0.0000-1.0000 sec  2.00 MBytes  16.8 Mbits/sec
[  6] 0.0000-1.0000 sec  1.35 MBytes  11.3 Mbits/sec
[  1] 1.0000-2.0000 sec  3.38 MBytes  28.3 Mbits/sec
[  5] 1.0000-2.0000 sec  3.69 MBytes  31.0 Mbits/sec
[  3] 1.0000-2.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  4] 1.0000-2.0000 sec  1.75 MBytes  14.7 Mbits/sec
[  2] 1.0000-2.0000 sec  1.33 MBytes  11.1 Mbits/sec
[  6] 1.0000-2.0000 sec  1.22 MBytes  10.2 Mbits/sec
[  1] 2.0000-3.0000 sec  3.21 MBytes  26.9 Mbits/sec
[  5] 2.0000-3.0000 sec  3.77 MBytes  31.6 Mbits/sec
[  2] 2.0000-3.0000 sec  1.31 MBytes  11.0 Mbits/sec
[  3] 2.0000-3.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  4] 2.0000-3.0000 sec  1.76 MBytes  14.8 Mbits/sec
[  6] 2.0000-3.0000 sec  1.22 MBytes  10.3 Mbits/sec
[  2] 3.0000-4.0000 sec  1.37 MBytes  11.5 Mbits/sec
[  3] 3.0000-4.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  1] 3.0000-4.0000 sec  3.23 MBytes  27.1 Mbits/sec
[  5] 3.0000-4.0000 sec  3.74 MBytes  31.3 Mbits/sec
[  4] 3.0000-4.0000 sec  1.80 MBytes  15.1 Mbits/sec
[  6] 3.0000-4.0000 sec  1.23 MBytes  10.3 Mbits/sec
[  1] 4.0000-5.0000 sec  3.21 MBytes  26.9 Mbits/sec
[  5] 4.0000-5.0000 sec  3.65 MBytes  30.6 Mbits/sec
[  2] 4.0000-5.0000 sec  1.39 MBytes  11.6 Mbits/sec
[  3] 4.0000-5.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  4] 4.0000-5.0000 sec  1.78 MBytes  14.9 Mbits/sec
[  6] 4.0000-5.0000 sec  1.33 MBytes  11.1 Mbits/sec
[  1] 5.0000-6.0000 sec  2.89 MBytes  24.2 Mbits/sec
[  5] 5.0000-6.0000 sec  3.32 MBytes  27.9 Mbits/sec
[  2] 5.0000-6.0000 sec  1.79 MBytes  15.0 Mbits/sec
[  3] 5.0000-6.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  4] 5.0000-6.0000 sec  1.74 MBytes  14.6 Mbits/sec
[  6] 5.0000-6.0000 sec  1.69 MBytes  14.2 Mbits/sec
[  1] 6.0000-7.0000 sec  2.45 MBytes  20.5 Mbits/sec
[  2] 6.0000-7.0000 sec  2.27 MBytes  19.1 Mbits/sec
