------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.10.2 port 5001 connected with 192.168.2.2 port 41390
[  2] local 192.168.10.2 port 5001 connected with 192.168.3.2 port 41074
[  3] local 192.168.10.2 port 5001 connected with 192.168.5.2 port 47358
[  4] local 192.168.10.2 port 5001 connected with 192.168.9.2 port 50276
[  5] local 192.168.10.2 port 5001 connected with 192.168.7.2 port 42306
[  6] local 192.168.10.2 port 5001 connected with 192.168.4.2 port 35858
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  2] 0.0000-1.0000 sec  9.63 MBytes  80.7 Mbits/sec
[  3] 0.0000-1.0000 sec  10.3 MBytes  86.0 Mbits/sec
[  6] 0.0000-1.0000 sec  4.88 MBytes  40.9 Mbits/sec
[  4] 0.0000-1.0000 sec  8.13 MBytes  68.2 Mbits/sec
[  5] 0.0000-1.0000 sec   822 KBytes  6.73 Mbits/sec
[  1] 1.0000-2.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  2] 1.0000-2.0000 sec  9.51 MBytes  79.8 Mbits/sec
[  3] 1.0000-2.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  6] 1.0000-2.0000 sec  4.93 MBytes  41.4 Mbits/sec
[  4] 1.0000-2.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  5] 1.0000-2.0000 sec  1.53 MBytes  12.8 Mbits/sec
[  1] 2.0000-3.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  2] 2.0000-3.0000 sec  7.52 MBytes  63.1 Mbits/sec
[  6] 2.0000-3.0000 sec  4.64 MBytes  38.9 Mbits/sec
[  3] 2.0000-3.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  4] 2.0000-3.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  5] 2.0000-3.0000 sec  3.83 MBytes  32.1 Mbits/sec
[  1] 3.0000-4.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  6] 3.0000-4.0000 sec  3.97 MBytes  33.3 Mbits/sec
[  2] 3.0000-4.0000 sec  4.04 MBytes  33.9 Mbits/sec
[  3] 3.0000-4.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  4] 3.0000-4.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  5] 3.0000-4.0000 sec  7.20 MBytes  60.4 Mbits/sec
[  6] 4.0000-5.0000 sec  3.31 MBytes  27.8 Mbits/sec
[  1] 4.0000-5.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  2] 4.0000-5.0000 sec  3.66 MBytes  30.7 Mbits/sec
[  3] 4.0000-5.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  4] 4.0000-5.0000 sec  8.12 MBytes  68.2 Mbits/sec
