------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.5.2 port 5001 connected with 192.168.6.2 port 53386
[  2] local 192.168.5.2 port 5001 connected with 192.168.2.2 port 43980
[  3] local 192.168.5.2 port 5001 connected with 192.168.7.2 port 50800
[  4] local 192.168.5.2 port 5001 connected with 192.168.8.2 port 36982
[  5] local 192.168.5.2 port 5001 connected with 192.168.3.2 port 44056
[  6] local 192.168.5.2 port 5001 connected with 192.168.4.2 port 58190
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  7.53 MBytes  63.1 Mbits/sec
[  4] 0.0000-1.0000 sec  1.12 MBytes  9.37 Mbits/sec
[  3] 0.0000-1.0000 sec  1.72 MBytes  14.5 Mbits/sec
[  5] 0.0000-1.0000 sec   434 KBytes  3.56 Mbits/sec
[  2] 0.0000-1.0000 sec   337 KBytes  2.76 Mbits/sec
[  6] 0.0000-1.0000 sec   161 KBytes  1.32 Mbits/sec
[  1] 1.0000-2.0000 sec  7.80 MBytes  65.4 Mbits/sec
[  2] 1.0000-2.0000 sec   262 KBytes  2.14 Mbits/sec
[  4] 1.0000-2.0000 sec   932 KBytes  7.63 Mbits/sec
[  5] 1.0000-2.0000 sec   409 KBytes  3.35 Mbits/sec
[  3] 1.0000-2.0000 sec  1.62 MBytes  13.6 Mbits/sec
[  6] 1.0000-2.0000 sec   171 KBytes  1.40 Mbits/sec
[  1] 2.0000-3.0000 sec  7.83 MBytes  65.7 Mbits/sec
[  2] 2.0000-3.0000 sec   260 KBytes  2.13 Mbits/sec
[  3] 2.0000-3.0000 sec  1.58 MBytes  13.3 Mbits/sec
[  4] 2.0000-3.0000 sec  1004 KBytes  8.22 Mbits/sec
[  5] 2.0000-3.0000 sec   366 KBytes  3.00 Mbits/sec
[  6] 2.0000-3.0000 sec   141 KBytes  1.16 Mbits/sec
[  1] 3.0000-4.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  3] 3.0000-4.0000 sec  1.54 MBytes  12.9 Mbits/sec
[  2] 3.0000-4.0000 sec   233 KBytes  1.91 Mbits/sec
[  5] 3.0000-4.0000 sec   363 KBytes  2.98 Mbits/sec
