------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.4.2 port 5001 connected with 192.168.2.2 port 60872
[  2] local 192.168.4.2 port 5001 connected with 192.168.5.2 port 59432
[  3] local 192.168.4.2 port 5001 connected with 192.168.3.2 port 46078
[  4] local 192.168.4.2 port 5001 connected with 192.168.9.2 port 40056
[  5] local 192.168.4.2 port 5001 connected with 192.168.7.2 port 43940
[  6] local 192.168.4.2 port 5001 connected with 192.168.8.2 port 60584
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  3] 0.0000-1.0000 sec  6.36 MBytes  53.4 Mbits/sec
[  1] 0.0000-1.0000 sec  4.09 MBytes  34.3 Mbits/sec
[  4] 0.0000-1.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  5] 0.0000-1.0000 sec  1.51 MBytes  12.6 Mbits/sec
[  6] 0.0000-1.0000 sec   747 KBytes  6.12 Mbits/sec
[  2] 1.0000-2.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  3] 1.0000-2.0000 sec  8.08 MBytes  67.8 Mbits/sec
[  1] 1.0000-2.0000 sec  3.13 MBytes  26.3 Mbits/sec
[  4] 1.0000-2.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  5] 1.0000-2.0000 sec  1.72 MBytes  14.4 Mbits/sec
[  6] 1.0000-2.0000 sec  1.04 MBytes  8.76 Mbits/sec
[  1] 2.0000-3.0000 sec  2.39 MBytes  20.0 Mbits/sec
[  4] 2.0000-3.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  2] 2.0000-3.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  3] 2.0000-3.0000 sec  8.73 MBytes  73.3 Mbits/sec
[  5] 2.0000-3.0000 sec  1.81 MBytes  15.2 Mbits/sec
[  6] 2.0000-3.0000 sec  1.68 MBytes  14.1 Mbits/sec
[  2] 3.0000-4.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  3] 3.0000-4.0000 sec  8.80 MBytes  73.8 Mbits/sec
[  1] 3.0000-4.0000 sec  2.22 MBytes  18.6 Mbits/sec
[  4] 3.0000-4.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  5] 3.0000-4.0000 sec  1.91 MBytes  16.1 Mbits/sec
[  6] 3.0000-4.0000 sec  2.42 MBytes  20.3 Mbits/sec
[  2] 4.0000-5.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  1] 4.0000-5.0000 sec  2.30 MBytes  19.3 Mbits/sec
[  4] 4.0000-5.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  3] 4.0000-5.0000 sec  8.46 MBytes  71.0 Mbits/sec
[  6] 4.0000-5.0000 sec  3.35 MBytes  28.1 Mbits/sec
[  5] 4.0000-5.0000 sec  2.00 MBytes  16.8 Mbits/sec
[  2] 5.0000-6.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  1] 5.0000-6.0000 sec  2.43 MBytes  20.4 Mbits/sec
[  4] 5.0000-6.0000 sec  6.78 MBytes  56.8 Mbits/sec
[  3] 5.0000-6.0000 sec  8.68 MBytes  72.8 Mbits/sec
[  6] 5.0000-6.0000 sec  4.57 MBytes  38.3 Mbits/sec
[  5] 5.0000-6.0000 sec  2.55 MBytes  21.3 Mbits/sec
[  1] 6.0000-7.0000 sec  2.59 MBytes  21.7 Mbits/sec
[  4] 6.0000-7.0000 sec  6.72 MBytes  56.4 Mbits/sec
[  2] 6.0000-7.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  3] 6.0000-7.0000 sec  8.59 MBytes  72.1 Mbits/sec
[  6] 6.0000-7.0000 sec  5.49 MBytes  46.0 Mbits/sec
[  5] 6.0000-7.0000 sec  3.47 MBytes  29.1 Mbits/sec
[  1] 7.0000-8.0000 sec  2.76 MBytes  23.1 Mbits/sec
[  4] 7.0000-8.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  2] 7.0000-8.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  3] 7.0000-8.0000 sec  8.34 MBytes  70.0 Mbits/sec
[  6] 7.0000-8.0000 sec  5.70 MBytes  47.8 Mbits/sec
[  5] 7.0000-8.0000 sec  3.76 MBytes  31.6 Mbits/sec
[  2] 8.0000-9.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  3] 8.0000-9.0000 sec  7.97 MBytes  66.9 Mbits/sec
[  1] 8.0000-9.0000 sec  2.96 MBytes  24.8 Mbits/sec
[  4] 8.0000-9.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  5] 8.0000-9.0000 sec  3.74 MBytes  31.4 Mbits/sec
[  6] 8.0000-9.0000 sec  6.03 MBytes  50.6 Mbits/sec
[  2] 9.0000-10.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  3] 9.0000-10.0000 sec  7.62 MBytes  63.9 Mbits/sec
[  1] 9.0000-10.0000 sec  3.28 MBytes  27.5 Mbits/sec
[  4] 9.0000-10.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  2] 0.0000-10.0100 sec  73.9 MBytes  61.9 Mbits/sec
[  4] 0.0000-10.0098 sec  67.6 MBytes  56.7 Mbits/sec
[  5] 9.0000-10.0000 sec  3.85 MBytes  32.3 Mbits/sec
[  6] 9.0000-10.0000 sec  5.92 MBytes  49.7 Mbits/sec
[  1] 10.0000-10.4300 sec  1.49 MBytes  29.1 Mbits/sec
[  1] 0.0000-10.4300 sec  29.6 MBytes  23.8 Mbits/sec
[  3] 10.0000-10.5786 sec  5.10 MBytes  74.0 Mbits/sec
[  3] 0.0000-10.5786 sec  86.8 MBytes  68.8 Mbits/sec
[  5] 10.0000-10.7646 sec  3.18 MBytes  34.9 Mbits/sec
[  5] 0.0000-10.7646 sec  29.5 MBytes  23.0 Mbits/sec
[  6] 10.0000-11.0000 sec  7.26 MBytes  60.9 Mbits/sec
[  6] 11.0000-11.2762 sec  3.15 MBytes  95.6 Mbits/sec
[  6] 0.0000-11.2762 sec  47.3 MBytes  35.2 Mbits/sec
