------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.8.2 port 5001 connected with 192.168.2.2 port 56002
[  2] local 192.168.8.2 port 5001 connected with 192.168.3.2 port 60242
[  3] local 192.168.8.2 port 5001 connected with 192.168.4.2 port 37794
[  4] local 192.168.8.2 port 5001 connected with 192.168.1.2 port 56138
[  5] local 192.168.8.2 port 5001 connected with 192.168.6.2 port 53078
[  6] local 192.168.8.2 port 5001 connected with 192.168.7.2 port 50704
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  8.92 MBytes  74.8 Mbits/sec
[  1] 0.0000-1.0000 sec  1.99 MBytes  16.7 Mbits/sec
[  3] 0.0000-1.0000 sec  4.11 MBytes  34.5 Mbits/sec
[  6] 0.0000-1.0000 sec  2.21 MBytes  18.5 Mbits/sec
[  5] 0.0000-1.0000 sec  2.51 MBytes  21.0 Mbits/sec
[  4] 0.0000-1.0000 sec   742 KBytes  6.08 Mbits/sec
[  2] 1.0000-2.0000 sec  9.20 MBytes  77.2 Mbits/sec
[  4] 1.0000-2.0000 sec   544 KBytes  4.46 Mbits/sec
[  1] 1.0000-2.0000 sec  1.56 MBytes  13.1 Mbits/sec
[  5] 1.0000-2.0000 sec  1.63 MBytes  13.7 Mbits/sec
[  6] 1.0000-2.0000 sec  2.91 MBytes  24.4 Mbits/sec
[  3] 1.0000-2.0000 sec  2.82 MBytes  23.6 Mbits/sec
[  4] 2.0000-3.0000 sec   361 KBytes  2.95 Mbits/sec
[  1] 2.0000-3.0000 sec  1.04 MBytes  8.75 Mbits/sec
[  6] 2.0000-3.0000 sec  3.10 MBytes  26.0 Mbits/sec
[  5] 2.0000-3.0000 sec  1.11 MBytes  9.34 Mbits/sec
[  2] 2.0000-3.0000 sec  6.09 MBytes  51.1 Mbits/sec
[  3] 2.0000-3.0000 sec  1.85 MBytes  15.5 Mbits/sec
[  2] 3.0000-4.0000 sec  5.98 MBytes  50.2 Mbits/sec
[  1] 3.0000-4.0000 sec  1.09 MBytes  9.12 Mbits/sec
[  3] 3.0000-4.0000 sec  1.99 MBytes  16.7 Mbits/sec
[  4] 3.0000-4.0000 sec   411 KBytes  3.37 Mbits/sec
[  6] 3.0000-4.0000 sec  4.54 MBytes  38.1 Mbits/sec
[  5] 3.0000-4.0000 sec  1.22 MBytes  10.3 Mbits/sec
[  2] 4.0000-5.0000 sec  7.86 MBytes  66.0 Mbits/sec
[  1] 4.0000-5.0000 sec  1.68 MBytes  14.1 Mbits/sec
[  3] 4.0000-5.0000 sec  2.56 MBytes  21.4 Mbits/sec
[  6] 4.0000-5.0000 sec  5.98 MBytes  50.2 Mbits/sec
[  5] 4.0000-5.0000 sec  2.00 MBytes  16.8 Mbits/sec
[  4] 4.0000-5.0000 sec   387 KBytes  3.17 Mbits/sec
[  2] 5.0000-6.0000 sec  9.11 MBytes  76.5 Mbits/sec
[  1] 5.0000-6.0000 sec  2.06 MBytes  17.3 Mbits/sec
[  3] 5.0000-6.0000 sec  2.49 MBytes  20.9 Mbits/sec
[  4] 5.0000-6.0000 sec   512 KBytes  4.19 Mbits/sec
[  6] 5.0000-6.0000 sec  6.19 MBytes  52.0 Mbits/sec
[  5] 5.0000-6.0000 sec  1.96 MBytes  16.4 Mbits/sec
[  2] 6.0000-7.0000 sec  9.35 MBytes  78.4 Mbits/sec
[  1] 6.0000-7.0000 sec  1.98 MBytes  16.6 Mbits/sec
[  3] 6.0000-7.0000 sec  2.23 MBytes  18.7 Mbits/sec
[  6] 6.0000-7.0000 sec  6.57 MBytes  55.1 Mbits/sec
[  5] 6.0000-7.0000 sec  2.02 MBytes  17.0 Mbits/sec
[  4] 6.0000-7.0000 sec   457 KBytes  3.74 Mbits/sec
[  2] 7.0000-8.0000 sec  9.08 MBytes  76.2 Mbits/sec
[  1] 7.0000-8.0000 sec  1.98 MBytes  16.6 Mbits/sec
[  3] 7.0000-8.0000 sec  1.93 MBytes  16.2 Mbits/sec
[  6] 7.0000-8.0000 sec  6.39 MBytes  53.6 Mbits/sec
[  5] 7.0000-8.0000 sec  2.07 MBytes  17.4 Mbits/sec
[  4] 7.0000-8.0000 sec   564 KBytes  4.62 Mbits/sec
[  2] 8.0000-9.0000 sec  9.12 MBytes  76.5 Mbits/sec
[  1] 8.0000-9.0000 sec  2.08 MBytes  17.5 Mbits/sec
[  5] 8.0000-9.0000 sec  2.05 MBytes  17.2 Mbits/sec
[  3] 8.0000-9.0000 sec  1.77 MBytes  14.9 Mbits/sec
[  6] 8.0000-9.0000 sec  6.61 MBytes  55.5 Mbits/sec
[  4] 8.0000-9.0000 sec   711 KBytes  5.83 Mbits/sec
[  2] 9.0000-10.0000 sec  9.19 MBytes  77.1 Mbits/sec
[  1] 9.0000-10.0000 sec  2.12 MBytes  17.8 Mbits/sec
[  5] 9.0000-10.0000 sec  2.11 MBytes  17.7 Mbits/sec
[  3] 9.0000-10.0000 sec  1.65 MBytes  13.8 Mbits/sec
[  6] 9.0000-10.0000 sec  5.74 MBytes  48.2 Mbits/sec
[  2] 10.0000-10.3500 sec  3.22 MBytes  77.2 Mbits/sec
[  2] 0.0000-10.3500 sec  87.1 MBytes  70.6 Mbits/sec
[  1] 10.0000-10.3795 sec  1.05 MBytes  23.1 Mbits/sec
[  1] 0.0000-10.3795 sec  18.6 MBytes  15.1 Mbits/sec
[  4] 9.0000-10.0000 sec   789 KBytes  6.46 Mbits/sec
[  3] 10.0000-11.0000 sec  1.83 MBytes  15.3 Mbits/sec
[  4] 10.0000-11.0000 sec  1.02 MBytes  8.58 Mbits/sec
[  5] 10.0000-11.0000 sec  2.45 MBytes  20.5 Mbits/sec
[  6] 10.0000-11.0000 sec  6.98 MBytes  58.5 Mbits/sec
[  5] 0.0000-11.2436 sec  21.8 MBytes  16.2 Mbits/sec
[  3] 11.0000-11.3195 sec   643 KBytes  16.5 Mbits/sec
[  3] 0.0000-11.3195 sec  25.8 MBytes  19.2 Mbits/sec
[  6] 11.0000-11.9033 sec  6.28 MBytes  58.3 Mbits/sec
[  6] 0.0000-11.9033 sec  63.5 MBytes  44.8 Mbits/sec
[  4] 11.0000-11.9552 sec  1.60 MBytes  14.0 Mbits/sec
[  4] 0.0000-11.9552 sec  7.97 MBytes  5.59 Mbits/sec
