------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.2.2 port 5001 connected with 192.168.1.2 port 52692
[  2] local 192.168.2.2 port 5001 connected with 192.168.3.2 port 38196
[  3] local 192.168.2.2 port 5001 connected with 192.168.8.2 port 55230
[  4] local 192.168.2.2 port 5001 connected with 192.168.7.2 port 55872
[  5] local 192.168.2.2 port 5001 connected with 192.168.4.2 port 57200
[  6] local 192.168.2.2 port 5001 connected with 192.168.10.2 port 52716
[  7] local 192.168.2.2 port 5001 connected with 192.168.9.2 port 52104
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  1.51 MBytes  12.7 Mbits/sec
[  6] 0.0000-1.0000 sec  2.73 MBytes  22.9 Mbits/sec
[  2] 0.0000-1.0000 sec   871 KBytes  7.14 Mbits/sec
[  3] 0.0000-1.0000 sec  1.35 MBytes  11.4 Mbits/sec
[  4] 0.0000-1.0000 sec  3.33 MBytes  27.9 Mbits/sec
[  7] 0.0000-1.0000 sec   660 KBytes  5.41 Mbits/sec
[  5] 0.0000-1.0000 sec   955 KBytes  7.82 Mbits/sec
[  1] 1.0000-2.0000 sec  1.41 MBytes  11.8 Mbits/sec
[  2] 1.0000-2.0000 sec   792 KBytes  6.49 Mbits/sec
[  3] 1.0000-2.0000 sec  1.15 MBytes  9.67 Mbits/sec
[  4] 1.0000-2.0000 sec  4.18 MBytes  35.0 Mbits/sec
[  5] 1.0000-2.0000 sec   783 KBytes  6.42 Mbits/sec
[  6] 1.0000-2.0000 sec  2.35 MBytes  19.7 Mbits/sec
[  7] 1.0000-2.0000 sec   601 KBytes  4.92 Mbits/sec
[  1] 2.0000-3.0000 sec  1.26 MBytes  10.6 Mbits/sec
[  2] 2.0000-3.0000 sec   863 KBytes  7.07 Mbits/sec
[  4] 2.0000-3.0000 sec  4.74 MBytes  39.8 Mbits/sec
[  6] 2.0000-3.0000 sec  2.03 MBytes  17.0 Mbits/sec
[  3] 2.0000-3.0000 sec  1.18 MBytes  9.93 Mbits/sec
[  5] 2.0000-3.0000 sec   672 KBytes  5.50 Mbits/sec
[  7] 2.0000-3.0000 sec   631 KBytes  5.17 Mbits/sec
[  1] 3.0000-4.0000 sec  1.26 MBytes  10.5 Mbits/sec
[  2] 3.0000-4.0000 sec   888 KBytes  7.27 Mbits/sec
[  3] 3.0000-4.0000 sec  1.19 MBytes  9.97 Mbits/sec
[  4] 3.0000-4.0000 sec  4.94 MBytes  41.4 Mbits/sec
[  5] 3.0000-4.0000 sec   556 KBytes  4.55 Mbits/sec
[  6] 3.0000-4.0000 sec  1.78 MBytes  15.0 Mbits/sec
[  7] 3.0000-4.0000 sec   655 KBytes  5.36 Mbits/sec
[  1] 4.0000-5.0000 sec   891 KBytes  7.30 Mbits/sec
[  3] 4.0000-5.0000 sec  2.59 MBytes  21.7 Mbits/sec
[  4] 4.0000-5.0000 sec  5.05 MBytes  42.4 Mbits/sec
[  6] 4.0000-5.0000 sec  6.01 MBytes  50.4 Mbits/sec
[  2] 4.0000-5.0000 sec   723 KBytes  5.92 Mbits/sec
[  7] 4.0000-5.0000 sec  3.01 MBytes  25.3 Mbits/sec
[  5] 4.0000-5.0000 sec   448 KBytes  3.67 Mbits/sec
[  1] 5.0000-6.0000 sec  3.58 MBytes  30.0 Mbits/sec
[  2] 5.0000-6.0000 sec  1.21 MBytes  10.1 Mbits/sec
[  3] 5.0000-6.0000 sec  3.58 MBytes  30.0 Mbits/sec
[  4] 5.0000-6.0000 sec  6.81 MBytes  57.1 Mbits/sec
[  6] 5.0000-6.0000 sec  11.3 MBytes  95.0 Mbits/sec
[  7] 5.0000-6.0000 sec  2.90 MBytes  24.4 Mbits/sec
[  5] 5.0000-6.0000 sec   635 KBytes  5.20 Mbits/sec
[  1] 6.0000-7.0000 sec  2.75 MBytes  23.1 Mbits/sec
[  2] 6.0000-7.0000 sec  1.10 MBytes  9.24 Mbits/sec
[  3] 6.0000-7.0000 sec  3.97 MBytes  33.3 Mbits/sec
[  6] 6.0000-7.0000 sec  11.3 MBytes  94.8 Mbits/sec
[  4] 6.0000-7.0000 sec  6.77 MBytes  56.8 Mbits/sec
[  7] 6.0000-7.0000 sec  3.20 MBytes  26.8 Mbits/sec
[  5] 6.0000-7.0000 sec   588 KBytes  4.82 Mbits/sec
[  1] 7.0000-8.0000 sec  2.67 MBytes  22.4 Mbits/sec
[  2] 7.0000-8.0000 sec  1.20 MBytes  10.0 Mbits/sec
[  6] 7.0000-8.0000 sec  11.4 MBytes  95.3 Mbits/sec
[  3] 7.0000-8.0000 sec  4.20 MBytes  35.3 Mbits/sec
