------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.9.2 port 5001 connected with 192.168.4.2 port 48742
[  2] local 192.168.9.2 port 5001 connected with 192.168.5.2 port 50310
[  4] local 192.168.9.2 port 5001 connected with 192.168.2.2 port 47474
[  5] local 192.168.9.2 port 5001 connected with 192.168.7.2 port 56504
[  6] local 192.168.9.2 port 5001 connected with 192.168.8.2 port 41442
[  3] local 192.168.9.2 port 5001 connected with 192.168.3.2 port 46206
[ ID] Interval       Transfer     Bandwidth
[  5] 0.0000-1.0000 sec  2.06 MBytes  17.2 Mbits/sec
[  1] 0.0000-1.0000 sec  8.88 MBytes  74.5 Mbits/sec
[  3] 0.0000-1.0000 sec  3.95 MBytes  33.1 Mbits/sec
[  2] 0.0000-1.0000 sec  2.41 MBytes  20.2 Mbits/sec
[  4] 0.0000-1.0000 sec  1.88 MBytes  15.8 Mbits/sec
[  6] 0.0000-1.0000 sec  9.75 MBytes  81.8 Mbits/sec
[  5] 1.0000-2.0000 sec  1.68 MBytes  14.1 Mbits/sec
[  1] 1.0000-2.0000 sec  8.29 MBytes  69.5 Mbits/sec
[  3] 1.0000-2.0000 sec  3.17 MBytes  26.6 Mbits/sec
[  2] 1.0000-2.0000 sec  2.96 MBytes  24.8 Mbits/sec
[  6] 1.0000-2.0000 sec  9.75 MBytes  81.8 Mbits/sec
[  4] 1.0000-2.0000 sec  1.58 MBytes  13.2 Mbits/sec
[  1] 2.0000-3.0000 sec  7.84 MBytes  65.7 Mbits/sec
[  3] 2.0000-3.0000 sec  3.16 MBytes  26.5 Mbits/sec
[  2] 2.0000-3.0000 sec  3.42 MBytes  28.7 Mbits/sec
[  5] 2.0000-3.0000 sec  1.65 MBytes  13.8 Mbits/sec
[  6] 2.0000-3.0000 sec  9.75 MBytes  81.8 Mbits/sec
[  4] 2.0000-3.0000 sec  1.50 MBytes  12.6 Mbits/sec
[  1] 3.0000-4.0000 sec  7.05 MBytes  59.1 Mbits/sec
[  3] 3.0000-4.0000 sec  3.21 MBytes  27.0 Mbits/sec
[  2] 3.0000-4.0000 sec  4.09 MBytes  34.3 Mbits/sec
[  5] 3.0000-4.0000 sec  1.69 MBytes  14.2 Mbits/sec
[  6] 3.0000-4.0000 sec  9.75 MBytes  81.8 Mbits/sec
[  4] 3.0000-4.0000 sec  1.79 MBytes  15.0 Mbits/sec
[  1] 4.0000-5.0000 sec  6.92 MBytes  58.1 Mbits/sec
[  3] 4.0000-5.0000 sec  3.38 MBytes  28.3 Mbits/sec
[  4] 4.0000-5.0000 sec  4.09 MBytes  34.3 Mbits/sec
[  5] 4.0000-5.0000 sec  1.85 MBytes  15.5 Mbits/sec
[  6] 4.0000-5.0000 sec  9.75 MBytes  81.8 Mbits/sec
[  2] 4.0000-5.0000 sec  4.29 MBytes  36.0 Mbits/sec
[  1] 5.0000-6.0000 sec  6.88 MBytes  57.7 Mbits/sec
[  5] 5.0000-6.0000 sec  2.04 MBytes  17.1 Mbits/sec
[  6] 5.0000-6.0000 sec  9.75 MBytes  81.8 Mbits/sec
[  3] 5.0000-6.0000 sec  3.12 MBytes  26.2 Mbits/sec
[  2] 5.0000-6.0000 sec  4.35 MBytes  36.5 Mbits/sec
[  4] 5.0000-6.0000 sec  11.3 MBytes  94.8 Mbits/sec
[  1] 6.0000-7.0000 sec  6.84 MBytes  57.3 Mbits/sec
[  5] 6.0000-7.0000 sec  2.23 MBytes  18.7 Mbits/sec
