------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.4.2 port 5001 connected with 192.168.1.2 port 35734
[  2] local 192.168.4.2 port 5001 connected with 192.168.2.2 port 55710
[  3] local 192.168.4.2 port 5001 connected with 192.168.3.2 port 59150
[  4] local 192.168.4.2 port 5001 connected with 192.168.7.2 port 36282
[  5] local 192.168.4.2 port 5001 connected with 192.168.8.2 port 39220
[  6] local 192.168.4.2 port 5001 connected with 192.168.5.2 port 46090
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  3.20 MBytes  26.9 Mbits/sec
[  1] 0.0000-1.0000 sec  6.05 MBytes  50.7 Mbits/sec
[  5] 0.0000-1.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  6] 0.0000-1.0000 sec  4.32 MBytes  36.2 Mbits/sec
[  3] 0.0000-1.0000 sec  1.05 MBytes  8.78 Mbits/sec
[  4] 0.0000-1.0000 sec  3.79 MBytes  31.8 Mbits/sec
[  2] 1.0000-2.0000 sec  2.84 MBytes  23.8 Mbits/sec
[  1] 1.0000-2.0000 sec  6.17 MBytes  51.8 Mbits/sec
[  5] 1.0000-2.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  6] 1.0000-2.0000 sec  4.54 MBytes  38.1 Mbits/sec
[  3] 1.0000-2.0000 sec   581 KBytes  4.76 Mbits/sec
[  4] 1.0000-2.0000 sec  1.99 MBytes  16.7 Mbits/sec
[  1] 2.0000-3.0000 sec  6.30 MBytes  52.8 Mbits/sec
[  5] 2.0000-3.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  2] 2.0000-3.0000 sec  1.99 MBytes  16.7 Mbits/sec
[  6] 2.0000-3.0000 sec  4.63 MBytes  38.9 Mbits/sec
[  4] 2.0000-3.0000 sec  1.30 MBytes  10.9 Mbits/sec
[  3] 2.0000-3.0000 sec   420 KBytes  3.44 Mbits/sec
[  2] 3.0000-4.0000 sec  1.50 MBytes  12.6 Mbits/sec
[  1] 3.0000-4.0000 sec  6.35 MBytes  53.3 Mbits/sec
[  5] 3.0000-4.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  6] 3.0000-4.0000 sec  4.68 MBytes  39.3 Mbits/sec
[  4] 3.0000-4.0000 sec  1.05 MBytes  8.78 Mbits/sec
[  3] 3.0000-4.0000 sec   310 KBytes  2.54 Mbits/sec
[  1] 4.0000-5.0000 sec  6.36 MBytes  53.3 Mbits/sec
[  5] 4.0000-5.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  6] 4.0000-5.0000 sec  4.62 MBytes  38.8 Mbits/sec
[  2] 4.0000-5.0000 sec  1.24 MBytes  10.4 Mbits/sec
[  3] 4.0000-5.0000 sec   355 KBytes  2.91 Mbits/sec
[  4] 4.0000-5.0000 sec   871 KBytes  7.14 Mbits/sec
[  1] 5.0000-6.0000 sec  6.29 MBytes  52.8 Mbits/sec
[  5] 5.0000-6.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  2] 5.0000-6.0000 sec  1.07 MBytes  8.95 Mbits/sec
[  4] 5.0000-6.0000 sec   830 KBytes  6.80 Mbits/sec
[  6] 5.0000-6.0000 sec  4.66 MBytes  39.0 Mbits/sec
[  3] 5.0000-6.0000 sec   321 KBytes  2.63 Mbits/sec
[  2] 6.0000-7.0000 sec   994 KBytes  8.14 Mbits/sec
[  4] 6.0000-7.0000 sec   969 KBytes  7.94 Mbits/sec
[  5] 6.0000-7.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  6] 6.0000-7.0000 sec  3.30 MBytes  27.7 Mbits/sec
[  1] 6.0000-7.0000 sec  5.05 MBytes  42.3 Mbits/sec
[  3] 6.0000-7.0000 sec   351 KBytes  2.87 Mbits/sec
[  2] 7.0000-8.0000 sec   888 KBytes  7.27 Mbits/sec
[  1] 7.0000-8.0000 sec  7.30 MBytes  61.3 Mbits/sec
[  5] 7.0000-8.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  6] 7.0000-8.0000 sec  5.44 MBytes  45.7 Mbits/sec
[  4] 7.0000-8.0000 sec   996 KBytes  8.16 Mbits/sec
[  3] 7.0000-8.0000 sec   533 KBytes  4.37 Mbits/sec
[  2] 8.0000-9.0000 sec   904 KBytes  7.40 Mbits/sec
[  5] 8.0000-9.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  6] 8.0000-9.0000 sec  3.08 MBytes  25.9 Mbits/sec
[  3] 8.0000-9.0000 sec   286 KBytes  2.34 Mbits/sec
[  1] 8.0000-9.0000 sec  3.89 MBytes  32.7 Mbits/sec
[  4] 8.0000-9.0000 sec  1.08 MBytes  9.09 Mbits/sec
[  1] 9.0000-10.0000 sec  6.09 MBytes  51.1 Mbits/sec
[  5] 9.0000-10.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  6] 9.0000-10.0000 sec  4.44 MBytes  37.2 Mbits/sec
[  5] 0.0000-10.0110 sec   101 MBytes  84.9 Mbits/sec
[  2] 9.0000-10.0000 sec   684 KBytes  5.61 Mbits/sec
[  3] 9.0000-10.0000 sec   329 KBytes  2.70 Mbits/sec
[  4] 9.0000-10.0000 sec  1.23 MBytes  10.4 Mbits/sec
[  4] 10.0000-10.5011 sec  1.00 MBytes  16.8 Mbits/sec
[  4] 0.0000-10.5011 sec  15.0 MBytes  12.0 Mbits/sec
[  2] 10.0000-10.7981 sec  1.50 MBytes  15.8 Mbits/sec
[  2] 0.0000-10.7981 sec  16.7 MBytes  13.0 Mbits/sec
[  1] 10.0000-11.0000 sec  5.83 MBytes  48.9 Mbits/sec
[  6] 10.0000-11.0000 sec  4.67 MBytes  39.2 Mbits/sec
