------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.5.2 port 5001 connected with 192.168.2.2 port 35876
[  2] local 192.168.5.2 port 5001 connected with 192.168.1.2 port 57900
[  3] local 192.168.5.2 port 5001 connected with 192.168.4.2 port 45742
[  4] local 192.168.5.2 port 5001 connected with 192.168.3.2 port 48166
[  5] local 192.168.5.2 port 5001 connected with 192.168.6.2 port 59706
[  6] local 192.168.5.2 port 5001 connected with 192.168.7.2 port 60320
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  1.86 MBytes  15.6 Mbits/sec
[  6] 0.0000-1.0000 sec  4.91 MBytes  41.2 Mbits/sec
[  5] 0.0000-1.0000 sec  7.63 MBytes  64.0 Mbits/sec
[  2] 0.0000-1.0000 sec  3.12 MBytes  26.2 Mbits/sec
[  3] 0.0000-1.0000 sec  6.07 MBytes  50.9 Mbits/sec
[  4] 0.0000-1.0000 sec  6.18 MBytes  51.9 Mbits/sec
[  5] 1.0000-2.0000 sec  7.62 MBytes  64.0 Mbits/sec
[  1] 1.0000-2.0000 sec  3.23 MBytes  27.1 Mbits/sec
[  2] 1.0000-2.0000 sec  2.79 MBytes  23.4 Mbits/sec
[  3] 1.0000-2.0000 sec  5.31 MBytes  44.5 Mbits/sec
[  4] 1.0000-2.0000 sec  6.58 MBytes  55.2 Mbits/sec
[  6] 1.0000-2.0000 sec  4.75 MBytes  39.9 Mbits/sec
[  1] 2.0000-3.0000 sec  4.16 MBytes  34.9 Mbits/sec
[  2] 2.0000-3.0000 sec  2.82 MBytes  23.7 Mbits/sec
[  4] 2.0000-3.0000 sec  6.47 MBytes  54.2 Mbits/sec
[  6] 2.0000-3.0000 sec  4.91 MBytes  41.2 Mbits/sec
[  5] 2.0000-3.0000 sec  7.62 MBytes  64.0 Mbits/sec
[  3] 2.0000-3.0000 sec  4.30 MBytes  36.1 Mbits/sec
[  1] 3.0000-4.0000 sec  4.44 MBytes  37.2 Mbits/sec
[  2] 3.0000-4.0000 sec  2.71 MBytes  22.7 Mbits/sec
[  3] 3.0000-4.0000 sec  3.53 MBytes  29.6 Mbits/sec
