------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.9.2 port 5001 connected with 192.168.2.2 port 51446
[  2] local 192.168.9.2 port 5001 connected with 192.168.3.2 port 58738
[  3] local 192.168.9.2 port 5001 connected with 192.168.4.2 port 35816
[  4] local 192.168.9.2 port 5001 connected with 192.168.6.2 port 58848
[  5] local 192.168.9.2 port 5001 connected with 192.168.8.2 port 58380
[  6] local 192.168.9.2 port 5001 connected with 192.168.10.2 port 60636
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  1.50 MBytes  12.6 Mbits/sec
[  3] 0.0000-1.0000 sec  2.27 MBytes  19.1 Mbits/sec
[  6] 0.0000-1.0000 sec  1.69 MBytes  14.2 Mbits/sec
[  5] 0.0000-1.0000 sec  5.88 MBytes  49.4 Mbits/sec
[  2] 0.0000-1.0000 sec   508 KBytes  4.16 Mbits/sec
[  4] 0.0000-1.0000 sec   903 KBytes  7.40 Mbits/sec
[  1] 1.0000-2.0000 sec  1015 KBytes  8.32 Mbits/sec
[  6] 1.0000-2.0000 sec  1.32 MBytes  11.0 Mbits/sec
[  2] 1.0000-2.0000 sec   310 KBytes  2.54 Mbits/sec
[  3] 1.0000-2.0000 sec  4.38 MBytes  36.7 Mbits/sec
[  4] 1.0000-2.0000 sec   464 KBytes  3.80 Mbits/sec
[  5] 1.0000-2.0000 sec  2.34 MBytes  19.6 Mbits/sec
[  1] 2.0000-3.0000 sec   807 KBytes  6.61 Mbits/sec
[  3] 2.0000-3.0000 sec  9.23 MBytes  77.4 Mbits/sec
[  2] 2.0000-3.0000 sec   270 KBytes  2.21 Mbits/sec
[  5] 2.0000-3.0000 sec  1.39 MBytes  11.7 Mbits/sec
[  6] 2.0000-3.0000 sec  1.30 MBytes  10.9 Mbits/sec
[  4] 2.0000-3.0000 sec   532 KBytes  4.36 Mbits/sec
[  3] 3.0000-4.0000 sec  11.1 MBytes  93.0 Mbits/sec
[  6] 3.0000-4.0000 sec  1.45 MBytes  12.1 Mbits/sec
[  1] 3.0000-4.0000 sec   764 KBytes  6.26 Mbits/sec
[  2] 3.0000-4.0000 sec   264 KBytes  2.17 Mbits/sec
[  5] 3.0000-4.0000 sec  1010 KBytes  8.27 Mbits/sec
[  4] 3.0000-4.0000 sec   436 KBytes  3.57 Mbits/sec
[  1] 4.0000-5.0000 sec   775 KBytes  6.35 Mbits/sec
[  3] 4.0000-5.0000 sec  9.31 MBytes  78.1 Mbits/sec
[  4] 4.0000-5.0000 sec   494 KBytes  4.04 Mbits/sec
[  6] 4.0000-5.0000 sec  2.18 MBytes  18.3 Mbits/sec
[  2] 4.0000-5.0000 sec   256 KBytes  2.10 Mbits/sec
[  5] 4.0000-5.0000 sec   823 KBytes  6.74 Mbits/sec
[  1] 5.0000-6.0000 sec   737 KBytes  6.04 Mbits/sec
[  6] 5.0000-6.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  2] 5.0000-6.0000 sec   305 KBytes  2.50 Mbits/sec
[  3] 5.0000-6.0000 sec  7.27 MBytes  61.0 Mbits/sec
[  4] 5.0000-6.0000 sec   460 KBytes  3.76 Mbits/sec
[  5] 5.0000-6.0000 sec   768 KBytes  6.29 Mbits/sec
[  6] 6.0000-7.0000 sec  11.4 MBytes  95.2 Mbits/sec
[  1] 6.0000-7.0000 sec   617 KBytes  5.05 Mbits/sec
[  3] 6.0000-7.0000 sec  7.28 MBytes  61.0 Mbits/sec
[  4] 6.0000-7.0000 sec   454 KBytes  3.72 Mbits/sec
[  2] 6.0000-7.0000 sec   341 KBytes  2.79 Mbits/sec
[  5] 6.0000-7.0000 sec   833 KBytes  6.82 Mbits/sec
[  1] 7.0000-8.0000 sec   544 KBytes  4.46 Mbits/sec
[  3] 7.0000-8.0000 sec  7.25 MBytes  60.8 Mbits/sec
[  6] 7.0000-8.0000 sec  11.3 MBytes  95.0 Mbits/sec
[  2] 7.0000-8.0000 sec   451 KBytes  3.70 Mbits/sec
[  5] 7.0000-8.0000 sec   930 KBytes  7.62 Mbits/sec
[  4] 7.0000-8.0000 sec   390 KBytes  3.20 Mbits/sec
[  1] 8.0000-9.0000 sec   457 KBytes  3.74 Mbits/sec
[  6] 8.0000-9.0000 sec  11.4 MBytes  95.2 Mbits/sec
[  3] 8.0000-9.0000 sec  7.25 MBytes  60.8 Mbits/sec
[  4] 8.0000-9.0000 sec   387 KBytes  3.17 Mbits/sec
[  5] 8.0000-9.0000 sec  1.08 MBytes  9.06 Mbits/sec
[  2] 8.0000-9.0000 sec   423 KBytes  3.46 Mbits/sec
[  6] 9.0000-10.0000 sec  11.4 MBytes  95.4 Mbits/sec
[  2] 9.0000-10.0000 sec  1.01 MBytes  8.44 Mbits/sec
