------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.8.2 port 5001 connected with 192.168.3.2 port 33872
[  2] local 192.168.8.2 port 5001 connected with 192.168.5.2 port 38474
[  3] local 192.168.8.2 port 5001 connected with 192.168.4.2 port 39502
[  4] local 192.168.8.2 port 5001 connected with 192.168.2.2 port 42438
[  5] local 192.168.8.2 port 5001 connected with 192.168.6.2 port 55498
[  6] local 192.168.8.2 port 5001 connected with 192.168.9.2 port 45784
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  8.13 MBytes  68.2 Mbits/sec
[  3] 0.0000-1.0000 sec  10.9 MBytes  91.6 Mbits/sec
[  4] 0.0000-1.0000 sec  7.95 MBytes  66.7 Mbits/sec
[  1] 0.0000-1.0000 sec  1.73 MBytes  14.5 Mbits/sec
[  5] 0.0000-1.0000 sec  1.45 MBytes  12.2 Mbits/sec
[  6] 0.0000-1.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  2] 1.0000-2.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  3] 1.0000-2.0000 sec  10.8 MBytes  90.4 Mbits/sec
[  4] 1.0000-2.0000 sec  7.17 MBytes  60.1 Mbits/sec
[  1] 1.0000-2.0000 sec  2.11 MBytes  17.7 Mbits/sec
[  5] 1.0000-2.0000 sec  1.70 MBytes  14.3 Mbits/sec
[  6] 1.0000-2.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  2] 2.0000-3.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  3] 2.0000-3.0000 sec  10.8 MBytes  90.9 Mbits/sec
[  1] 2.0000-3.0000 sec  2.46 MBytes  20.6 Mbits/sec
[  5] 2.0000-3.0000 sec  1.69 MBytes  14.2 Mbits/sec
[  4] 2.0000-3.0000 sec  6.50 MBytes  54.6 Mbits/sec
[  6] 2.0000-3.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  2] 3.0000-4.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  3] 3.0000-4.0000 sec  11.3 MBytes  94.5 Mbits/sec
[  1] 3.0000-4.0000 sec  2.92 MBytes  24.5 Mbits/sec
[  5] 3.0000-4.0000 sec  1.83 MBytes  15.3 Mbits/sec
[  6] 3.0000-4.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  4] 3.0000-4.0000 sec  6.41 MBytes  53.8 Mbits/sec
[  1] 4.0000-5.0000 sec  3.17 MBytes  26.6 Mbits/sec
[  2] 4.0000-5.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  3] 4.0000-5.0000 sec  11.2 MBytes  93.8 Mbits/sec
[  4] 4.0000-5.0000 sec  5.98 MBytes  50.1 Mbits/sec
[  5] 4.0000-5.0000 sec  1.99 MBytes  16.7 Mbits/sec
[  6] 4.0000-5.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  2] 5.0000-6.0000 sec  8.12 MBytes  68.2 Mbits/sec
