------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.8.2 port 5001 connected with 192.168.3.2 port 59754
[  2] local 192.168.8.2 port 5001 connected with 192.168.4.2 port 52146
[  4] local 192.168.8.2 port 5001 connected with 192.168.5.2 port 53468
[  6] local 192.168.8.2 port 5001 connected with 192.168.6.2 port 48912
[  3] local 192.168.8.2 port 5001 connected with 192.168.1.2 port 46878
[  5] local 192.168.8.2 port 5001 connected with 192.168.7.2 port 33716
[ ID] Interval       Transfer     Bandwidth
[  5] 0.0000-1.0000 sec  6.87 MBytes  57.6 Mbits/sec
[  2] 0.0000-1.0000 sec  9.91 MBytes  83.2 Mbits/sec
[  6] 0.0000-1.0000 sec  11.3 MBytes  94.9 Mbits/sec
[  1] 0.0000-1.0000 sec  6.53 MBytes  54.8 Mbits/sec
[  3] 0.0000-1.0000 sec  4.87 MBytes  40.8 Mbits/sec
[  4] 0.0000-1.0000 sec  1.41 MBytes  11.8 Mbits/sec
[  2] 1.0000-2.0000 sec  10.1 MBytes  85.0 Mbits/sec
[  1] 1.0000-2.0000 sec  6.53 MBytes  54.8 Mbits/sec
[  5] 1.0000-2.0000 sec  6.84 MBytes  57.4 Mbits/sec
[  6] 1.0000-2.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  3] 1.0000-2.0000 sec  4.87 MBytes  40.8 Mbits/sec
[  4] 1.0000-2.0000 sec  1.18 MBytes  9.93 Mbits/sec
[  1] 2.0000-3.0000 sec  6.91 MBytes  58.0 Mbits/sec
[  5] 2.0000-3.0000 sec  6.77 MBytes  56.8 Mbits/sec
[  2] 2.0000-3.0000 sec  10.2 MBytes  85.3 Mbits/sec
[  6] 2.0000-3.0000 sec  11.3 MBytes  95.2 Mbits/sec
[  3] 2.0000-3.0000 sec  4.49 MBytes  37.6 Mbits/sec
[  4] 2.0000-3.0000 sec  1.18 MBytes  9.86 Mbits/sec
[  5] 3.0000-4.0000 sec  5.54 MBytes  46.5 Mbits/sec
[  2] 3.0000-4.0000 sec  10.2 MBytes  85.2 Mbits/sec
[  6] 3.0000-4.0000 sec  11.4 MBytes  95.2 Mbits/sec
[  1] 3.0000-4.0000 sec  7.71 MBytes  64.7 Mbits/sec
[  3] 3.0000-4.0000 sec  3.68 MBytes  30.8 Mbits/sec
[  4] 3.0000-4.0000 sec  1.21 MBytes  10.2 Mbits/sec
[  5] 4.0000-5.0000 sec  4.29 MBytes  36.0 Mbits/sec
[  2] 4.0000-5.0000 sec  10.2 MBytes  85.7 Mbits/sec
[  1] 4.0000-5.0000 sec  8.35 MBytes  70.0 Mbits/sec
[  3] 4.0000-5.0000 sec  3.02 MBytes  25.3 Mbits/sec
[  4] 4.0000-5.0000 sec  1.13 MBytes  9.50 Mbits/sec
[  6] 4.0000-5.0000 sec  11.3 MBytes  95.0 Mbits/sec
[  1] 5.0000-6.0000 sec  8.80 MBytes  73.9 Mbits/sec
[  5] 5.0000-6.0000 sec  3.50 MBytes  29.4 Mbits/sec
[  2] 5.0000-6.0000 sec  10.2 MBytes  85.2 Mbits/sec
