------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.8.2 port 5001 connected with 192.168.2.2 port 46668
[  2] local 192.168.8.2 port 5001 connected with 192.168.4.2 port 51706
[  3] local 192.168.8.2 port 5001 connected with 192.168.5.2 port 53864
[  4] local 192.168.8.2 port 5001 connected with 192.168.6.2 port 34912
[  5] local 192.168.8.2 port 5001 connected with 192.168.3.2 port 35794
[  6] local 192.168.8.2 port 5001 connected with 192.168.7.2 port 44846
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  7.62 MBytes  63.9 Mbits/sec
[  3] 0.0000-1.0000 sec  8.24 MBytes  69.2 Mbits/sec
[  4] 0.0000-1.0000 sec  8.38 MBytes  70.3 Mbits/sec
[  5] 0.0000-1.0000 sec  3.14 MBytes  26.3 Mbits/sec
[  6] 0.0000-1.0000 sec  6.53 MBytes  54.7 Mbits/sec
[  2] 0.0000-1.0000 sec  3.69 MBytes  31.0 Mbits/sec
[  1] 1.0000-2.0000 sec  8.38 MBytes  70.3 Mbits/sec
[  6] 1.0000-2.0000 sec  6.50 MBytes  54.5 Mbits/sec
[  2] 1.0000-2.0000 sec  2.91 MBytes  24.4 Mbits/sec
[  3] 1.0000-2.0000 sec  8.60 MBytes  72.2 Mbits/sec
[  4] 1.0000-2.0000 sec  8.38 MBytes  70.3 Mbits/sec
[  5] 1.0000-2.0000 sec  2.71 MBytes  22.7 Mbits/sec
[  1] 2.0000-3.0000 sec  8.28 MBytes  69.4 Mbits/sec
[  6] 2.0000-3.0000 sec  6.50 MBytes  54.5 Mbits/sec
[  2] 2.0000-3.0000 sec  3.06 MBytes  25.7 Mbits/sec
[  3] 2.0000-3.0000 sec  8.78 MBytes  73.7 Mbits/sec
[  4] 2.0000-3.0000 sec  8.38 MBytes  70.3 Mbits/sec
[  5] 2.0000-3.0000 sec  2.59 MBytes  21.7 Mbits/sec
[  6] 3.0000-4.0000 sec  6.50 MBytes  54.5 Mbits/sec
[  1] 3.0000-4.0000 sec  8.12 MBytes  68.1 Mbits/sec
[  2] 3.0000-4.0000 sec  3.21 MBytes  26.9 Mbits/sec
[  3] 3.0000-4.0000 sec  8.95 MBytes  75.0 Mbits/sec
[  4] 3.0000-4.0000 sec  8.38 MBytes  70.3 Mbits/sec
[  5] 3.0000-4.0000 sec  2.45 MBytes  20.5 Mbits/sec
[  1] 4.0000-5.0000 sec  8.01 MBytes  67.2 Mbits/sec
