------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.7.2 port 5001 connected with 192.168.1.2 port 60880
[  2] local 192.168.7.2 port 5001 connected with 192.168.2.2 port 34486
[  3] local 192.168.7.2 port 5001 connected with 192.168.3.2 port 40302
[  4] local 192.168.7.2 port 5001 connected with 192.168.6.2 port 42284
[  5] local 192.168.7.2 port 5001 connected with 192.168.10.2 port 47854
[  6] local 192.168.7.2 port 5001 connected with 192.168.8.2 port 53360
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  1.62 MBytes  13.6 Mbits/sec
[  2] 0.0000-1.0000 sec  3.28 MBytes  27.5 Mbits/sec
[  3] 0.0000-1.0000 sec  2.48 MBytes  20.8 Mbits/sec
[  4] 0.0000-1.0000 sec  6.25 MBytes  52.4 Mbits/sec
[  5] 0.0000-1.0000 sec  8.21 MBytes  68.9 Mbits/sec
[  6] 0.0000-1.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  2] 1.0000-2.0000 sec  3.81 MBytes  32.0 Mbits/sec
[  3] 1.0000-2.0000 sec  2.65 MBytes  22.2 Mbits/sec
[  4] 1.0000-2.0000 sec  6.25 MBytes  52.4 Mbits/sec
[  5] 1.0000-2.0000 sec  7.57 MBytes  63.5 Mbits/sec
[  6] 1.0000-2.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  1] 1.0000-2.0000 sec  1.19 MBytes  9.97 Mbits/sec
[  1] 2.0000-3.0000 sec  1.12 MBytes  9.41 Mbits/sec
[  2] 2.0000-3.0000 sec  4.53 MBytes  38.0 Mbits/sec
[  5] 2.0000-3.0000 sec  6.87 MBytes  57.7 Mbits/sec
[  6] 2.0000-3.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  3] 2.0000-3.0000 sec  2.91 MBytes  24.4 Mbits/sec
[  4] 2.0000-3.0000 sec  6.25 MBytes  52.4 Mbits/sec
[  5] 3.0000-4.0000 sec  6.31 MBytes  52.9 Mbits/sec
[  1] 3.0000-4.0000 sec  1.03 MBytes  8.62 Mbits/sec
[  2] 3.0000-4.0000 sec  5.08 MBytes  42.6 Mbits/sec
[  3] 3.0000-4.0000 sec  3.34 MBytes  28.0 Mbits/sec
[  4] 3.0000-4.0000 sec  6.25 MBytes  52.4 Mbits/sec
[  6] 3.0000-4.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  1] 4.0000-5.0000 sec   837 KBytes  6.86 Mbits/sec
[  2] 4.0000-5.0000 sec  5.51 MBytes  46.3 Mbits/sec
[  3] 4.0000-5.0000 sec  3.69 MBytes  31.0 Mbits/sec
[  4] 4.0000-5.0000 sec  6.25 MBytes  52.4 Mbits/sec
[  5] 4.0000-5.0000 sec  5.88 MBytes  49.3 Mbits/sec
[  6] 4.0000-5.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  2] 5.0000-6.0000 sec  5.88 MBytes  49.3 Mbits/sec
[  5] 5.0000-6.0000 sec  5.50 MBytes  46.1 Mbits/sec
[  6] 5.0000-6.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  3] 5.0000-6.0000 sec  4.05 MBytes  34.0 Mbits/sec
[  4] 5.0000-6.0000 sec  6.25 MBytes  52.4 Mbits/sec
[  1] 5.0000-6.0000 sec   778 KBytes  6.37 Mbits/sec
[  5] 6.0000-7.0000 sec  5.23 MBytes  43.8 Mbits/sec
[  6] 6.0000-7.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  2] 6.0000-7.0000 sec  6.17 MBytes  51.8 Mbits/sec
[  3] 6.0000-7.0000 sec  4.82 MBytes  40.5 Mbits/sec
[  4] 6.0000-7.0000 sec  6.25 MBytes  52.4 Mbits/sec
[  1] 6.0000-7.0000 sec   747 KBytes  6.12 Mbits/sec
[  5] 7.0000-8.0000 sec  4.98 MBytes  41.8 Mbits/sec
[  1] 7.0000-8.0000 sec   902 KBytes  7.39 Mbits/sec
[  2] 7.0000-8.0000 sec  6.41 MBytes  53.7 Mbits/sec
[  3] 7.0000-8.0000 sec  4.78 MBytes  40.1 Mbits/sec
[  4] 7.0000-8.0000 sec  6.25 MBytes  52.4 Mbits/sec
[  6] 7.0000-8.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  2] 8.0000-9.0000 sec  6.65 MBytes  55.8 Mbits/sec
[  3] 8.0000-9.0000 sec  4.83 MBytes  40.5 Mbits/sec
[  4] 8.0000-9.0000 sec  6.25 MBytes  52.4 Mbits/sec
[  5] 8.0000-9.0000 sec  4.76 MBytes  39.9 Mbits/sec
[  6] 8.0000-9.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  1] 8.0000-9.0000 sec  1.62 MBytes  13.6 Mbits/sec
[  2] 9.0000-10.0000 sec  6.85 MBytes  57.5 Mbits/sec
[  5] 9.0000-10.0000 sec  4.55 MBytes  38.1 Mbits/sec
[  6] 9.0000-10.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  3] 9.0000-10.0000 sec  5.17 MBytes  43.4 Mbits/sec
[  4] 9.0000-10.0000 sec  6.25 MBytes  52.4 Mbits/sec
[  6] 0.0000-10.0126 sec  75.1 MBytes  62.9 Mbits/sec
[  4] 0.0000-10.0105 sec  62.6 MBytes  52.5 Mbits/sec
[  1] 9.0000-10.0000 sec  1.64 MBytes  13.7 Mbits/sec
[  1] 10.0000-10.8354 sec  1.48 MBytes  14.8 Mbits/sec
[  1] 0.0000-10.8354 sec  12.9 MBytes  9.97 Mbits/sec
[  2] 10.0000-11.0000 sec  7.05 MBytes  59.1 Mbits/sec
[  3] 10.0000-11.0000 sec  6.13 MBytes  51.4 Mbits/sec
[  5] 10.0000-11.0000 sec  4.34 MBytes  36.4 Mbits/sec
[  3] 0.0000-11.2012 sec  46.3 MBytes  34.7 Mbits/sec
[  2] 11.0000-11.9181 sec  6.63 MBytes  60.6 Mbits/sec
[  2] 0.0000-11.9181 sec  67.9 MBytes  47.8 Mbits/sec
[  5] 11.0000-12.0000 sec  1.41 MBytes  11.9 Mbits/sec
[  5] 12.0000-12.3453 sec  7.37 MBytes   179 Mbits/sec
[  5] 0.0000-12.3453 sec  73.0 MBytes  49.6 Mbits/sec
