------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.6.2 port 5001 connected with 192.168.1.2 port 33088
[  2] local 192.168.6.2 port 5001 connected with 192.168.3.2 port 46534
[  3] local 192.168.6.2 port 5001 connected with 192.168.5.2 port 57462
[  4] local 192.168.6.2 port 5001 connected with 192.168.4.2 port 38752
[  5] local 192.168.6.2 port 5001 connected with 192.168.7.2 port 48422
[  6] local 192.168.6.2 port 5001 connected with 192.168.2.2 port 37844
[ ID] Interval       Transfer     Bandwidth
[  3] 0.0000-1.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  1] 0.0000-1.0000 sec  4.66 MBytes  39.1 Mbits/sec
[  5] 0.0000-1.0000 sec  3.08 MBytes  25.8 Mbits/sec
[  2] 0.0000-1.0000 sec  1.00 MBytes  8.40 Mbits/sec
[  6] 0.0000-1.0000 sec   875 KBytes  7.17 Mbits/sec
[  4] 0.0000-1.0000 sec  1.79 MBytes  15.0 Mbits/sec
[  1] 1.0000-2.0000 sec  4.94 MBytes  41.4 Mbits/sec
[  3] 1.0000-2.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  4] 1.0000-2.0000 sec  1.63 MBytes  13.7 Mbits/sec
[  5] 1.0000-2.0000 sec  3.10 MBytes  26.0 Mbits/sec
[  6] 1.0000-2.0000 sec   711 KBytes  5.83 Mbits/sec
[  2] 1.0000-2.0000 sec   829 KBytes  6.79 Mbits/sec
[  3] 2.0000-3.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  1] 2.0000-3.0000 sec  4.28 MBytes  35.9 Mbits/sec
[  5] 2.0000-3.0000 sec  3.60 MBytes  30.2 Mbits/sec
[  6] 2.0000-3.0000 sec   653 KBytes  5.35 Mbits/sec
[  2] 2.0000-3.0000 sec   878 KBytes  7.19 Mbits/sec
[  4] 2.0000-3.0000 sec  1.91 MBytes  16.0 Mbits/sec
[  3] 3.0000-4.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  1] 3.0000-4.0000 sec  3.94 MBytes  33.0 Mbits/sec
[  5] 3.0000-4.0000 sec  3.72 MBytes  31.2 Mbits/sec
[  2] 3.0000-4.0000 sec  1.07 MBytes  8.99 Mbits/sec
[  6] 3.0000-4.0000 sec   590 KBytes  4.83 Mbits/sec
[  4] 3.0000-4.0000 sec  1.95 MBytes  16.4 Mbits/sec
[  1] 4.0000-5.0000 sec  3.03 MBytes  25.4 Mbits/sec
[  3] 4.0000-5.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  5] 4.0000-5.0000 sec  4.12 MBytes  34.5 Mbits/sec
[  6] 4.0000-5.0000 sec   526 KBytes  4.31 Mbits/sec
[  4] 4.0000-5.0000 sec  2.20 MBytes  18.5 Mbits/sec
[  2] 4.0000-5.0000 sec  1.34 MBytes  11.3 Mbits/sec
[  3] 5.0000-6.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  4] 5.0000-6.0000 sec  2.24 MBytes  18.8 Mbits/sec
[  1] 5.0000-6.0000 sec  2.92 MBytes  24.5 Mbits/sec
[  5] 5.0000-6.0000 sec  4.07 MBytes  34.1 Mbits/sec
[  6] 5.0000-6.0000 sec   539 KBytes  4.41 Mbits/sec
