------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.3.2 port 5001 connected with 192.168.1.2 port 37996
[  2] local 192.168.3.2 port 5001 connected with 192.168.7.2 port 52250
[  3] local 192.168.3.2 port 5001 connected with 192.168.8.2 port 54104
[  4] local 192.168.3.2 port 5001 connected with 192.168.4.2 port 47598
[  5] local 192.168.3.2 port 5001 connected with 192.168.6.2 port 57264
[  6] local 192.168.3.2 port 5001 connected with 192.168.5.2 port 48708
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  11.3 MBytes  95.0 Mbits/sec
[  1] 0.0000-1.0000 sec  2.22 MBytes  18.6 Mbits/sec
[  5] 0.0000-1.0000 sec  7.21 MBytes  60.5 Mbits/sec
[  6] 0.0000-1.0000 sec  2.00 MBytes  16.8 Mbits/sec
[  3] 0.0000-1.0000 sec  8.63 MBytes  72.4 Mbits/sec
[  4] 0.0000-1.0000 sec  3.74 MBytes  31.3 Mbits/sec
[  1] 1.0000-2.0000 sec  2.41 MBytes  20.2 Mbits/sec
[  5] 1.0000-2.0000 sec  7.40 MBytes  62.1 Mbits/sec
[  6] 1.0000-2.0000 sec  1.50 MBytes  12.6 Mbits/sec
[  2] 1.0000-2.0000 sec  11.4 MBytes  95.3 Mbits/sec
[  3] 1.0000-2.0000 sec  8.62 MBytes  72.4 Mbits/sec
[  4] 1.0000-2.0000 sec  3.84 MBytes  32.2 Mbits/sec
[  1] 2.0000-3.0000 sec  2.75 MBytes  23.0 Mbits/sec
[  2] 2.0000-3.0000 sec  11.4 MBytes  95.5 Mbits/sec
[  3] 2.0000-3.0000 sec  8.62 MBytes  72.4 Mbits/sec
[  4] 2.0000-3.0000 sec  4.11 MBytes  34.4 Mbits/sec
[  5] 2.0000-3.0000 sec  6.94 MBytes  58.2 Mbits/sec
[  6] 2.0000-3.0000 sec  1.68 MBytes  14.1 Mbits/sec
[  2] 3.0000-4.0000 sec  11.4 MBytes  95.5 Mbits/sec
[  3] 3.0000-4.0000 sec  8.62 MBytes  72.4 Mbits/sec
[  1] 3.0000-4.0000 sec  2.66 MBytes  22.3 Mbits/sec
[  5] 3.0000-4.0000 sec  6.69 MBytes  56.1 Mbits/sec
[  6] 3.0000-4.0000 sec  2.01 MBytes  16.9 Mbits/sec
[  4] 3.0000-4.0000 sec  3.21 MBytes  26.9 Mbits/sec
[  1] 4.0000-5.0000 sec  3.19 MBytes  26.8 Mbits/sec
