------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.2.2 port 5001 connected with 192.168.1.2 port 47430
[  2] local 192.168.2.2 port 5001 connected with 192.168.4.2 port 59340
[  3] local 192.168.2.2 port 5001 connected with 192.168.5.2 port 40564
[  4] local 192.168.2.2 port 5001 connected with 192.168.6.2 port 51622
[  5] local 192.168.2.2 port 5001 connected with 192.168.9.2 port 51108
[  6] local 192.168.2.2 port 5001 connected with 192.168.3.2 port 60248
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  2.24 MBytes  18.8 Mbits/sec
[  2] 0.0000-1.0000 sec  6.35 MBytes  53.3 Mbits/sec
[  3] 0.0000-1.0000 sec  4.50 MBytes  37.8 Mbits/sec
[  4] 0.0000-1.0000 sec  3.08 MBytes  25.9 Mbits/sec
[  5] 0.0000-1.0000 sec  5.12 MBytes  42.9 Mbits/sec
[  6] 0.0000-1.0000 sec  1.58 MBytes  13.3 Mbits/sec
[  1] 1.0000-2.0000 sec  2.06 MBytes  17.3 Mbits/sec
[  2] 1.0000-2.0000 sec  6.27 MBytes  52.6 Mbits/sec
[  3] 1.0000-2.0000 sec  5.20 MBytes  43.6 Mbits/sec
[  4] 1.0000-2.0000 sec  2.42 MBytes  20.3 Mbits/sec
[  5] 1.0000-2.0000 sec  5.06 MBytes  42.4 Mbits/sec
[  6] 1.0000-2.0000 sec  1.56 MBytes  13.1 Mbits/sec
[  1] 2.0000-3.0000 sec  2.02 MBytes  17.0 Mbits/sec
[  2] 2.0000-3.0000 sec  6.37 MBytes  53.5 Mbits/sec
[  3] 2.0000-3.0000 sec  4.92 MBytes  41.3 Mbits/sec
[  4] 2.0000-3.0000 sec  2.74 MBytes  23.0 Mbits/sec
[  5] 2.0000-3.0000 sec  5.03 MBytes  42.2 Mbits/sec
[  6] 2.0000-3.0000 sec  1.61 MBytes  13.5 Mbits/sec
[  1] 3.0000-4.0000 sec  1.72 MBytes  14.4 Mbits/sec
[  2] 3.0000-4.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  3] 3.0000-4.0000 sec  4.65 MBytes  39.0 Mbits/sec
[  4] 3.0000-4.0000 sec  3.31 MBytes  27.8 Mbits/sec
[  5] 3.0000-4.0000 sec  5.04 MBytes  42.3 Mbits/sec
[  6] 3.0000-4.0000 sec  1.60 MBytes  13.4 Mbits/sec
[  1] 4.0000-5.0000 sec  1.53 MBytes  12.8 Mbits/sec
[  2] 4.0000-5.0000 sec  6.36 MBytes  53.4 Mbits/sec
[  3] 4.0000-5.0000 sec  3.92 MBytes  32.9 Mbits/sec
[  4] 4.0000-5.0000 sec  3.08 MBytes  25.8 Mbits/sec
[  6] 4.0000-5.0000 sec  2.43 MBytes  20.4 Mbits/sec
[  5] 4.0000-5.0000 sec  5.02 MBytes  42.1 Mbits/sec
[  1] 5.0000-6.0000 sec  1.18 MBytes  9.86 Mbits/sec
[  2] 5.0000-6.0000 sec  6.26 MBytes  52.5 Mbits/sec
[  3] 5.0000-6.0000 sec  3.43 MBytes  28.8 Mbits/sec
[  6] 5.0000-6.0000 sec  4.55 MBytes  38.1 Mbits/sec
[  4] 5.0000-6.0000 sec  2.15 MBytes  18.1 Mbits/sec
[  5] 5.0000-6.0000 sec  5.05 MBytes  42.4 Mbits/sec
[  1] 6.0000-7.0000 sec  1.16 MBytes  9.73 Mbits/sec
[  2] 6.0000-7.0000 sec  6.37 MBytes  53.5 Mbits/sec
[  3] 6.0000-7.0000 sec  3.02 MBytes  25.3 Mbits/sec
[  4] 6.0000-7.0000 sec  2.36 MBytes  19.8 Mbits/sec
[  5] 6.0000-7.0000 sec  4.99 MBytes  41.9 Mbits/sec
[  6] 6.0000-7.0000 sec  4.72 MBytes  39.6 Mbits/sec
[  1] 7.0000-8.0000 sec  1.15 MBytes  9.67 Mbits/sec
[  2] 7.0000-8.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  3] 7.0000-8.0000 sec  2.95 MBytes  24.7 Mbits/sec
[  4] 7.0000-8.0000 sec  2.91 MBytes  24.4 Mbits/sec
[  5] 7.0000-8.0000 sec  5.04 MBytes  42.3 Mbits/sec
[  6] 7.0000-8.0000 sec  4.28 MBytes  35.9 Mbits/sec
[  1] 8.0000-9.0000 sec  1.22 MBytes  10.3 Mbits/sec
[  2] 8.0000-9.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  4] 8.0000-9.0000 sec  3.52 MBytes  29.5 Mbits/sec
[  6] 8.0000-9.0000 sec  4.03 MBytes  33.8 Mbits/sec
[  3] 8.0000-9.0000 sec  2.58 MBytes  21.7 Mbits/sec
[  5] 8.0000-9.0000 sec  5.04 MBytes  42.3 Mbits/sec
[  1] 9.0000-10.0000 sec  1.31 MBytes  11.0 Mbits/sec
[  2] 9.0000-10.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  3] 9.0000-10.0000 sec  2.55 MBytes  21.4 Mbits/sec
[  4] 9.0000-10.0000 sec  4.07 MBytes  34.2 Mbits/sec
[  5] 9.0000-10.0000 sec  4.99 MBytes  41.9 Mbits/sec
[  6] 9.0000-10.0000 sec  3.32 MBytes  27.9 Mbits/sec
[  2] 0.0000-10.0597 sec  63.9 MBytes  53.3 Mbits/sec
[  5] 0.0000-10.1599 sec  51.9 MBytes  42.8 Mbits/sec
[  6] 10.0000-10.5562 sec  1.81 MBytes  27.4 Mbits/sec
[  6] 0.0000-10.5562 sec  31.5 MBytes  25.0 Mbits/sec
[  4] 10.0000-10.6087 sec  2.86 MBytes  39.4 Mbits/sec
[  4] 0.0000-10.6087 sec  32.5 MBytes  25.7 Mbits/sec
[  3] 10.0000-10.8669 sec  2.44 MBytes  23.7 Mbits/sec
[  3] 0.0000-10.8669 sec  40.2 MBytes  31.0 Mbits/sec
[  1] 10.0000-10.9148 sec  1.66 MBytes  15.3 Mbits/sec
[  1] 0.0000-10.9148 sec  17.3 MBytes  13.3 Mbits/sec
