------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.4.2 port 5001 connected with 192.168.2.2 port 42070
[  2] local 192.168.4.2 port 5001 connected with 192.168.1.2 port 35100
[  3] local 192.168.4.2 port 5001 connected with 192.168.3.2 port 41140
[  4] local 192.168.4.2 port 5001 connected with 192.168.6.2 port 36350
[  5] local 192.168.4.2 port 5001 connected with 192.168.5.2 port 57998
[  6] local 192.168.4.2 port 5001 connected with 192.168.7.2 port 40782
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  3.60 MBytes  30.2 Mbits/sec
[  5] 0.0000-1.0000 sec  4.65 MBytes  39.0 Mbits/sec
[  6] 0.0000-1.0000 sec  4.91 MBytes  41.1 Mbits/sec
[  3] 0.0000-1.0000 sec  1.51 MBytes  12.7 Mbits/sec
[  4] 0.0000-1.0000 sec  6.52 MBytes  54.7 Mbits/sec
[  1] 0.0000-1.0000 sec  1.50 MBytes  12.6 Mbits/sec
[  1] 1.0000-2.0000 sec  1.60 MBytes  13.4 Mbits/sec
[  5] 1.0000-2.0000 sec  5.04 MBytes  42.3 Mbits/sec
[  2] 1.0000-2.0000 sec  3.48 MBytes  29.2 Mbits/sec
[  3] 1.0000-2.0000 sec  1.06 MBytes  8.88 Mbits/sec
[  4] 1.0000-2.0000 sec  8.30 MBytes  69.6 Mbits/sec
[  6] 1.0000-2.0000 sec  3.01 MBytes  25.3 Mbits/sec
[  1] 2.0000-3.0000 sec  1.98 MBytes  16.6 Mbits/sec
[  5] 2.0000-3.0000 sec  5.16 MBytes  43.3 Mbits/sec
[  2] 2.0000-3.0000 sec  3.25 MBytes  27.3 Mbits/sec
[  3] 2.0000-3.0000 sec   833 KBytes  6.82 Mbits/sec
[  4] 2.0000-3.0000 sec  9.52 MBytes  79.8 Mbits/sec
[  6] 2.0000-3.0000 sec  1.87 MBytes  15.7 Mbits/sec
[  2] 3.0000-4.0000 sec  3.13 MBytes  26.2 Mbits/sec
[  3] 3.0000-4.0000 sec   839 KBytes  6.87 Mbits/sec
[  4] 3.0000-4.0000 sec  9.99 MBytes  83.8 Mbits/sec
[  1] 3.0000-4.0000 sec  2.12 MBytes  17.8 Mbits/sec
[  5] 3.0000-4.0000 sec  5.16 MBytes  43.3 Mbits/sec
[  6] 3.0000-4.0000 sec  1.38 MBytes  11.6 Mbits/sec
[  2] 4.0000-5.0000 sec  3.19 MBytes  26.7 Mbits/sec
[  1] 4.0000-5.0000 sec  2.08 MBytes  17.5 Mbits/sec
[  5] 4.0000-5.0000 sec  5.12 MBytes  42.9 Mbits/sec
[  6] 4.0000-5.0000 sec  1.20 MBytes  10.1 Mbits/sec
[  4] 4.0000-5.0000 sec  10.2 MBytes  85.4 Mbits/sec
[  3] 4.0000-5.0000 sec   882 KBytes  7.23 Mbits/sec
[  1] 5.0000-6.0000 sec  1.91 MBytes  16.1 Mbits/sec
[  5] 5.0000-6.0000 sec  5.17 MBytes  43.4 Mbits/sec
[  2] 5.0000-6.0000 sec  3.19 MBytes  26.7 Mbits/sec
[  3] 5.0000-6.0000 sec   923 KBytes  7.56 Mbits/sec
[  4] 5.0000-6.0000 sec  10.2 MBytes  85.8 Mbits/sec
[  6] 5.0000-6.0000 sec  1.18 MBytes  9.88 Mbits/sec
[  1] 6.0000-7.0000 sec  1.89 MBytes  15.9 Mbits/sec
[  5] 6.0000-7.0000 sec  5.18 MBytes  43.5 Mbits/sec
[  2] 6.0000-7.0000 sec  2.90 MBytes  24.3 Mbits/sec
[  4] 6.0000-7.0000 sec  10.2 MBytes  85.7 Mbits/sec
[  6] 6.0000-7.0000 sec  1.17 MBytes  9.79 Mbits/sec
[  3] 6.0000-7.0000 sec  1.16 MBytes  9.71 Mbits/sec
[  2] 7.0000-8.0000 sec  2.99 MBytes  25.1 Mbits/sec
[  1] 7.0000-8.0000 sec  1.77 MBytes  14.8 Mbits/sec
[  5] 7.0000-8.0000 sec  4.64 MBytes  38.9 Mbits/sec
[  6] 7.0000-8.0000 sec  1.46 MBytes  12.2 Mbits/sec
[  4] 7.0000-8.0000 sec  9.91 MBytes  83.1 Mbits/sec
[  3] 7.0000-8.0000 sec  1.23 MBytes  10.3 Mbits/sec
[  4] 8.0000-9.0000 sec  9.70 MBytes  81.4 Mbits/sec
[  6] 8.0000-9.0000 sec  1.68 MBytes  14.1 Mbits/sec
[  5] 8.0000-9.0000 sec  3.70 MBytes  31.0 Mbits/sec
[  2] 8.0000-9.0000 sec  2.85 MBytes  23.9 Mbits/sec
