------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.6.2 port 5001 connected with 192.168.1.2 port 52146
[  2] local 192.168.6.2 port 5001 connected with 192.168.3.2 port 39302
[  3] local 192.168.6.2 port 5001 connected with 192.168.5.2 port 57754
[  4] local 192.168.6.2 port 5001 connected with 192.168.8.2 port 42380
[  5] local 192.168.6.2 port 5001 connected with 192.168.10.2 port 45112
[  6] local 192.168.6.2 port 5001 connected with 192.168.4.2 port 37410
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  9.63 MBytes  80.7 Mbits/sec
[  3] 0.0000-1.0000 sec  5.50 MBytes  46.2 Mbits/sec
[  1] 0.0000-1.0000 sec   922 KBytes  7.55 Mbits/sec
[  5] 0.0000-1.0000 sec   964 KBytes  7.90 Mbits/sec
[  6] 0.0000-1.0000 sec   512 KBytes  4.19 Mbits/sec
[  4] 0.0000-1.0000 sec  4.56 MBytes  38.3 Mbits/sec
[  2] 1.0000-2.0000 sec  9.62 MBytes  80.7 Mbits/sec
[  3] 1.0000-2.0000 sec  5.77 MBytes  48.4 Mbits/sec
[  4] 1.0000-2.0000 sec  4.63 MBytes  38.9 Mbits/sec
[  1] 1.0000-2.0000 sec   457 KBytes  3.74 Mbits/sec
[  6] 1.0000-2.0000 sec   417 KBytes  3.42 Mbits/sec
[  5] 1.0000-2.0000 sec   867 KBytes  7.10 Mbits/sec
[  2] 2.0000-3.0000 sec  9.62 MBytes  80.7 Mbits/sec
[  3] 2.0000-3.0000 sec  5.88 MBytes  49.3 Mbits/sec
[  4] 2.0000-3.0000 sec  4.75 MBytes  39.8 Mbits/sec
[  1] 2.0000-3.0000 sec   373 KBytes  3.06 Mbits/sec
[  5] 2.0000-3.0000 sec   747 KBytes  6.12 Mbits/sec
[  6] 2.0000-3.0000 sec   370 KBytes  3.04 Mbits/sec
[  2] 3.0000-4.0000 sec  9.62 MBytes  80.7 Mbits/sec
[  3] 3.0000-4.0000 sec  5.97 MBytes  50.0 Mbits/sec
[  4] 3.0000-4.0000 sec  4.80 MBytes  40.3 Mbits/sec
[  1] 3.0000-4.0000 sec   315 KBytes  2.58 Mbits/sec
[  6] 3.0000-4.0000 sec   307 KBytes  2.51 Mbits/sec
[  5] 3.0000-4.0000 sec   703 KBytes  5.76 Mbits/sec
[  2] 4.0000-5.0000 sec  9.62 MBytes  80.7 Mbits/sec
[  3] 4.0000-5.0000 sec  6.00 MBytes  50.3 Mbits/sec
[  1] 4.0000-5.0000 sec   327 KBytes  2.68 Mbits/sec
[  4] 4.0000-5.0000 sec  4.78 MBytes  40.1 Mbits/sec
[  6] 4.0000-5.0000 sec   286 KBytes  2.34 Mbits/sec
[  5] 4.0000-5.0000 sec   728 KBytes  5.97 Mbits/sec
[  2] 5.0000-6.0000 sec  9.62 MBytes  80.7 Mbits/sec
[  3] 5.0000-6.0000 sec  5.95 MBytes  49.9 Mbits/sec
[  4] 5.0000-6.0000 sec  4.80 MBytes  40.2 Mbits/sec
[  1] 5.0000-6.0000 sec   365 KBytes  2.99 Mbits/sec
[  6] 5.0000-6.0000 sec   272 KBytes  2.22 Mbits/sec
[  5] 5.0000-6.0000 sec   583 KBytes  4.77 Mbits/sec
[  2] 6.0000-7.0000 sec  9.62 MBytes  80.7 Mbits/sec
[  3] 6.0000-7.0000 sec  5.91 MBytes  49.6 Mbits/sec
[  4] 6.0000-7.0000 sec  4.78 MBytes  40.1 Mbits/sec
[  6] 6.0000-7.0000 sec   255 KBytes  2.09 Mbits/sec
[  1] 6.0000-7.0000 sec   448 KBytes  3.67 Mbits/sec
[  5] 6.0000-7.0000 sec   636 KBytes  5.21 Mbits/sec
[  2] 7.0000-8.0000 sec  9.62 MBytes  80.7 Mbits/sec
[  5] 7.0000-8.0000 sec   636 KBytes  5.21 Mbits/sec
[  3] 7.0000-8.0000 sec  4.69 MBytes  39.4 Mbits/sec
[  4] 7.0000-8.0000 sec  3.93 MBytes  33.0 Mbits/sec
[  1] 7.0000-8.0000 sec   382 KBytes  3.13 Mbits/sec
[  6] 7.0000-8.0000 sec  50.9 KBytes   417 Kbits/sec
[  2] 8.0000-9.0000 sec  9.62 MBytes  80.7 Mbits/sec
[  3] 8.0000-9.0000 sec  7.02 MBytes  58.9 Mbits/sec
[  4] 8.0000-9.0000 sec  5.62 MBytes  47.2 Mbits/sec
[  1] 8.0000-9.0000 sec   625 KBytes  5.12 Mbits/sec
[  5] 8.0000-9.0000 sec   526 KBytes  4.31 Mbits/sec
[  6] 8.0000-9.0000 sec   426 KBytes  3.49 Mbits/sec
[  2] 9.0000-10.0000 sec  9.62 MBytes  80.7 Mbits/sec
[  1] 9.0000-10.0000 sec   546 KBytes  4.47 Mbits/sec
[  2] 0.0000-10.0105 sec  96.4 MBytes  80.8 Mbits/sec
[  4] 9.0000-10.0000 sec  4.78 MBytes  40.1 Mbits/sec
[  6] 9.0000-10.0000 sec   170 KBytes  1.39 Mbits/sec
[  3] 9.0000-10.0000 sec  5.86 MBytes  49.2 Mbits/sec
[  5] 9.0000-10.0000 sec   868 KBytes  7.11 Mbits/sec
[  5] 10.0000-10.6299 sec  1.48 MBytes  19.7 Mbits/sec
[  5] 0.0000-10.6299 sec  8.57 MBytes  6.76 Mbits/sec
[  3] 10.0000-11.0000 sec  5.86 MBytes  49.2 Mbits/sec
[  4] 10.0000-11.0000 sec  4.82 MBytes  40.5 Mbits/sec
[  1] 10.0000-11.0000 sec   539 KBytes  4.41 Mbits/sec
[  6] 10.0000-11.0000 sec   148 KBytes  1.22 Mbits/sec
[  3] 11.0000-12.0000 sec  5.93 MBytes  49.8 Mbits/sec
[  4] 11.0000-12.0000 sec  4.77 MBytes  40.0 Mbits/sec
[  1] 11.0000-12.0000 sec   520 KBytes  4.26 Mbits/sec
[  1] 0.0000-12.0372 sec  5.72 MBytes  3.99 Mbits/sec
[  6] 11.0000-12.0000 sec   102 KBytes   834 Kbits/sec
[  4] 12.0000-12.3731 sec  1.83 MBytes  41.2 Mbits/sec
[  4] 0.0000-12.3731 sec  58.9 MBytes  39.9 Mbits/sec
[  3] 12.0000-12.4349 sec  2.93 MBytes  56.6 Mbits/sec
[  3] 0.0000-12.4349 sec  73.3 MBytes  49.4 Mbits/sec
[  6] 12.0000-12.4840 sec   970 KBytes  16.4 Mbits/sec
[  6] 0.0000-12.4840 sec  4.18 MBytes  2.81 Mbits/sec
