------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.8.2 port 5001 connected with 192.168.2.2 port 50748
[  2] local 192.168.8.2 port 5001 connected with 192.168.3.2 port 53732
[  3] local 192.168.8.2 port 5001 connected with 192.168.5.2 port 42774
[  4] local 192.168.8.2 port 5001 connected with 192.168.7.2 port 50286
[  5] local 192.168.8.2 port 5001 connected with 192.168.4.2 port 42788
[  6] local 192.168.8.2 port 5001 connected with 192.168.9.2 port 50510
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  2] 0.0000-1.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  3] 0.0000-1.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  4] 0.0000-1.0000 sec  9.50 MBytes  79.7 Mbits/sec
[  6] 0.0000-1.0000 sec  1.05 MBytes  8.84 Mbits/sec
[  5] 0.0000-1.0000 sec  1.49 MBytes  12.5 Mbits/sec
[  1] 1.0000-2.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  2] 1.0000-2.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  3] 1.0000-2.0000 sec  7.46 MBytes  62.6 Mbits/sec
[  4] 1.0000-2.0000 sec  9.50 MBytes  79.7 Mbits/sec
[  6] 1.0000-2.0000 sec   800 KBytes  6.56 Mbits/sec
[  5] 1.0000-2.0000 sec  1.11 MBytes  9.29 Mbits/sec
[  1] 2.0000-3.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  2] 2.0000-3.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  3] 2.0000-3.0000 sec  7.41 MBytes  62.2 Mbits/sec
[  4] 2.0000-3.0000 sec  9.50 MBytes  79.7 Mbits/sec
[  5] 2.0000-3.0000 sec  1.14 MBytes  9.59 Mbits/sec
[  6] 2.0000-3.0000 sec   727 KBytes  5.95 Mbits/sec
[  1] 3.0000-4.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  2] 3.0000-4.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  3] 3.0000-4.0000 sec  7.40 MBytes  62.1 Mbits/sec
