------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.1.2 port 5001 connected with 192.168.3.2 port 50390
[  2] local 192.168.1.2 port 5001 connected with 192.168.2.2 port 54624
[  3] local 192.168.1.2 port 5001 connected with 192.168.5.2 port 44412
[  4] local 192.168.1.2 port 5001 connected with 192.168.6.2 port 51760
[  5] local 192.168.1.2 port 5001 connected with 192.168.4.2 port 48120
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  2] 0.0000-1.0000 sec  2.19 MBytes  18.4 Mbits/sec
[  3] 0.0000-1.0000 sec  7.79 MBytes  65.3 Mbits/sec
[  4] 0.0000-1.0000 sec  6.39 MBytes  53.6 Mbits/sec
[  5] 0.0000-1.0000 sec  1.12 MBytes  9.40 Mbits/sec
[  1] 1.0000-2.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  3] 1.0000-2.0000 sec  8.59 MBytes  72.0 Mbits/sec
[  4] 1.0000-2.0000 sec  8.34 MBytes  69.9 Mbits/sec
[  5] 1.0000-2.0000 sec  1.02 MBytes  8.58 Mbits/sec
[  2] 1.0000-2.0000 sec  1010 KBytes  8.27 Mbits/sec
[  1] 2.0000-3.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  3] 2.0000-3.0000 sec  8.49 MBytes  71.2 Mbits/sec
[  4] 2.0000-3.0000 sec  8.68 MBytes  72.8 Mbits/sec
[  5] 2.0000-3.0000 sec  1.11 MBytes  9.31 Mbits/sec
[  2] 2.0000-3.0000 sec   597 KBytes  4.89 Mbits/sec
[  1] 3.0000-4.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  5] 3.0000-4.0000 sec  1.11 MBytes  9.33 Mbits/sec
[  2] 3.0000-4.0000 sec   448 KBytes  3.67 Mbits/sec
[  3] 3.0000-4.0000 sec  8.75 MBytes  73.4 Mbits/sec
[  4] 3.0000-4.0000 sec  8.95 MBytes  75.1 Mbits/sec
[  1] 4.0000-5.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  3] 4.0000-5.0000 sec  8.57 MBytes  71.9 Mbits/sec
[  4] 4.0000-5.0000 sec  8.92 MBytes  74.8 Mbits/sec
[  2] 4.0000-5.0000 sec   392 KBytes  3.21 Mbits/sec
[  5] 4.0000-5.0000 sec  1.10 MBytes  9.22 Mbits/sec
[  1] 5.0000-6.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  3] 5.0000-6.0000 sec  8.55 MBytes  71.7 Mbits/sec
[  4] 5.0000-6.0000 sec  8.93 MBytes  74.9 Mbits/sec
[  5] 5.0000-6.0000 sec  1.12 MBytes  9.41 Mbits/sec
[  2] 5.0000-6.0000 sec   580 KBytes  4.75 Mbits/sec
[  1] 6.0000-7.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  4] 6.0000-7.0000 sec  9.25 MBytes  77.6 Mbits/sec
[  5] 6.0000-7.0000 sec  1.16 MBytes  9.70 Mbits/sec
[  2] 6.0000-7.0000 sec   564 KBytes  4.62 Mbits/sec
[  3] 6.0000-7.0000 sec  8.64 MBytes  72.5 Mbits/sec
[  1] 7.0000-8.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  2] 7.0000-8.0000 sec   617 KBytes  5.05 Mbits/sec
[  3] 7.0000-8.0000 sec  8.39 MBytes  70.4 Mbits/sec
[  4] 7.0000-8.0000 sec  9.22 MBytes  77.3 Mbits/sec
[  5] 7.0000-8.0000 sec   911 KBytes  7.46 Mbits/sec
[  1] 8.0000-9.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  2] 8.0000-9.0000 sec   786 KBytes  6.44 Mbits/sec
[  3] 8.0000-9.0000 sec  7.62 MBytes  63.9 Mbits/sec
[  4] 8.0000-9.0000 sec  9.29 MBytes  77.9 Mbits/sec
[  5] 8.0000-9.0000 sec  1.32 MBytes  11.1 Mbits/sec
[  1] 9.0000-10.0000 sec  6.75 MBytes  56.6 Mbits/sec
[  3] 9.0000-10.0000 sec  6.94 MBytes  58.2 Mbits/sec
[  4] 9.0000-10.0000 sec  9.68 MBytes  81.2 Mbits/sec
[  5] 9.0000-10.0000 sec  1.09 MBytes  9.13 Mbits/sec
[  1] 0.0000-10.0111 sec  67.6 MBytes  56.7 Mbits/sec
[  2] 9.0000-10.0000 sec   758 KBytes  6.21 Mbits/sec
[  3] 10.0000-10.5429 sec  4.06 MBytes  62.7 Mbits/sec
[  3] 0.0000-10.5429 sec  86.4 MBytes  68.7 Mbits/sec
[  4] 10.0000-11.0000 sec  8.94 MBytes  75.0 Mbits/sec
[  2] 10.0000-11.0000 sec   642 KBytes  5.26 Mbits/sec
[  5] 10.0000-11.0000 sec  1.18 MBytes  9.93 Mbits/sec
[  4] 11.0000-11.3387 sec  2.76 MBytes  68.4 Mbits/sec
[  4] 0.0000-11.3387 sec  99.3 MBytes  73.5 Mbits/sec
[  2] 11.0000-11.5810 sec  1.09 MBytes  15.8 Mbits/sec
[  2] 0.0000-11.5810 sec  9.52 MBytes  6.90 Mbits/sec
[  5] 11.0000-11.6345 sec  1.40 MBytes  18.6 Mbits/sec
[  5] 0.0000-11.6345 sec  13.6 MBytes  9.83 Mbits/sec
