------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.6.2 port 5001 connected with 192.168.1.2 port 52360
[  2] local 192.168.6.2 port 5001 connected with 192.168.2.2 port 60504
[  3] local 192.168.6.2 port 5001 connected with 192.168.3.2 port 55628
[  4] local 192.168.6.2 port 5001 connected with 192.168.5.2 port 33266
[  5] local 192.168.6.2 port 5001 connected with 192.168.4.2 port 41726
[ ID] Interval       Transfer     Bandwidth
[  3] 0.0000-1.0000 sec  1000 KBytes  8.19 Mbits/sec
[  5] 0.0000-1.0000 sec   755 KBytes  6.19 Mbits/sec
[  1] 0.0000-1.0000 sec  4.52 MBytes  38.0 Mbits/sec
[  4] 0.0000-1.0000 sec  2.45 MBytes  20.6 Mbits/sec
[  2] 0.0000-1.0000 sec  1.39 MBytes  11.7 Mbits/sec
[  1] 1.0000-2.0000 sec  4.55 MBytes  38.2 Mbits/sec
[  2] 1.0000-2.0000 sec   841 KBytes  6.89 Mbits/sec
[  3] 1.0000-2.0000 sec   775 KBytes  6.35 Mbits/sec
[  5] 1.0000-2.0000 sec   567 KBytes  4.65 Mbits/sec
[  4] 1.0000-2.0000 sec  1.89 MBytes  15.8 Mbits/sec
[  4] 2.0000-3.0000 sec  2.03 MBytes  17.0 Mbits/sec
[  1] 2.0000-3.0000 sec  2.77 MBytes  23.2 Mbits/sec
[  3] 2.0000-3.0000 sec   831 KBytes  6.81 Mbits/sec
[  5] 2.0000-3.0000 sec   503 KBytes  4.12 Mbits/sec
[  2] 2.0000-3.0000 sec   659 KBytes  5.40 Mbits/sec
[  1] 3.0000-4.0000 sec  1.99 MBytes  16.7 Mbits/sec
[  4] 3.0000-4.0000 sec  1.83 MBytes  15.3 Mbits/sec
[  5] 3.0000-4.0000 sec   395 KBytes  3.23 Mbits/sec
[  3] 3.0000-4.0000 sec   830 KBytes  6.80 Mbits/sec
[  2] 3.0000-4.0000 sec   652 KBytes  5.34 Mbits/sec
[  1] 4.0000-5.0000 sec  1.53 MBytes  12.9 Mbits/sec
[  2] 4.0000-5.0000 sec   676 KBytes  5.54 Mbits/sec
[  4] 4.0000-5.0000 sec  1.95 MBytes  16.4 Mbits/sec
[  5] 4.0000-5.0000 sec   419 KBytes  3.43 Mbits/sec
[  3] 4.0000-5.0000 sec   833 KBytes  6.82 Mbits/sec
[  1] 5.0000-6.0000 sec  1.30 MBytes  10.9 Mbits/sec
[  2] 5.0000-6.0000 sec  9.96 MBytes  83.5 Mbits/sec
[  5] 5.0000-6.0000 sec   738 KBytes  6.05 Mbits/sec
[  3] 5.0000-6.0000 sec   755 KBytes  6.19 Mbits/sec
[  4] 5.0000-6.0000 sec  1.99 MBytes  16.7 Mbits/sec
[  2] 6.0000-7.0000 sec  9.95 MBytes  83.5 Mbits/sec
[  1] 6.0000-7.0000 sec  1.30 MBytes  10.9 Mbits/sec
[  3] 6.0000-7.0000 sec   858 KBytes  7.03 Mbits/sec
[  4] 6.0000-7.0000 sec  1.90 MBytes  15.9 Mbits/sec
[  5] 6.0000-7.0000 sec   795 KBytes  6.51 Mbits/sec
[  5] 7.0000-8.0000 sec   758 KBytes  6.21 Mbits/sec
[  1] 7.0000-8.0000 sec  1.24 MBytes  10.4 Mbits/sec
[  2] 7.0000-8.0000 sec  9.99 MBytes  83.8 Mbits/sec
[  4] 7.0000-8.0000 sec  2.08 MBytes  17.5 Mbits/sec
[  3] 7.0000-8.0000 sec   966 KBytes  7.91 Mbits/sec
[  1] 8.0000-9.0000 sec  3.17 MBytes  26.6 Mbits/sec
[  2] 8.0000-9.0000 sec  9.93 MBytes  83.3 Mbits/sec
[  4] 8.0000-9.0000 sec  2.64 MBytes  22.1 Mbits/sec
[  5] 8.0000-9.0000 sec   802 KBytes  6.57 Mbits/sec
[  3] 8.0000-9.0000 sec   778 KBytes  6.37 Mbits/sec
[  1] 9.0000-10.0000 sec  4.15 MBytes  34.8 Mbits/sec
[  2] 9.0000-10.0000 sec  9.78 MBytes  82.0 Mbits/sec
[  3] 9.0000-10.0000 sec  1.11 MBytes  9.31 Mbits/sec
[  5] 9.0000-10.0000 sec   897 KBytes  7.34 Mbits/sec
[  4] 9.0000-10.0000 sec  3.10 MBytes  26.0 Mbits/sec
[  1] 10.0000-10.6447 sec  2.45 MBytes  31.9 Mbits/sec
[  1] 0.0000-10.6447 sec  29.0 MBytes  22.8 Mbits/sec
[  2] 10.0000-11.0000 sec  9.67 MBytes  81.1 Mbits/sec
[  3] 10.0000-11.0000 sec  1010 KBytes  8.27 Mbits/sec
[  4] 10.0000-11.0000 sec  4.29 MBytes  36.0 Mbits/sec
[  5] 10.0000-11.0000 sec  1024 KBytes  8.39 Mbits/sec
[  3] 0.0000-11.0701 sec  10.1 MBytes  7.63 Mbits/sec
[  4] 0.0000-11.1315 sec  27.0 MBytes  20.4 Mbits/sec
[  2] 11.0000-11.4066 sec  3.94 MBytes  81.4 Mbits/sec
[  2] 0.0000-11.4066 sec  67.4 MBytes  49.6 Mbits/sec
[  5] 11.0000-11.5635 sec  1.72 MBytes  25.6 Mbits/sec
[  5] 0.0000-11.5635 sec  9.19 MBytes  6.67 Mbits/sec
