------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.7.2 port 5001 connected with 192.168.1.2 port 43604
[  2] local 192.168.7.2 port 5001 connected with 192.168.2.2 port 44694
[  3] local 192.168.7.2 port 5001 connected with 192.168.3.2 port 54624
[  4] local 192.168.7.2 port 5001 connected with 192.168.6.2 port 42784
[  5] local 192.168.7.2 port 5001 connected with 192.168.8.2 port 42626
[  6] local 192.168.7.2 port 5001 connected with 192.168.5.2 port 49884
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  1.59 MBytes  13.4 Mbits/sec
[  2] 0.0000-1.0000 sec   939 KBytes  7.69 Mbits/sec
[  3] 0.0000-1.0000 sec  1.80 MBytes  15.1 Mbits/sec
[  4] 0.0000-1.0000 sec  9.88 MBytes  82.8 Mbits/sec
[  5] 0.0000-1.0000 sec  9.81 MBytes  82.3 Mbits/sec
[  6] 0.0000-1.0000 sec  4.40 MBytes  36.9 Mbits/sec
[  1] 1.0000-2.0000 sec  1.03 MBytes  8.68 Mbits/sec
[  5] 1.0000-2.0000 sec  10.3 MBytes  86.6 Mbits/sec
[  6] 1.0000-2.0000 sec  3.71 MBytes  31.1 Mbits/sec
[  2] 1.0000-2.0000 sec   643 KBytes  5.27 Mbits/sec
[  3] 1.0000-2.0000 sec  1.44 MBytes  12.1 Mbits/sec
[  4] 1.0000-2.0000 sec  9.88 MBytes  82.8 Mbits/sec
[  1] 2.0000-3.0000 sec   863 KBytes  7.07 Mbits/sec
[  5] 2.0000-3.0000 sec  10.3 MBytes  86.0 Mbits/sec
[  3] 2.0000-3.0000 sec  1021 KBytes  8.36 Mbits/sec
[  4] 2.0000-3.0000 sec  9.88 MBytes  82.8 Mbits/sec
[  6] 2.0000-3.0000 sec  3.03 MBytes  25.4 Mbits/sec
[  2] 2.0000-3.0000 sec   734 KBytes  6.01 Mbits/sec
[  5] 3.0000-4.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  1] 3.0000-4.0000 sec   667 KBytes  5.47 Mbits/sec
[  2] 3.0000-4.0000 sec   669 KBytes  5.48 Mbits/sec
[  4] 3.0000-4.0000 sec  9.88 MBytes  82.8 Mbits/sec
[  6] 3.0000-4.0000 sec  2.28 MBytes  19.1 Mbits/sec
[  3] 3.0000-4.0000 sec   822 KBytes  6.73 Mbits/sec
[  2] 4.0000-5.0000 sec   604 KBytes  4.95 Mbits/sec
[  3] 4.0000-5.0000 sec   607 KBytes  4.97 Mbits/sec
[  5] 4.0000-5.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  1] 4.0000-5.0000 sec   648 KBytes  5.31 Mbits/sec
[  6] 4.0000-5.0000 sec  1.90 MBytes  15.9 Mbits/sec
[  4] 4.0000-5.0000 sec  9.88 MBytes  82.8 Mbits/sec
[  3] 5.0000-6.0000 sec   652 KBytes  5.34 Mbits/sec
[  5] 5.0000-6.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  1] 5.0000-6.0000 sec   747 KBytes  6.12 Mbits/sec
[  6] 5.0000-6.0000 sec  1.60 MBytes  13.5 Mbits/sec
[  4] 5.0000-6.0000 sec  9.88 MBytes  82.8 Mbits/sec
[  2] 5.0000-6.0000 sec   544 KBytes  4.46 Mbits/sec
[  1] 6.0000-7.0000 sec   882 KBytes  7.23 Mbits/sec
[  5] 6.0000-7.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  3] 6.0000-7.0000 sec   624 KBytes  5.11 Mbits/sec
[  4] 6.0000-7.0000 sec  9.88 MBytes  82.8 Mbits/sec
[  2] 6.0000-7.0000 sec   488 KBytes  4.00 Mbits/sec
[  6] 6.0000-7.0000 sec  1.53 MBytes  12.8 Mbits/sec
[  1] 7.0000-8.0000 sec   971 KBytes  7.96 Mbits/sec
[  4] 7.0000-8.0000 sec  9.88 MBytes  82.8 Mbits/sec
[  5] 7.0000-8.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  6] 7.0000-8.0000 sec  1.39 MBytes  11.7 Mbits/sec
[  2] 7.0000-8.0000 sec   479 KBytes  3.93 Mbits/sec
[  3] 7.0000-8.0000 sec   597 KBytes  4.89 Mbits/sec
[  3] 8.0000-9.0000 sec   853 KBytes  6.99 Mbits/sec
[  5] 8.0000-9.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  1] 8.0000-9.0000 sec   990 KBytes  8.11 Mbits/sec
