------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.3.2 port 5001 connected with 192.168.1.2 port 50660
[  2] local 192.168.3.2 port 5001 connected with 192.168.7.2 port 52858
[  3] local 192.168.3.2 port 5001 connected with 192.168.5.2 port 47172
[  4] local 192.168.3.2 port 5001 connected with 192.168.8.2 port 43158
[  5] local 192.168.3.2 port 5001 connected with 192.168.6.2 port 37234
[  6] local 192.168.3.2 port 5001 connected with 192.168.4.2 port 43992
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  4.75 MBytes  39.8 Mbits/sec
[  3] 0.0000-1.0000 sec  1.89 MBytes  15.8 Mbits/sec
[  4] 0.0000-1.0000 sec  7.82 MBytes  65.6 Mbits/sec
[  5] 0.0000-1.0000 sec  2.70 MBytes  22.6 Mbits/sec
[  6] 0.0000-1.0000 sec   837 KBytes  6.86 Mbits/sec
[  1] 0.0000-1.0000 sec  1.43 MBytes  12.0 Mbits/sec
[  1] 1.0000-2.0000 sec  1.09 MBytes  9.14 Mbits/sec
[  2] 1.0000-2.0000 sec  6.13 MBytes  51.4 Mbits/sec
[  3] 1.0000-2.0000 sec  2.77 MBytes  23.2 Mbits/sec
[  4] 1.0000-2.0000 sec  7.82 MBytes  65.6 Mbits/sec
[  5] 1.0000-2.0000 sec  2.57 MBytes  21.5 Mbits/sec
[  6] 1.0000-2.0000 sec   711 KBytes  5.83 Mbits/sec
[  1] 2.0000-3.0000 sec   998 KBytes  8.18 Mbits/sec
[  2] 2.0000-3.0000 sec  6.98 MBytes  58.5 Mbits/sec
[  3] 2.0000-3.0000 sec  3.54 MBytes  29.7 Mbits/sec
[  5] 2.0000-3.0000 sec  2.50 MBytes  21.0 Mbits/sec
[  4] 2.0000-3.0000 sec  5.83 MBytes  48.9 Mbits/sec
[  6] 2.0000-3.0000 sec   663 KBytes  5.43 Mbits/sec
[  1] 3.0000-4.0000 sec   940 KBytes  7.70 Mbits/sec
[  2] 3.0000-4.0000 sec  7.47 MBytes  62.6 Mbits/sec
[  3] 3.0000-4.0000 sec  4.09 MBytes  34.3 Mbits/sec
[  4] 3.0000-4.0000 sec  4.11 MBytes  34.4 Mbits/sec
[  5] 3.0000-4.0000 sec  2.48 MBytes  20.8 Mbits/sec
[  6] 3.0000-4.0000 sec   601 KBytes  4.92 Mbits/sec
[  2] 4.0000-5.0000 sec  7.95 MBytes  66.7 Mbits/sec
[  3] 4.0000-5.0000 sec  4.38 MBytes  36.8 Mbits/sec
[  1] 4.0000-5.0000 sec   833 KBytes  6.82 Mbits/sec
[  5] 4.0000-5.0000 sec  2.39 MBytes  20.0 Mbits/sec
[  4] 4.0000-5.0000 sec  4.54 MBytes  38.1 Mbits/sec
[  6] 4.0000-5.0000 sec   605 KBytes  4.96 Mbits/sec
[  2] 5.0000-6.0000 sec  8.24 MBytes  69.1 Mbits/sec
[  1] 5.0000-6.0000 sec   752 KBytes  6.16 Mbits/sec
