------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.7.2 port 5001 connected with 192.168.1.2 port 46948
[  2] local 192.168.7.2 port 5001 connected with 192.168.2.2 port 54964
[  3] local 192.168.7.2 port 5001 connected with 192.168.6.2 port 56964
[  4] local 192.168.7.2 port 5001 connected with 192.168.3.2 port 33238
[  5] local 192.168.7.2 port 5001 connected with 192.168.5.2 port 39744
[  6] local 192.168.7.2 port 5001 connected with 192.168.4.2 port 55812
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  7.70 MBytes  64.6 Mbits/sec
[  3] 0.0000-1.0000 sec  2.90 MBytes  24.4 Mbits/sec
[  4] 0.0000-1.0000 sec  3.56 MBytes  29.9 Mbits/sec
[  1] 0.0000-1.0000 sec  1.24 MBytes  10.4 Mbits/sec
[  5] 0.0000-1.0000 sec  1.89 MBytes  15.8 Mbits/sec
[  6] 0.0000-1.0000 sec  4.18 MBytes  35.1 Mbits/sec
[  2] 1.0000-2.0000 sec  9.37 MBytes  78.6 Mbits/sec
[  3] 1.0000-2.0000 sec  1.32 MBytes  11.0 Mbits/sec
[  4] 1.0000-2.0000 sec  4.01 MBytes  33.7 Mbits/sec
[  1] 1.0000-2.0000 sec  1.52 MBytes  12.7 Mbits/sec
[  5] 1.0000-2.0000 sec  1.67 MBytes  14.0 Mbits/sec
[  6] 1.0000-2.0000 sec  3.93 MBytes  32.9 Mbits/sec
[  2] 2.0000-3.0000 sec  9.42 MBytes  79.0 Mbits/sec
[  1] 2.0000-3.0000 sec  1.71 MBytes  14.4 Mbits/sec
[  3] 2.0000-3.0000 sec   912 KBytes  7.47 Mbits/sec
[  4] 2.0000-3.0000 sec  3.82 MBytes  32.1 Mbits/sec
[  5] 2.0000-3.0000 sec  1.58 MBytes  13.2 Mbits/sec
[  6] 2.0000-3.0000 sec  3.57 MBytes  30.0 Mbits/sec
[  1] 3.0000-4.0000 sec  1.81 MBytes  15.2 Mbits/sec
[  2] 3.0000-4.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  4] 3.0000-4.0000 sec  3.70 MBytes  31.0 Mbits/sec
[  5] 3.0000-4.0000 sec  1.62 MBytes  13.6 Mbits/sec
[  6] 3.0000-4.0000 sec  3.20 MBytes  26.9 Mbits/sec
[  3] 3.0000-4.0000 sec   764 KBytes  6.26 Mbits/sec
[  2] 4.0000-5.0000 sec  8.88 MBytes  74.5 Mbits/sec
[  1] 4.0000-5.0000 sec  2.01 MBytes  16.8 Mbits/sec
[  4] 4.0000-5.0000 sec  3.73 MBytes  31.3 Mbits/sec
[  6] 4.0000-5.0000 sec  3.01 MBytes  25.2 Mbits/sec
[  3] 4.0000-5.0000 sec   822 KBytes  6.73 Mbits/sec
[  5] 4.0000-5.0000 sec  1.42 MBytes  11.9 Mbits/sec
[  2] 5.0000-6.0000 sec  8.87 MBytes  74.4 Mbits/sec
[  1] 5.0000-6.0000 sec  2.19 MBytes  18.4 Mbits/sec
[  3] 5.0000-6.0000 sec   988 KBytes  8.10 Mbits/sec
[  4] 5.0000-6.0000 sec  3.81 MBytes  31.9 Mbits/sec
