------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.6.2 port 5001 connected with 192.168.1.2 port 44004
[  2] local 192.168.6.2 port 5001 connected with 192.168.3.2 port 48802
[  3] local 192.168.6.2 port 5001 connected with 192.168.4.2 port 42440
[  4] local 192.168.6.2 port 5001 connected with 192.168.7.2 port 58176
[  5] local 192.168.6.2 port 5001 connected with 192.168.5.2 port 40340
[ ID] Interval       Transfer     Bandwidth
[  5] 0.0000-1.0000 sec  4.55 MBytes  38.2 Mbits/sec
[  1] 0.0000-1.0000 sec  6.22 MBytes  52.2 Mbits/sec
[  2] 0.0000-1.0000 sec  5.81 MBytes  48.7 Mbits/sec
[  3] 0.0000-1.0000 sec  4.34 MBytes  36.4 Mbits/sec
[  4] 0.0000-1.0000 sec  9.24 MBytes  77.5 Mbits/sec
[  5] 1.0000-2.0000 sec  4.55 MBytes  38.1 Mbits/sec
[  1] 1.0000-2.0000 sec  6.15 MBytes  51.6 Mbits/sec
[  2] 1.0000-2.0000 sec  5.88 MBytes  49.3 Mbits/sec
[  3] 1.0000-2.0000 sec  5.14 MBytes  43.1 Mbits/sec
[  4] 1.0000-2.0000 sec  5.57 MBytes  46.7 Mbits/sec
[  1] 2.0000-3.0000 sec  6.21 MBytes  52.1 Mbits/sec
[  2] 2.0000-3.0000 sec  5.92 MBytes  49.7 Mbits/sec
[  3] 2.0000-3.0000 sec  5.12 MBytes  43.0 Mbits/sec
[  5] 2.0000-3.0000 sec  4.60 MBytes  38.6 Mbits/sec
[  4] 2.0000-3.0000 sec  5.53 MBytes  46.4 Mbits/sec
[  1] 3.0000-4.0000 sec  6.34 MBytes  53.2 Mbits/sec
[  5] 3.0000-4.0000 sec  4.54 MBytes  38.1 Mbits/sec
[  2] 3.0000-4.0000 sec  5.97 MBytes  50.1 Mbits/sec
[  3] 3.0000-4.0000 sec  5.01 MBytes  42.0 Mbits/sec
[  4] 3.0000-4.0000 sec  5.71 MBytes  47.9 Mbits/sec
[  5] 4.0000-5.0000 sec  4.65 MBytes  39.0 Mbits/sec
[  1] 4.0000-5.0000 sec  6.45 MBytes  54.1 Mbits/sec
[  2] 4.0000-5.0000 sec  5.91 MBytes  49.6 Mbits/sec
[  3] 4.0000-5.0000 sec  4.91 MBytes  41.2 Mbits/sec
[  4] 4.0000-5.0000 sec  5.88 MBytes  49.3 Mbits/sec
[  5] 5.0000-6.0000 sec  4.49 MBytes  37.7 Mbits/sec
[  1] 5.0000-6.0000 sec  6.50 MBytes  54.5 Mbits/sec
[  2] 5.0000-6.0000 sec  6.05 MBytes  50.7 Mbits/sec
[  3] 5.0000-6.0000 sec  4.81 MBytes  40.3 Mbits/sec
[  4] 5.0000-6.0000 sec  6.00 MBytes  50.3 Mbits/sec
[  1] 6.0000-7.0000 sec  6.48 MBytes  54.3 Mbits/sec
[  2] 6.0000-7.0000 sec  6.00 MBytes  50.3 Mbits/sec
[  3] 6.0000-7.0000 sec  4.85 MBytes  40.7 Mbits/sec
[  5] 6.0000-7.0000 sec  4.56 MBytes  38.2 Mbits/sec
[  4] 6.0000-7.0000 sec  6.62 MBytes  55.6 Mbits/sec
[  1] 7.0000-8.0000 sec  6.40 MBytes  53.7 Mbits/sec
[  3] 7.0000-8.0000 sec  4.95 MBytes  41.5 Mbits/sec
[  4] 7.0000-8.0000 sec  7.42 MBytes  62.3 Mbits/sec
[  2] 7.0000-8.0000 sec  5.69 MBytes  47.7 Mbits/sec
[  5] 7.0000-8.0000 sec  4.55 MBytes  38.2 Mbits/sec
[  5] 8.0000-9.0000 sec  4.61 MBytes  38.7 Mbits/sec
[  1] 8.0000-9.0000 sec  6.47 MBytes  54.2 Mbits/sec
[  2] 8.0000-9.0000 sec  6.35 MBytes  53.3 Mbits/sec
[  3] 8.0000-9.0000 sec  4.87 MBytes  40.8 Mbits/sec
[  4] 8.0000-9.0000 sec  8.20 MBytes  68.8 Mbits/sec
[  5] 9.0000-10.0000 sec  4.68 MBytes  39.2 Mbits/sec
[  1] 9.0000-10.0000 sec  6.35 MBytes  53.3 Mbits/sec
[  2] 9.0000-10.0000 sec  5.92 MBytes  49.6 Mbits/sec
[  3] 9.0000-10.0000 sec  4.99 MBytes  41.8 Mbits/sec
[  4] 9.0000-10.0000 sec  8.92 MBytes  74.8 Mbits/sec
[  1] 10.0000-10.2521 sec  1.56 MBytes  51.9 Mbits/sec
[  1] 0.0000-10.2521 sec  65.1 MBytes  53.3 Mbits/sec
[  3] 10.0000-10.2700 sec  1.52 MBytes  47.3 Mbits/sec
[  3] 0.0000-10.2700 sec  50.5 MBytes  41.2 Mbits/sec
[  4] 10.0000-10.2790 sec  2.66 MBytes  80.0 Mbits/sec
[  4] 0.0000-10.2790 sec  71.8 MBytes  58.6 Mbits/sec
[  2] 10.0000-11.0000 sec  5.78 MBytes  48.5 Mbits/sec
[  5] 10.0000-11.0000 sec  4.69 MBytes  39.3 Mbits/sec
[  5] 11.0000-11.8255 sec  3.79 MBytes  38.5 Mbits/sec
[  5] 0.0000-11.8255 sec  54.3 MBytes  38.5 Mbits/sec
[  2] 11.0000-12.0000 sec  6.71 MBytes  56.3 Mbits/sec
[  2] 0.0000-12.1325 sec  73.5 MBytes  50.8 Mbits/sec
