------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.7.2 port 5001 connected with 192.168.1.2 port 57870
[  2] local 192.168.7.2 port 5001 connected with 192.168.2.2 port 40846
[  3] local 192.168.7.2 port 5001 connected with 192.168.6.2 port 35808
[  4] local 192.168.7.2 port 5001 connected with 192.168.3.2 port 54316
[  5] local 192.168.7.2 port 5001 connected with 192.168.4.2 port 56304
[  6] local 192.168.7.2 port 5001 connected with 192.168.5.2 port 40762
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  5.05 MBytes  42.4 Mbits/sec
[  2] 0.0000-1.0000 sec  5.58 MBytes  46.8 Mbits/sec
[  3] 0.0000-1.0000 sec  11.3 MBytes  94.8 Mbits/sec
[  4] 0.0000-1.0000 sec  4.08 MBytes  34.2 Mbits/sec
[  6] 0.0000-1.0000 sec  5.67 MBytes  47.6 Mbits/sec
[  5] 0.0000-1.0000 sec  2.15 MBytes  18.1 Mbits/sec
[  1] 1.0000-2.0000 sec  3.38 MBytes  28.3 Mbits/sec
[  2] 1.0000-2.0000 sec  5.25 MBytes  44.0 Mbits/sec
[  6] 1.0000-2.0000 sec  6.16 MBytes  51.6 Mbits/sec
[  3] 1.0000-2.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  4] 1.0000-2.0000 sec  2.56 MBytes  21.5 Mbits/sec
[  5] 1.0000-2.0000 sec  1.58 MBytes  13.3 Mbits/sec
[  2] 2.0000-3.0000 sec  4.42 MBytes  37.0 Mbits/sec
[  6] 2.0000-3.0000 sec  6.93 MBytes  58.1 Mbits/sec
[  1] 2.0000-3.0000 sec  1.95 MBytes  16.4 Mbits/sec
[  3] 2.0000-3.0000 sec  11.3 MBytes  95.2 Mbits/sec
[  4] 2.0000-3.0000 sec  1.57 MBytes  13.1 Mbits/sec
[  5] 2.0000-3.0000 sec  1.47 MBytes  12.3 Mbits/sec
[  1] 3.0000-4.0000 sec  1.44 MBytes  12.1 Mbits/sec
[  2] 3.0000-4.0000 sec  3.84 MBytes  32.2 Mbits/sec
[  6] 3.0000-4.0000 sec  7.53 MBytes  63.1 Mbits/sec
[  3] 3.0000-4.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  4] 3.0000-4.0000 sec  1.23 MBytes  10.3 Mbits/sec
[  5] 3.0000-4.0000 sec  1.09 MBytes  9.13 Mbits/sec
[  6] 4.0000-5.0000 sec  7.94 MBytes  66.6 Mbits/sec
[  2] 4.0000-5.0000 sec  3.39 MBytes  28.5 Mbits/sec
[  3] 4.0000-5.0000 sec  11.3 MBytes  95.2 Mbits/sec
[  4] 4.0000-5.0000 sec  1.04 MBytes  8.72 Mbits/sec
[  1] 4.0000-5.0000 sec  1.08 MBytes  9.08 Mbits/sec
[  5] 4.0000-5.0000 sec  1.25 MBytes  10.5 Mbits/sec
[  2] 5.0000-6.0000 sec  3.11 MBytes  26.1 Mbits/sec
[  3] 5.0000-6.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  6] 5.0000-6.0000 sec  8.22 MBytes  69.0 Mbits/sec
[  1] 5.0000-6.0000 sec   881 KBytes  7.22 Mbits/sec
[  4] 5.0000-6.0000 sec   863 KBytes  7.07 Mbits/sec
[  5] 5.0000-6.0000 sec  1.34 MBytes  11.3 Mbits/sec
[  1] 6.0000-7.0000 sec   735 KBytes  6.02 Mbits/sec
[  2] 6.0000-7.0000 sec  3.03 MBytes  25.4 Mbits/sec
[  6] 6.0000-7.0000 sec  8.32 MBytes  69.8 Mbits/sec
[  3] 6.0000-7.0000 sec  11.3 MBytes  95.2 Mbits/sec
[  4] 6.0000-7.0000 sec   861 KBytes  7.05 Mbits/sec
[  5] 6.0000-7.0000 sec  1.19 MBytes  10.0 Mbits/sec
[  2] 7.0000-8.0000 sec  3.03 MBytes  25.4 Mbits/sec
[  6] 7.0000-8.0000 sec  8.32 MBytes  69.8 Mbits/sec
[  1] 7.0000-8.0000 sec   694 KBytes  5.69 Mbits/sec
[  3] 7.0000-8.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  4] 7.0000-8.0000 sec   864 KBytes  7.08 Mbits/sec
[  5] 7.0000-8.0000 sec  1.20 MBytes  10.1 Mbits/sec
[  1] 8.0000-9.0000 sec   645 KBytes  5.28 Mbits/sec
[  2] 8.0000-9.0000 sec  3.16 MBytes  26.5 Mbits/sec
[  3] 8.0000-9.0000 sec  11.3 MBytes  95.2 Mbits/sec
[  6] 8.0000-9.0000 sec  8.19 MBytes  68.7 Mbits/sec
[  5] 8.0000-9.0000 sec  1.33 MBytes  11.1 Mbits/sec
[  4] 8.0000-9.0000 sec   666 KBytes  5.46 Mbits/sec
[  1] 9.0000-10.0000 sec  1.03 MBytes  8.68 Mbits/sec
[  2] 9.0000-10.0000 sec  3.54 MBytes  29.7 Mbits/sec
[  3] 9.0000-10.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  4] 9.0000-10.0000 sec  1.06 MBytes  8.86 Mbits/sec
[  6] 9.0000-10.0000 sec  4.18 MBytes  35.1 Mbits/sec
[  5] 9.0000-10.0000 sec  1.47 MBytes  12.3 Mbits/sec
[  3] 10.0000-10.2657 sec  3.00 MBytes  94.9 Mbits/sec
[  3] 0.0000-10.2657 sec   116 MBytes  95.1 Mbits/sec
[  1] 10.0000-10.4485 sec   822 KBytes  15.0 Mbits/sec
[  1] 0.0000-10.4485 sec  17.6 MBytes  14.1 Mbits/sec
[  5] 10.0000-10.6847 sec  3.01 MBytes  36.8 Mbits/sec
[  5] 0.0000-10.6847 sec  17.1 MBytes  13.4 Mbits/sec
[  2] 10.0000-10.8321 sec  3.41 MBytes  34.4 Mbits/sec
[  2] 0.0000-10.8321 sec  41.8 MBytes  32.3 Mbits/sec
[  4] 10.0000-11.0000 sec  1.24 MBytes  10.4 Mbits/sec
[  6] 10.0000-11.0000 sec  11.6 MBytes  97.2 Mbits/sec
[  6] 11.0000-11.3256 sec  3.67 MBytes  94.6 Mbits/sec
[  6] 0.0000-11.3256 sec  86.7 MBytes  64.2 Mbits/sec
[  4] 11.0000-11.7719 sec  1.85 MBytes  20.1 Mbits/sec
[  4] 0.0000-11.7719 sec  17.8 MBytes  12.7 Mbits/sec
