------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.2.2 port 5001 connected with 192.168.3.2 port 50908
[  2] local 192.168.2.2 port 5001 connected with 192.168.7.2 port 54302
[  3] local 192.168.2.2 port 5001 connected with 192.168.5.2 port 39824
[  4] local 192.168.2.2 port 5001 connected with 192.168.10.2 port 57506
[  5] local 192.168.2.2 port 5001 connected with 192.168.9.2 port 55450
[  6] local 192.168.2.2 port 5001 connected with 192.168.8.2 port 33008
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  10.2 MBytes  85.6 Mbits/sec
[  2] 0.0000-1.0000 sec  9.54 MBytes  80.1 Mbits/sec
[  3] 0.0000-1.0000 sec  9.45 MBytes  79.3 Mbits/sec
[  4] 0.0000-1.0000 sec  7.86 MBytes  65.9 Mbits/sec
[  5] 0.0000-1.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  6] 0.0000-1.0000 sec  2.60 MBytes  21.8 Mbits/sec
[  1] 1.0000-2.0000 sec  10.7 MBytes  89.7 Mbits/sec
[  2] 1.0000-2.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  3] 1.0000-2.0000 sec  9.68 MBytes  81.2 Mbits/sec
[  6] 1.0000-2.0000 sec  3.17 MBytes  26.6 Mbits/sec
[  4] 1.0000-2.0000 sec  7.16 MBytes  60.1 Mbits/sec
[  5] 1.0000-2.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  1] 2.0000-3.0000 sec  10.8 MBytes  90.6 Mbits/sec
[  2] 2.0000-3.0000 sec  10.3 MBytes  86.7 Mbits/sec
[  6] 2.0000-3.0000 sec  4.30 MBytes  36.0 Mbits/sec
[  3] 2.0000-3.0000 sec  9.62 MBytes  80.7 Mbits/sec
[  4] 2.0000-3.0000 sec  5.33 MBytes  44.7 Mbits/sec
[  5] 2.0000-3.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  1] 3.0000-4.0000 sec  10.9 MBytes  91.2 Mbits/sec
[  6] 3.0000-4.0000 sec  5.03 MBytes  42.2 Mbits/sec
[  2] 3.0000-4.0000 sec  10.5 MBytes  88.3 Mbits/sec
[  3] 3.0000-4.0000 sec  9.69 MBytes  81.3 Mbits/sec
[  4] 3.0000-4.0000 sec  3.91 MBytes  32.8 Mbits/sec
[  5] 3.0000-4.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  1] 4.0000-5.0000 sec  10.4 MBytes  86.9 Mbits/sec
[  2] 4.0000-5.0000 sec  10.5 MBytes  88.4 Mbits/sec
[  3] 4.0000-5.0000 sec  9.73 MBytes  81.6 Mbits/sec
[  4] 4.0000-5.0000 sec  3.07 MBytes  25.7 Mbits/sec
[  5] 4.0000-5.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  6] 4.0000-5.0000 sec  6.95 MBytes  58.3 Mbits/sec
[  1] 5.0000-6.0000 sec  7.19 MBytes  60.4 Mbits/sec
[  2] 5.0000-6.0000 sec  10.6 MBytes  88.7 Mbits/sec
[  3] 5.0000-6.0000 sec  9.81 MBytes  82.3 Mbits/sec
[  6] 5.0000-6.0000 sec  10.3 MBytes  86.4 Mbits/sec
[  4] 5.0000-6.0000 sec  3.08 MBytes  25.8 Mbits/sec
[  5] 5.0000-6.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  1] 6.0000-7.0000 sec  7.66 MBytes  64.3 Mbits/sec
[  2] 6.0000-7.0000 sec  10.5 MBytes  88.5 Mbits/sec
[  3] 6.0000-7.0000 sec  9.90 MBytes  83.1 Mbits/sec
[  6] 6.0000-7.0000 sec  10.3 MBytes  86.1 Mbits/sec
[  4] 6.0000-7.0000 sec  2.78 MBytes  23.3 Mbits/sec
[  5] 6.0000-7.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  1] 7.0000-8.0000 sec  8.04 MBytes  67.4 Mbits/sec
[  6] 7.0000-8.0000 sec  10.3 MBytes  86.4 Mbits/sec
[  2] 7.0000-8.0000 sec  10.6 MBytes  88.7 Mbits/sec
[  3] 7.0000-8.0000 sec  9.95 MBytes  83.5 Mbits/sec
[  4] 7.0000-8.0000 sec  2.70 MBytes  22.6 Mbits/sec
[  5] 7.0000-8.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  1] 8.0000-9.0000 sec  8.31 MBytes  69.7 Mbits/sec
[  6] 8.0000-9.0000 sec  10.3 MBytes  86.7 Mbits/sec
[  2] 8.0000-9.0000 sec  10.6 MBytes  88.8 Mbits/sec
[  3] 8.0000-9.0000 sec  10.0 MBytes  84.2 Mbits/sec
[  4] 8.0000-9.0000 sec  2.47 MBytes  20.8 Mbits/sec
[  5] 8.0000-9.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  1] 9.0000-10.0000 sec  8.33 MBytes  69.9 Mbits/sec
[  2] 9.0000-10.0000 sec  10.5 MBytes  88.3 Mbits/sec
[  3] 9.0000-10.0000 sec  8.77 MBytes  73.6 Mbits/sec
[  4] 9.0000-10.0000 sec  2.57 MBytes  21.5 Mbits/sec
[  5] 9.0000-10.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  6] 9.0000-10.0000 sec  10.3 MBytes  86.6 Mbits/sec
[  5] 0.0000-10.0101 sec  80.1 MBytes  67.1 Mbits/sec
[  2] 10.0000-10.2579 sec  2.50 MBytes  81.4 Mbits/sec
[  2] 0.0000-10.2579 sec   106 MBytes  87.0 Mbits/sec
[  1] 10.0000-10.8991 sec  7.30 MBytes  68.1 Mbits/sec
[  1] 0.0000-10.8991 sec  99.8 MBytes  76.8 Mbits/sec
[  3] 10.0000-11.0000 sec  11.2 MBytes  94.0 Mbits/sec
[  4] 10.0000-11.0000 sec  2.58 MBytes  21.6 Mbits/sec
[  6] 10.0000-11.0000 sec  10.3 MBytes  86.1 Mbits/sec
[  4] 0.0000-11.2450 sec  45.7 MBytes  34.1 Mbits/sec
[  3] 11.0000-11.4893 sec  4.59 MBytes  78.7 Mbits/sec
[  3] 0.0000-11.4893 sec   112 MBytes  82.1 Mbits/sec
[  6] 11.0000-11.5332 sec  4.85 MBytes  76.3 Mbits/sec
[  6] 0.0000-11.5332 sec  88.7 MBytes  64.5 Mbits/sec
