------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.8.2 port 5001 connected with 192.168.1.2 port 48288
[  2] local 192.168.8.2 port 5001 connected with 192.168.3.2 port 46180
[  3] local 192.168.8.2 port 5001 connected with 192.168.2.2 port 58006
[  4] local 192.168.8.2 port 5001 connected with 192.168.5.2 port 47568
[  5] local 192.168.8.2 port 5001 connected with 192.168.6.2 port 46502
[  6] local 192.168.8.2 port 5001 connected with 192.168.7.2 port 49676
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  1.51 MBytes  12.7 Mbits/sec
[  2] 0.0000-1.0000 sec  1.96 MBytes  16.4 Mbits/sec
[  4] 0.0000-1.0000 sec  2.36 MBytes  19.8 Mbits/sec
[  6] 0.0000-1.0000 sec  2.82 MBytes  23.7 Mbits/sec
[  3] 0.0000-1.0000 sec  2.96 MBytes  24.8 Mbits/sec
[  5] 0.0000-1.0000 sec  5.98 MBytes  50.1 Mbits/sec
[  1] 1.0000-2.0000 sec  1.44 MBytes  12.1 Mbits/sec
[  2] 1.0000-2.0000 sec  2.22 MBytes  18.6 Mbits/sec
[  3] 1.0000-2.0000 sec  3.06 MBytes  25.7 Mbits/sec
[  4] 1.0000-2.0000 sec  3.58 MBytes  30.0 Mbits/sec
[  5] 1.0000-2.0000 sec  6.12 MBytes  51.3 Mbits/sec
[  6] 1.0000-2.0000 sec  2.25 MBytes  18.9 Mbits/sec
[  1] 2.0000-3.0000 sec  1.58 MBytes  13.3 Mbits/sec
[  2] 2.0000-3.0000 sec  2.50 MBytes  20.9 Mbits/sec
[  3] 2.0000-3.0000 sec  3.86 MBytes  32.4 Mbits/sec
[  4] 2.0000-3.0000 sec  4.20 MBytes  35.3 Mbits/sec
[  5] 2.0000-3.0000 sec  6.44 MBytes  54.0 Mbits/sec
[  6] 2.0000-3.0000 sec  2.34 MBytes  19.6 Mbits/sec
[  1] 3.0000-4.0000 sec  1.64 MBytes  13.7 Mbits/sec
[  2] 3.0000-4.0000 sec  2.42 MBytes  20.3 Mbits/sec
[  3] 3.0000-4.0000 sec  3.62 MBytes  30.4 Mbits/sec
[  4] 3.0000-4.0000 sec  4.51 MBytes  37.8 Mbits/sec
[  5] 3.0000-4.0000 sec  6.30 MBytes  52.9 Mbits/sec
[  6] 3.0000-4.0000 sec  2.33 MBytes  19.6 Mbits/sec
[  1] 4.0000-5.0000 sec  1.59 MBytes  13.3 Mbits/sec
[  2] 4.0000-5.0000 sec  2.38 MBytes  19.9 Mbits/sec
[  3] 4.0000-5.0000 sec  3.58 MBytes  30.0 Mbits/sec
[  4] 4.0000-5.0000 sec  4.69 MBytes  39.4 Mbits/sec
[  5] 4.0000-5.0000 sec  6.26 MBytes  52.5 Mbits/sec
[  6] 4.0000-5.0000 sec  2.36 MBytes  19.8 Mbits/sec
[  1] 5.0000-6.0000 sec  1.69 MBytes  14.2 Mbits/sec
[  2] 5.0000-6.0000 sec  2.37 MBytes  19.8 Mbits/sec
[  3] 5.0000-6.0000 sec  3.70 MBytes  31.0 Mbits/sec
[  4] 5.0000-6.0000 sec  4.86 MBytes  40.8 Mbits/sec
[  5] 5.0000-6.0000 sec  6.21 MBytes  52.1 Mbits/sec
[  6] 5.0000-6.0000 sec  2.70 MBytes  22.6 Mbits/sec
[  1] 6.0000-7.0000 sec  1.63 MBytes  13.7 Mbits/sec
[  2] 6.0000-7.0000 sec  2.36 MBytes  19.8 Mbits/sec
[  3] 6.0000-7.0000 sec  3.79 MBytes  31.8 Mbits/sec
[  4] 6.0000-7.0000 sec  4.80 MBytes  40.3 Mbits/sec
[  5] 6.0000-7.0000 sec  5.90 MBytes  49.5 Mbits/sec
[  6] 6.0000-7.0000 sec  3.01 MBytes  25.3 Mbits/sec
[  1] 7.0000-8.0000 sec  1.58 MBytes  13.2 Mbits/sec
[  2] 7.0000-8.0000 sec  2.21 MBytes  18.5 Mbits/sec
[  3] 7.0000-8.0000 sec  3.67 MBytes  30.8 Mbits/sec
[  4] 7.0000-8.0000 sec  4.38 MBytes  36.7 Mbits/sec
[  5] 7.0000-8.0000 sec  5.40 MBytes  45.3 Mbits/sec
[  6] 7.0000-8.0000 sec  3.17 MBytes  26.6 Mbits/sec
[  1] 8.0000-9.0000 sec  1.40 MBytes  11.7 Mbits/sec
[  2] 8.0000-9.0000 sec  2.26 MBytes  19.0 Mbits/sec
[  3] 8.0000-9.0000 sec  3.57 MBytes  29.9 Mbits/sec
[  4] 8.0000-9.0000 sec  3.70 MBytes  31.0 Mbits/sec
[  5] 8.0000-9.0000 sec  5.48 MBytes  46.0 Mbits/sec
[  6] 8.0000-9.0000 sec  3.27 MBytes  27.4 Mbits/sec
[  1] 9.0000-10.0000 sec  1.35 MBytes  11.3 Mbits/sec
[  2] 9.0000-10.0000 sec  2.39 MBytes  20.0 Mbits/sec
[  3] 9.0000-10.0000 sec  3.84 MBytes  32.2 Mbits/sec
[  4] 9.0000-10.0000 sec  3.07 MBytes  25.7 Mbits/sec
[  5] 9.0000-10.0000 sec  5.76 MBytes  48.3 Mbits/sec
[  6] 9.0000-10.0000 sec  3.23 MBytes  27.1 Mbits/sec
[  1] 10.0000-10.3243 sec   475 KBytes  12.0 Mbits/sec
[  1] 0.0000-10.3243 sec  15.9 MBytes  12.9 Mbits/sec
[  4] 10.0000-10.4114 sec  1001 KBytes  19.9 Mbits/sec
[  4] 0.0000-10.4114 sec  41.1 MBytes  33.1 Mbits/sec
[  3] 10.0000-10.4715 sec  2.24 MBytes  39.8 Mbits/sec
[  3] 0.0000-10.4715 sec  37.9 MBytes  30.3 Mbits/sec
[  5] 10.0000-10.4806 sec  2.79 MBytes  48.7 Mbits/sec
[  5] 0.0000-10.4806 sec  62.6 MBytes  50.1 Mbits/sec
[  2] 10.0000-10.6356 sec  2.19 MBytes  28.9 Mbits/sec
[  2] 0.0000-10.6356 sec  25.3 MBytes  19.9 Mbits/sec
[  6] 10.0000-10.8769 sec  3.64 MBytes  34.9 Mbits/sec
[  6] 0.0000-10.8769 sec  31.1 MBytes  24.0 Mbits/sec
