------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.8.2 port 5001 connected with 192.168.3.2 port 59172
[  2] local 192.168.8.2 port 5001 connected with 192.168.2.2 port 59436
[  3] local 192.168.8.2 port 5001 connected with 192.168.5.2 port 51908
[  4] local 192.168.8.2 port 5001 connected with 192.168.4.2 port 57472
[  5] local 192.168.8.2 port 5001 connected with 192.168.6.2 port 34276
[  6] local 192.168.8.2 port 5001 connected with 192.168.7.2 port 52468
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  2.33 MBytes  19.6 Mbits/sec
[  3] 0.0000-1.0000 sec  3.37 MBytes  28.3 Mbits/sec
[  1] 0.0000-1.0000 sec   587 KBytes  4.81 Mbits/sec
[  6] 0.0000-1.0000 sec  2.41 MBytes  20.2 Mbits/sec
[  4] 0.0000-1.0000 sec  1.64 MBytes  13.8 Mbits/sec
[  5] 0.0000-1.0000 sec  1.62 MBytes  13.6 Mbits/sec
[  2] 1.0000-2.0000 sec  2.58 MBytes  21.6 Mbits/sec
[  3] 1.0000-2.0000 sec  5.44 MBytes  45.6 Mbits/sec
[  6] 1.0000-2.0000 sec  2.30 MBytes  19.3 Mbits/sec
[  4] 1.0000-2.0000 sec  1.71 MBytes  14.4 Mbits/sec
[  5] 1.0000-2.0000 sec  1.21 MBytes  10.1 Mbits/sec
[  1] 1.0000-2.0000 sec   419 KBytes  3.43 Mbits/sec
[  2] 2.0000-3.0000 sec  2.40 MBytes  20.1 Mbits/sec
[  5] 2.0000-3.0000 sec  1.12 MBytes  9.43 Mbits/sec
[  3] 2.0000-3.0000 sec  6.28 MBytes  52.7 Mbits/sec
[  1] 2.0000-3.0000 sec   365 KBytes  2.99 Mbits/sec
[  4] 2.0000-3.0000 sec  2.21 MBytes  18.5 Mbits/sec
[  6] 2.0000-3.0000 sec  2.62 MBytes  22.0 Mbits/sec
[  2] 3.0000-4.0000 sec  2.15 MBytes  18.0 Mbits/sec
[  3] 3.0000-4.0000 sec  6.34 MBytes  53.2 Mbits/sec
[  4] 3.0000-4.0000 sec  2.75 MBytes  23.0 Mbits/sec
[  5] 3.0000-4.0000 sec  1.23 MBytes  10.3 Mbits/sec
[  6] 3.0000-4.0000 sec  2.49 MBytes  20.9 Mbits/sec
[  1] 3.0000-4.0000 sec   420 KBytes  3.44 Mbits/sec
[  2] 4.0000-5.0000 sec  1.91 MBytes  16.0 Mbits/sec
[  3] 4.0000-5.0000 sec  5.74 MBytes  48.2 Mbits/sec
[  4] 4.0000-5.0000 sec  3.09 MBytes  25.9 Mbits/sec
