------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.6.2 port 5001 connected with 192.168.1.2 port 33360
[  2] local 192.168.6.2 port 5001 connected with 192.168.2.2 port 35166
[  3] local 192.168.6.2 port 5001 connected with 192.168.9.2 port 56626
[  4] local 192.168.6.2 port 5001 connected with 192.168.10.2 port 49242
[  5] local 192.168.6.2 port 5001 connected with 192.168.3.2 port 44336
[  6] local 192.168.6.2 port 5001 connected with 192.168.5.2 port 53976
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  1.53 MBytes  12.8 Mbits/sec
[  1] 0.0000-1.0000 sec  6.17 MBytes  51.8 Mbits/sec
[  5] 0.0000-1.0000 sec  1.53 MBytes  12.9 Mbits/sec
[  6] 0.0000-1.0000 sec  2.13 MBytes  17.9 Mbits/sec
[  3] 0.0000-1.0000 sec  11.4 MBytes  95.7 Mbits/sec
[  4] 0.0000-1.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  2] 1.0000-2.0000 sec  1.55 MBytes  13.0 Mbits/sec
[  1] 1.0000-2.0000 sec  6.33 MBytes  53.1 Mbits/sec
[  5] 1.0000-2.0000 sec  1.14 MBytes  9.55 Mbits/sec
[  6] 1.0000-2.0000 sec  2.29 MBytes  19.2 Mbits/sec
[  3] 1.0000-2.0000 sec  11.4 MBytes  95.5 Mbits/sec
[  4] 1.0000-2.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  1] 2.0000-3.0000 sec  6.37 MBytes  53.4 Mbits/sec
[  2] 2.0000-3.0000 sec  1.62 MBytes  13.6 Mbits/sec
[  3] 2.0000-3.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  4] 2.0000-3.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  5] 2.0000-3.0000 sec  1010 KBytes  8.27 Mbits/sec
[  6] 2.0000-3.0000 sec  2.37 MBytes  19.9 Mbits/sec
[  2] 3.0000-4.0000 sec  1.68 MBytes  14.1 Mbits/sec
[  3] 3.0000-4.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  4] 3.0000-4.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  1] 3.0000-4.0000 sec  6.35 MBytes  53.3 Mbits/sec
[  5] 3.0000-4.0000 sec   918 KBytes  7.52 Mbits/sec
[  6] 3.0000-4.0000 sec  2.39 MBytes  20.1 Mbits/sec
[  2] 4.0000-5.0000 sec  1.82 MBytes  15.3 Mbits/sec
[  3] 4.0000-5.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  1] 4.0000-5.0000 sec  6.11 MBytes  51.2 Mbits/sec
[  5] 4.0000-5.0000 sec   877 KBytes  7.18 Mbits/sec
[  6] 4.0000-5.0000 sec  2.57 MBytes  21.6 Mbits/sec
[  4] 4.0000-5.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  6] 5.0000-6.0000 sec  2.07 MBytes  17.4 Mbits/sec
[  3] 5.0000-6.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  4] 5.0000-6.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  1] 5.0000-6.0000 sec  4.50 MBytes  37.8 Mbits/sec
[  2] 5.0000-6.0000 sec  1.67 MBytes  14.0 Mbits/sec
[  5] 5.0000-6.0000 sec   607 KBytes  4.97 Mbits/sec
[  1] 6.0000-7.0000 sec  6.42 MBytes  53.8 Mbits/sec
[  2] 6.0000-7.0000 sec  2.35 MBytes  19.7 Mbits/sec
[  3] 6.0000-7.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  4] 6.0000-7.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  6] 6.0000-7.0000 sec  4.04 MBytes  33.9 Mbits/sec
[  5] 6.0000-7.0000 sec  1012 KBytes  8.29 Mbits/sec
[  3] 7.0000-8.0000 sec  11.4 MBytes  95.7 Mbits/sec
[  4] 7.0000-8.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  1] 7.0000-8.0000 sec  5.02 MBytes  42.1 Mbits/sec
[  5] 7.0000-8.0000 sec   677 KBytes  5.55 Mbits/sec
[  6] 7.0000-8.0000 sec  3.73 MBytes  31.3 Mbits/sec
[  2] 7.0000-8.0000 sec  1.88 MBytes  15.8 Mbits/sec
[  2] 8.0000-9.0000 sec  1.75 MBytes  14.7 Mbits/sec
[  1] 8.0000-9.0000 sec  4.99 MBytes  41.9 Mbits/sec
[  6] 8.0000-9.0000 sec  3.73 MBytes  31.3 Mbits/sec
[  3] 8.0000-9.0000 sec  11.4 MBytes  95.7 Mbits/sec
[  4] 8.0000-9.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  5] 8.0000-9.0000 sec   758 KBytes  6.21 Mbits/sec
[  1] 9.0000-10.0000 sec  4.38 MBytes  36.7 Mbits/sec
[  3] 9.0000-10.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  4] 9.0000-10.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  5] 9.0000-10.0000 sec   717 KBytes  5.87 Mbits/sec
[  6] 9.0000-10.0000 sec  3.58 MBytes  30.0 Mbits/sec
[  4] 0.0000-10.0107 sec  78.9 MBytes  66.1 Mbits/sec
[  2] 9.0000-10.0000 sec  1.65 MBytes  13.8 Mbits/sec
[  3] 0.0000-10.0989 sec   115 MBytes  95.6 Mbits/sec
[  6] 10.0000-10.6966 sec  2.94 MBytes  35.4 Mbits/sec
[  6] 0.0000-10.6966 sec  31.9 MBytes  25.0 Mbits/sec
[  1] 10.0000-11.0000 sec  4.94 MBytes  41.5 Mbits/sec
[  2] 10.0000-11.0000 sec  1.78 MBytes  14.9 Mbits/sec
[  5] 10.0000-11.0000 sec   839 KBytes  6.87 Mbits/sec
[  1] 0.0000-11.1189 sec  62.4 MBytes  47.1 Mbits/sec
[  2] 0.0000-11.2211 sec  20.2 MBytes  15.1 Mbits/sec
[  5] 0.0000-11.1985 sec  10.7 MBytes  8.01 Mbits/sec
