------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.5.2 port 5001 connected with 192.168.3.2 port 45886
[  2] local 192.168.5.2 port 5001 connected with 192.168.2.2 port 47802
[  3] local 192.168.5.2 port 5001 connected with 192.168.7.2 port 35102
[  4] local 192.168.5.2 port 5001 connected with 192.168.8.2 port 50958
[  5] local 192.168.5.2 port 5001 connected with 192.168.6.2 port 60588
[  6] local 192.168.5.2 port 5001 connected with 192.168.4.2 port 51662
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec   659 KBytes  5.40 Mbits/sec
[  3] 0.0000-1.0000 sec  5.93 MBytes  49.8 Mbits/sec
[  1] 0.0000-1.0000 sec  3.78 MBytes  31.7 Mbits/sec
[  5] 0.0000-1.0000 sec  1.48 MBytes  12.5 Mbits/sec
[  4] 0.0000-1.0000 sec  4.39 MBytes  36.8 Mbits/sec
[  6] 0.0000-1.0000 sec   430 KBytes  3.52 Mbits/sec
[  2] 1.0000-2.0000 sec   375 KBytes  3.07 Mbits/sec
[  1] 1.0000-2.0000 sec  3.50 MBytes  29.4 Mbits/sec
[  3] 1.0000-2.0000 sec  4.92 MBytes  41.3 Mbits/sec
[  4] 1.0000-2.0000 sec  5.66 MBytes  47.5 Mbits/sec
[  6] 1.0000-2.0000 sec   410 KBytes  3.36 Mbits/sec
[  5] 1.0000-2.0000 sec  1.28 MBytes  10.7 Mbits/sec
[  3] 2.0000-3.0000 sec  3.90 MBytes  32.7 Mbits/sec
[  4] 2.0000-3.0000 sec  6.74 MBytes  56.6 Mbits/sec
[  1] 2.0000-3.0000 sec  2.50 MBytes  21.0 Mbits/sec
[  2] 2.0000-3.0000 sec   386 KBytes  3.16 Mbits/sec
[  5] 2.0000-3.0000 sec  1010 KBytes  8.27 Mbits/sec
[  6] 2.0000-3.0000 sec   365 KBytes  2.99 Mbits/sec
[  3] 3.0000-4.0000 sec  2.94 MBytes  24.7 Mbits/sec
[  4] 3.0000-4.0000 sec  7.85 MBytes  65.8 Mbits/sec
[  1] 3.0000-4.0000 sec  1.81 MBytes  15.2 Mbits/sec
[  6] 3.0000-4.0000 sec   318 KBytes  2.61 Mbits/sec
[  2] 3.0000-4.0000 sec   288 KBytes  2.36 Mbits/sec
[  5] 3.0000-4.0000 sec  1.07 MBytes  8.95 Mbits/sec
[  3] 4.0000-5.0000 sec  2.27 MBytes  19.0 Mbits/sec
[  1] 4.0000-5.0000 sec  1.49 MBytes  12.5 Mbits/sec
[  5] 4.0000-5.0000 sec   805 KBytes  6.59 Mbits/sec
[  4] 4.0000-5.0000 sec  8.42 MBytes  70.7 Mbits/sec
[  2] 4.0000-5.0000 sec   322 KBytes  2.64 Mbits/sec
[  6] 4.0000-5.0000 sec   344 KBytes  2.81 Mbits/sec
[  3] 5.0000-6.0000 sec  1.87 MBytes  15.7 Mbits/sec
[  4] 5.0000-6.0000 sec  8.99 MBytes  75.4 Mbits/sec
[  1] 5.0000-6.0000 sec  1.27 MBytes  10.6 Mbits/sec
[  2] 5.0000-6.0000 sec   290 KBytes  2.37 Mbits/sec
[  6] 5.0000-6.0000 sec   240 KBytes  1.97 Mbits/sec
