------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.3.2 port 5001 connected with 192.168.1.2 port 42760
[  2] local 192.168.3.2 port 5001 connected with 192.168.2.2 port 53094
[  3] local 192.168.3.2 port 5001 connected with 192.168.6.2 port 40448
[  4] local 192.168.3.2 port 5001 connected with 192.168.9.2 port 50746
[  5] local 192.168.3.2 port 5001 connected with 192.168.8.2 port 45614
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec   448 KBytes  3.67 Mbits/sec
[  3] 0.0000-1.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  1] 0.0000-1.0000 sec  2.17 MBytes  18.2 Mbits/sec
[  4] 0.0000-1.0000 sec  7.21 MBytes  60.4 Mbits/sec
[  5] 0.0000-1.0000 sec   503 KBytes  4.12 Mbits/sec
[  2] 1.0000-2.0000 sec   264 KBytes  2.17 Mbits/sec
[  4] 1.0000-2.0000 sec  7.41 MBytes  62.1 Mbits/sec
[  3] 1.0000-2.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  1] 1.0000-2.0000 sec  2.12 MBytes  17.8 Mbits/sec
[  5] 1.0000-2.0000 sec   396 KBytes  3.24 Mbits/sec
[  2] 2.0000-3.0000 sec   206 KBytes  1.69 Mbits/sec
[  3] 2.0000-3.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  1] 2.0000-3.0000 sec  1.79 MBytes  15.0 Mbits/sec
[  4] 2.0000-3.0000 sec  7.69 MBytes  64.5 Mbits/sec
[  5] 2.0000-3.0000 sec   390 KBytes  3.20 Mbits/sec
[  3] 3.0000-4.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  1] 3.0000-4.0000 sec  1.44 MBytes  12.1 Mbits/sec
[  4] 3.0000-4.0000 sec  7.96 MBytes  66.7 Mbits/sec
[  2] 3.0000-4.0000 sec   194 KBytes  1.59 Mbits/sec
[  5] 3.0000-4.0000 sec   297 KBytes  2.43 Mbits/sec
[  1] 4.0000-5.0000 sec  1.22 MBytes  10.2 Mbits/sec
[  4] 4.0000-5.0000 sec  8.26 MBytes  69.3 Mbits/sec
[  3] 4.0000-5.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  2] 4.0000-5.0000 sec   167 KBytes  1.37 Mbits/sec
[  5] 4.0000-5.0000 sec   314 KBytes  2.57 Mbits/sec
[  2] 5.0000-6.0000 sec   194 KBytes  1.59 Mbits/sec
[  3] 5.0000-6.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  1] 5.0000-6.0000 sec  1.15 MBytes  9.61 Mbits/sec
[  4] 5.0000-6.0000 sec  6.82 MBytes  57.2 Mbits/sec
[  5] 5.0000-6.0000 sec   126 KBytes  1.03 Mbits/sec
[  1] 6.0000-7.0000 sec  1.11 MBytes  9.30 Mbits/sec
[  3] 6.0000-7.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  4] 6.0000-7.0000 sec  9.71 MBytes  81.5 Mbits/sec
[  5] 6.0000-7.0000 sec   372 KBytes  3.05 Mbits/sec
[  2] 6.0000-7.0000 sec   298 KBytes  2.44 Mbits/sec
[  3] 7.0000-8.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  4] 7.0000-8.0000 sec  8.07 MBytes  67.7 Mbits/sec
[  2] 7.0000-8.0000 sec   296 KBytes  2.42 Mbits/sec
[  1] 7.0000-8.0000 sec  1.22 MBytes  10.2 Mbits/sec
[  5] 7.0000-8.0000 sec   250 KBytes  2.05 Mbits/sec
[  2] 8.0000-9.0000 sec   546 KBytes  4.47 Mbits/sec
[  1] 8.0000-9.0000 sec  1.20 MBytes  10.1 Mbits/sec
[  4] 8.0000-9.0000 sec  7.71 MBytes  64.7 Mbits/sec
[  3] 8.0000-9.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  5] 8.0000-9.0000 sec   221 KBytes  1.81 Mbits/sec
[  4] 9.0000-10.0000 sec  7.55 MBytes  63.3 Mbits/sec
[  2] 9.0000-10.0000 sec   539 KBytes  4.41 Mbits/sec
[  3] 9.0000-10.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  1] 9.0000-10.0000 sec  1.24 MBytes  10.4 Mbits/sec
[  3] 0.0000-10.0110 sec  63.9 MBytes  53.5 Mbits/sec
[  5] 9.0000-10.0000 sec   379 KBytes  3.10 Mbits/sec
[  2] 10.0000-11.0000 sec  1.25 MBytes  10.4 Mbits/sec
[  1] 10.0000-11.0000 sec   909 KBytes  7.45 Mbits/sec
[  4] 10.0000-11.0000 sec  7.35 MBytes  61.7 Mbits/sec
[  5] 10.0000-11.0000 sec   257 KBytes  2.11 Mbits/sec
[  2] 0.0000-11.2349 sec  4.93 MBytes  3.68 Mbits/sec
[  4] 11.0000-11.3957 sec  3.31 MBytes  70.3 Mbits/sec
[  4] 0.0000-11.3957 sec  89.0 MBytes  65.5 Mbits/sec
[  1] 11.0000-11.4292 sec   556 KBytes  10.6 Mbits/sec
[  1] 0.0000-11.4292 sec  16.1 MBytes  11.8 Mbits/sec
[  5] 11.0000-11.4065 sec   420 KBytes  8.46 Mbits/sec
[  5] 0.0000-11.4065 sec  3.83 MBytes  2.82 Mbits/sec
