------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.4.2 port 5001 connected with 192.168.2.2 port 47624
[  2] local 192.168.4.2 port 5001 connected with 192.168.3.2 port 57690
[  3] local 192.168.4.2 port 5001 connected with 192.168.5.2 port 60942
[  4] local 192.168.4.2 port 5001 connected with 192.168.6.2 port 56188
[  5] local 192.168.4.2 port 5001 connected with 192.168.10.2 port 45666
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  3.92 MBytes  32.9 Mbits/sec
[  2] 0.0000-1.0000 sec  1.23 MBytes  10.3 Mbits/sec
[  3] 0.0000-1.0000 sec  5.89 MBytes  49.4 Mbits/sec
[  5] 0.0000-1.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  4] 0.0000-1.0000 sec  2.07 MBytes  17.4 Mbits/sec
[  1] 1.0000-2.0000 sec  3.84 MBytes  32.2 Mbits/sec
[  2] 1.0000-2.0000 sec  2.10 MBytes  17.6 Mbits/sec
[  3] 1.0000-2.0000 sec  5.85 MBytes  49.0 Mbits/sec
[  5] 1.0000-2.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  4] 1.0000-2.0000 sec  1.60 MBytes  13.4 Mbits/sec
[  1] 2.0000-3.0000 sec  4.37 MBytes  36.7 Mbits/sec
[  2] 2.0000-3.0000 sec  3.00 MBytes  25.2 Mbits/sec
[  5] 2.0000-3.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  3] 2.0000-3.0000 sec  5.41 MBytes  45.4 Mbits/sec
[  4] 2.0000-3.0000 sec  1.31 MBytes  11.0 Mbits/sec
[  1] 3.0000-4.0000 sec  5.45 MBytes  45.7 Mbits/sec
[  2] 3.0000-4.0000 sec  2.93 MBytes  24.5 Mbits/sec
[  5] 3.0000-4.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  3] 3.0000-4.0000 sec  4.67 MBytes  39.2 Mbits/sec
[  4] 3.0000-4.0000 sec  1.23 MBytes  10.3 Mbits/sec
[  1] 4.0000-5.0000 sec  6.31 MBytes  52.9 Mbits/sec
[  5] 4.0000-5.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  2] 4.0000-5.0000 sec  2.59 MBytes  21.7 Mbits/sec
[  3] 4.0000-5.0000 sec  3.96 MBytes  33.2 Mbits/sec
[  4] 4.0000-5.0000 sec  1.12 MBytes  9.38 Mbits/sec
[  1] 5.0000-6.0000 sec  7.03 MBytes  59.0 Mbits/sec
[  2] 5.0000-6.0000 sec  2.31 MBytes  19.4 Mbits/sec
[  3] 5.0000-6.0000 sec  3.40 MBytes  28.5 Mbits/sec
[  5] 5.0000-6.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  4] 5.0000-6.0000 sec  1.02 MBytes  8.55 Mbits/sec
[  1] 6.0000-7.0000 sec  7.54 MBytes  63.2 Mbits/sec
[  2] 6.0000-7.0000 sec  2.06 MBytes  17.3 Mbits/sec
[  3] 6.0000-7.0000 sec  3.00 MBytes  25.1 Mbits/sec
[  5] 6.0000-7.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  4] 6.0000-7.0000 sec  1022 KBytes  8.38 Mbits/sec
[  1] 7.0000-8.0000 sec  7.80 MBytes  65.4 Mbits/sec
[  2] 7.0000-8.0000 sec  1.93 MBytes  16.2 Mbits/sec
[  5] 7.0000-8.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  3] 7.0000-8.0000 sec  2.75 MBytes  23.0 Mbits/sec
[  4] 7.0000-8.0000 sec   950 KBytes  7.78 Mbits/sec
[  5] 8.0000-9.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  1] 8.0000-9.0000 sec  7.96 MBytes  66.8 Mbits/sec
[  2] 8.0000-9.0000 sec  1.88 MBytes  15.7 Mbits/sec
[  3] 8.0000-9.0000 sec  2.63 MBytes  22.1 Mbits/sec
[  4] 8.0000-9.0000 sec   949 KBytes  7.77 Mbits/sec
[  1] 9.0000-10.0000 sec  8.11 MBytes  68.0 Mbits/sec
[  2] 9.0000-10.0000 sec  1.90 MBytes  15.9 Mbits/sec
[  3] 9.0000-10.0000 sec  2.57 MBytes  21.5 Mbits/sec
[  5] 9.0000-10.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  4] 9.0000-10.0000 sec  1.05 MBytes  8.82 Mbits/sec
[  5] 0.0000-10.0106 sec   108 MBytes  90.2 Mbits/sec
[  2] 10.0000-11.0000 sec  1.93 MBytes  16.2 Mbits/sec
[  4] 10.0000-11.0000 sec  1.07 MBytes  9.00 Mbits/sec
[  3] 10.0000-11.0000 sec  2.36 MBytes  19.8 Mbits/sec
[  1] 10.0000-11.0000 sec  4.37 MBytes  36.7 Mbits/sec
[  4] 0.0000-11.2457 sec  13.5 MBytes  10.1 Mbits/sec
[  2] 11.0000-11.2753 sec   531 KBytes  15.8 Mbits/sec
[  2] 0.0000-11.2753 sec  24.4 MBytes  18.1 Mbits/sec
[  3] 11.0000-11.4447 sec  1.51 MBytes  28.6 Mbits/sec
[  3] 0.0000-11.4447 sec  44.0 MBytes  32.2 Mbits/sec
[  1] 11.0000-11.4511 sec  7.17 MBytes   133 Mbits/sec
[  1] 0.0000-11.4511 sec  73.9 MBytes  54.1 Mbits/sec
