------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.8.2 port 5001 connected with 192.168.4.2 port 48092
[  2] local 192.168.8.2 port 5001 connected with 192.168.3.2 port 53564
[  3] local 192.168.8.2 port 5001 connected with 192.168.5.2 port 36324
[  4] local 192.168.8.2 port 5001 connected with 192.168.10.2 port 44534
[  5] local 192.168.8.2 port 5001 connected with 192.168.9.2 port 46540
[  6] local 192.168.8.2 port 5001 connected with 192.168.7.2 port 35342
[ ID] Interval       Transfer     Bandwidth
[  6] 3.0000-4.0000 sec  1.18 MBytes  9.86 Mbits/sec
[  2] 4.0000-5.0000 sec  1.05 MBytes  8.80 Mbits/sec
[  1] 4.0000-5.0000 sec   648 KBytes  5.31 Mbits/sec
[  3] 4.0000-5.0000 sec  1.65 MBytes  13.8 Mbits/sec
[  4] 4.0000-5.0000 sec  1.57 MBytes  13.2 Mbits/sec
[  6] 4.0000-5.0000 sec  1.49 MBytes  12.5 Mbits/sec
[  5] 4.0000-5.0000 sec   792 KBytes  6.49 Mbits/sec
[  2] 5.0000-6.0000 sec  1.52 MBytes  12.8 Mbits/sec
[  3] 5.0000-6.0000 sec  1.88 MBytes  15.8 Mbits/sec
[  1] 5.0000-6.0000 sec   576 KBytes  4.71 Mbits/sec
[  5] 5.0000-6.0000 sec   735 KBytes  6.02 Mbits/sec
[  6] 5.0000-6.0000 sec  1.49 MBytes  12.5 Mbits/sec
[  4] 5.0000-6.0000 sec  1.51 MBytes  12.7 Mbits/sec
[  1] 6.0000-7.0000 sec   680 KBytes  5.57 Mbits/sec
[  3] 6.0000-7.0000 sec  2.37 MBytes  19.9 Mbits/sec
[  5] 6.0000-7.0000 sec   693 KBytes  5.68 Mbits/sec
[  6] 6.0000-7.0000 sec  1.43 MBytes  12.0 Mbits/sec
[  2] 6.0000-7.0000 sec  2.12 MBytes  17.8 Mbits/sec
[  4] 6.0000-7.0000 sec  1.43 MBytes  12.0 Mbits/sec
[  3] 7.0000-8.0000 sec  2.86 MBytes  24.0 Mbits/sec
[  6] 7.0000-8.0000 sec  1.45 MBytes  12.2 Mbits/sec
[  4] 7.0000-8.0000 sec  1.51 MBytes  12.7 Mbits/sec
[  2] 7.0000-8.0000 sec  2.76 MBytes  23.1 Mbits/sec
[  1] 7.0000-8.0000 sec   769 KBytes  6.30 Mbits/sec
[  5] 7.0000-8.0000 sec   624 KBytes  5.11 Mbits/sec
[  2] 8.0000-9.0000 sec  3.19 MBytes  26.7 Mbits/sec
[  1] 8.0000-9.0000 sec  1.61 MBytes  13.5 Mbits/sec
[  5] 8.0000-9.0000 sec  1.03 MBytes  8.66 Mbits/sec
[  3] 8.0000-9.0000 sec  3.68 MBytes  30.9 Mbits/sec
[  4] 8.0000-9.0000 sec  1.79 MBytes  15.0 Mbits/sec
[  6] 8.0000-9.0000 sec  1.02 MBytes  8.56 Mbits/sec
[  2] 9.0000-10.0000 sec  4.23 MBytes  35.5 Mbits/sec
[  3] 9.0000-10.0000 sec  4.13 MBytes  34.7 Mbits/sec
[  1] 9.0000-10.0000 sec  1.98 MBytes  16.6 Mbits/sec
[  6] 9.0000-10.0000 sec  1.14 MBytes  9.52 Mbits/sec
[  5] 9.0000-10.0000 sec  1.26 MBytes  10.6 Mbits/sec
[  4] 9.0000-10.0000 sec  2.94 MBytes  24.7 Mbits/sec
[  2] 0.0000-10.2409 sec  19.0 MBytes  15.6 Mbits/sec
[  3] 0.0000-10.2308 sec  23.5 MBytes  19.3 Mbits/sec
[  1] 10.0000-10.5088 sec  1.06 MBytes  17.4 Mbits/sec
[  1] 0.0000-10.5088 sec  12.3 MBytes  9.84 Mbits/sec
[  5] 10.0000-10.9577 sec  1.65 MBytes  14.4 Mbits/sec
[  5] 0.0000-10.9577 sec  10.3 MBytes  7.89 Mbits/sec
[  4] 10.0000-11.0000 sec  2.83 MBytes  23.7 Mbits/sec
[  6] 10.0000-11.0000 sec  1.46 MBytes  12.2 Mbits/sec
[  6] 0.0000-11.1702 sec  14.0 MBytes  10.5 Mbits/sec
[  4] 11.0000-11.3474 sec   956 KBytes  22.5 Mbits/sec
[  4] 0.0000-11.3474 sec  22.4 MBytes  16.5 Mbits/sec
