------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.6.2 port 5001 connected with 192.168.2.2 port 60114
[  2] local 192.168.6.2 port 5001 connected with 192.168.3.2 port 59948
[  3] local 192.168.6.2 port 5001 connected with 192.168.4.2 port 53572
[  4] local 192.168.6.2 port 5001 connected with 192.168.5.2 port 53276
[  5] local 192.168.6.2 port 5001 connected with 192.168.8.2 port 33646
[  6] local 192.168.6.2 port 5001 connected with 192.168.9.2 port 59898
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  2.80 MBytes  23.5 Mbits/sec
[  2] 0.0000-1.0000 sec  8.42 MBytes  70.7 Mbits/sec
[  3] 0.0000-1.0000 sec  10.3 MBytes  86.0 Mbits/sec
[  4] 0.0000-1.0000 sec  5.18 MBytes  43.4 Mbits/sec
[  5] 0.0000-1.0000 sec  10.6 MBytes  89.1 Mbits/sec
[  6] 0.0000-1.0000 sec  5.97 MBytes  50.1 Mbits/sec
[  2] 1.0000-2.0000 sec  8.45 MBytes  70.9 Mbits/sec
[  3] 1.0000-2.0000 sec  10.1 MBytes  84.4 Mbits/sec
[  4] 1.0000-2.0000 sec  4.11 MBytes  34.5 Mbits/sec
[  1] 1.0000-2.0000 sec  2.55 MBytes  21.4 Mbits/sec
[  5] 1.0000-2.0000 sec  10.6 MBytes  88.9 Mbits/sec
[  6] 1.0000-2.0000 sec  6.64 MBytes  55.7 Mbits/sec
[  2] 2.0000-3.0000 sec  8.52 MBytes  71.4 Mbits/sec
[  3] 2.0000-3.0000 sec  10.4 MBytes  87.6 Mbits/sec
[  1] 2.0000-3.0000 sec  2.41 MBytes  20.2 Mbits/sec
[  5] 2.0000-3.0000 sec  10.7 MBytes  89.4 Mbits/sec
[  6] 2.0000-3.0000 sec  6.82 MBytes  57.2 Mbits/sec
[  4] 2.0000-3.0000 sec  3.94 MBytes  33.0 Mbits/sec
[  2] 3.0000-4.0000 sec  8.48 MBytes  71.2 Mbits/sec
[  3] 3.0000-4.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  4] 3.0000-4.0000 sec  3.75 MBytes  31.5 Mbits/sec
[  1] 3.0000-4.0000 sec  2.33 MBytes  19.5 Mbits/sec
[  5] 3.0000-4.0000 sec  10.6 MBytes  88.9 Mbits/sec
[  6] 3.0000-4.0000 sec  6.93 MBytes  58.2 Mbits/sec
[  2] 4.0000-5.0000 sec  8.46 MBytes  71.0 Mbits/sec
[  3] 4.0000-5.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  1] 4.0000-5.0000 sec  2.36 MBytes  19.8 Mbits/sec
[  5] 4.0000-5.0000 sec  10.7 MBytes  89.4 Mbits/sec
[  6] 4.0000-5.0000 sec  7.08 MBytes  59.4 Mbits/sec
[  4] 4.0000-5.0000 sec  3.85 MBytes  32.3 Mbits/sec
[  2] 5.0000-6.0000 sec  8.37 MBytes  70.2 Mbits/sec
[  3] 5.0000-6.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  4] 5.0000-6.0000 sec  3.67 MBytes  30.8 Mbits/sec
[  1] 5.0000-6.0000 sec  2.31 MBytes  19.4 Mbits/sec
[  5] 5.0000-6.0000 sec  10.6 MBytes  89.1 Mbits/sec
[  6] 5.0000-6.0000 sec  6.93 MBytes  58.1 Mbits/sec
[  2] 6.0000-7.0000 sec  8.46 MBytes  70.9 Mbits/sec
[  1] 6.0000-7.0000 sec  2.14 MBytes  18.0 Mbits/sec
[  5] 6.0000-7.0000 sec  10.6 MBytes  89.0 Mbits/sec
[  6] 6.0000-7.0000 sec  6.90 MBytes  57.9 Mbits/sec
[  3] 6.0000-7.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  4] 6.0000-7.0000 sec  3.53 MBytes  29.6 Mbits/sec
[  2] 7.0000-8.0000 sec  8.71 MBytes  73.1 Mbits/sec
[  3] 7.0000-8.0000 sec  10.3 MBytes  86.0 Mbits/sec
[  4] 7.0000-8.0000 sec  3.56 MBytes  29.9 Mbits/sec
[  1] 7.0000-8.0000 sec  2.26 MBytes  19.0 Mbits/sec
[  5] 7.0000-8.0000 sec  10.6 MBytes  89.3 Mbits/sec
[  6] 7.0000-8.0000 sec  7.30 MBytes  61.3 Mbits/sec
[  2] 8.0000-9.0000 sec  8.22 MBytes  69.0 Mbits/sec
[  3] 8.0000-9.0000 sec  10.2 MBytes  86.0 Mbits/sec
[  1] 8.0000-9.0000 sec  2.27 MBytes  19.0 Mbits/sec
[  5] 8.0000-9.0000 sec  10.5 MBytes  87.9 Mbits/sec
[  6] 8.0000-9.0000 sec  6.96 MBytes  58.4 Mbits/sec
[  4] 8.0000-9.0000 sec  3.43 MBytes  28.8 Mbits/sec
[  2] 9.0000-10.0000 sec  8.71 MBytes  73.1 Mbits/sec
[  1] 9.0000-10.0000 sec  2.28 MBytes  19.1 Mbits/sec
[  5] 9.0000-10.0000 sec  10.8 MBytes  90.3 Mbits/sec
[  6] 9.0000-10.0000 sec  7.17 MBytes  60.1 Mbits/sec
[  3] 9.0000-10.0000 sec  10.3 MBytes  86.0 Mbits/sec
[  4] 9.0000-10.0000 sec  3.66 MBytes  30.7 Mbits/sec
[  5] 0.0000-10.0127 sec   106 MBytes  89.1 Mbits/sec
[  2] 0.0000-10.0347 sec  85.1 MBytes  71.2 Mbits/sec
[  3] 0.0000-10.0093 sec   103 MBytes  86.0 Mbits/sec
[  6] 0.0000-10.0235 sec  68.9 MBytes  57.6 Mbits/sec
[  1] 0.0000-10.2432 sec  24.6 MBytes  20.2 Mbits/sec
[  4] 10.0000-10.7289 sec  2.93 MBytes  33.7 Mbits/sec
[  4] 0.0000-10.7289 sec  41.6 MBytes  32.5 Mbits/sec
