------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.2.2 port 5001 connected with 192.168.1.2 port 40250
[  2] local 192.168.2.2 port 5001 connected with 192.168.4.2 port 34584
[  3] local 192.168.2.2 port 5001 connected with 192.168.3.2 port 37216
[  4] local 192.168.2.2 port 5001 connected with 192.168.6.2 port 57310
[  5] local 192.168.2.2 port 5001 connected with 192.168.8.2 port 36336
[  6] local 192.168.2.2 port 5001 connected with 192.168.9.2 port 41414
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  6.62 MBytes  55.5 Mbits/sec
[  2] 0.0000-1.0000 sec  1.01 MBytes  8.48 Mbits/sec
[  3] 0.0000-1.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  4] 0.0000-1.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  5] 0.0000-1.0000 sec  3.01 MBytes  25.2 Mbits/sec
[  6] 0.0000-1.0000 sec  1.53 MBytes  12.8 Mbits/sec
[  1] 1.0000-2.0000 sec  6.30 MBytes  52.9 Mbits/sec
[  2] 1.0000-2.0000 sec  1.81 MBytes  15.2 Mbits/sec
[  3] 1.0000-2.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  4] 1.0000-2.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  6] 1.0000-2.0000 sec  1.64 MBytes  13.7 Mbits/sec
[  5] 1.0000-2.0000 sec  3.12 MBytes  26.2 Mbits/sec
[  1] 2.0000-3.0000 sec  5.90 MBytes  49.5 Mbits/sec
[  3] 2.0000-3.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  4] 2.0000-3.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  6] 2.0000-3.0000 sec  2.02 MBytes  16.9 Mbits/sec
[  2] 2.0000-3.0000 sec  1.95 MBytes  16.3 Mbits/sec
[  5] 2.0000-3.0000 sec  3.12 MBytes  26.1 Mbits/sec
[  1] 3.0000-4.0000 sec  5.86 MBytes  49.2 Mbits/sec
[  2] 3.0000-4.0000 sec  1.84 MBytes  15.4 Mbits/sec
[  3] 3.0000-4.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  4] 3.0000-4.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  6] 3.0000-4.0000 sec  2.10 MBytes  17.6 Mbits/sec
[  5] 3.0000-4.0000 sec  3.17 MBytes  26.6 Mbits/sec
[  1] 4.0000-5.0000 sec  5.78 MBytes  48.5 Mbits/sec
[  2] 4.0000-5.0000 sec  1.63 MBytes  13.7 Mbits/sec
[  3] 4.0000-5.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  4] 4.0000-5.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  6] 4.0000-5.0000 sec  2.06 MBytes  17.3 Mbits/sec
[  5] 4.0000-5.0000 sec  3.22 MBytes  27.0 Mbits/sec
[  1] 5.0000-6.0000 sec  5.70 MBytes  47.8 Mbits/sec
[  2] 5.0000-6.0000 sec  1.39 MBytes  11.7 Mbits/sec
[  3] 5.0000-6.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  6] 5.0000-6.0000 sec  2.02 MBytes  17.0 Mbits/sec
[  4] 5.0000-6.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  5] 5.0000-6.0000 sec  3.19 MBytes  26.8 Mbits/sec
[  1] 6.0000-7.0000 sec  5.54 MBytes  46.4 Mbits/sec
[  2] 6.0000-7.0000 sec  1.25 MBytes  10.5 Mbits/sec
[  3] 6.0000-7.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  4] 6.0000-7.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  5] 6.0000-7.0000 sec  3.22 MBytes  27.0 Mbits/sec
[  6] 6.0000-7.0000 sec  2.09 MBytes  17.5 Mbits/sec
[  1] 7.0000-8.0000 sec  5.62 MBytes  47.2 Mbits/sec
[  2] 7.0000-8.0000 sec  1.09 MBytes  9.11 Mbits/sec
[  3] 7.0000-8.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  4] 7.0000-8.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  5] 7.0000-8.0000 sec  3.30 MBytes  27.7 Mbits/sec
[  6] 7.0000-8.0000 sec  2.22 MBytes  18.7 Mbits/sec
[  1] 8.0000-9.0000 sec  5.37 MBytes  45.1 Mbits/sec
[  3] 8.0000-9.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  4] 8.0000-9.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  2] 8.0000-9.0000 sec   998 KBytes  8.18 Mbits/sec
[  5] 8.0000-9.0000 sec  3.26 MBytes  27.3 Mbits/sec
[  6] 8.0000-9.0000 sec  2.39 MBytes  20.1 Mbits/sec
[  1] 9.0000-10.0000 sec  5.20 MBytes  43.6 Mbits/sec
[  2] 9.0000-10.0000 sec  1.11 MBytes  9.35 Mbits/sec
[  3] 9.0000-10.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  4] 9.0000-10.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  5] 9.0000-10.0000 sec  3.16 MBytes  26.5 Mbits/sec
[  6] 9.0000-10.0000 sec  2.62 MBytes  22.0 Mbits/sec
[  3] 0.0000-10.0114 sec   100 MBytes  83.9 Mbits/sec
[  4] 0.0000-10.0111 sec  70.1 MBytes  58.8 Mbits/sec
[  5] 10.0000-10.3352 sec  1.10 MBytes  27.5 Mbits/sec
[  5] 0.0000-10.3352 sec  32.9 MBytes  26.7 Mbits/sec
[  1] 10.0000-10.4358 sec  2.48 MBytes  47.6 Mbits/sec
[  1] 0.0000-10.4358 sec  60.4 MBytes  48.5 Mbits/sec
[  6] 10.0000-10.5867 sec  2.56 MBytes  36.6 Mbits/sec
[  6] 0.0000-10.5867 sec  23.3 MBytes  18.4 Mbits/sec
[  2] 10.0000-10.9385 sec  1.19 MBytes  10.6 Mbits/sec
[  2] 0.0000-10.9385 sec  15.3 MBytes  11.7 Mbits/sec
