------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.6.2 port 5001 connected with 192.168.2.2 port 47476
[  2] local 192.168.6.2 port 5001 connected with 192.168.3.2 port 33572
[  3] local 192.168.6.2 port 5001 connected with 192.168.5.2 port 40498
[  4] local 192.168.6.2 port 5001 connected with 192.168.8.2 port 41114
[  5] local 192.168.6.2 port 5001 connected with 192.168.4.2 port 33572
[  6] local 192.168.6.2 port 5001 connected with 192.168.7.2 port 52270
[ ID] Interval       Transfer     Bandwidth
[  1] 3.0000-4.0000 sec   544 KBytes  4.46 Mbits/sec
[  5] 3.0000-4.0000 sec  3.70 MBytes  31.1 Mbits/sec
[  4] 3.0000-4.0000 sec  9.15 MBytes  76.8 Mbits/sec
[  6] 3.0000-4.0000 sec   781 KBytes  6.39 Mbits/sec
[  2] 4.0000-5.0000 sec  1.10 MBytes  9.23 Mbits/sec
[  3] 4.0000-5.0000 sec  2.44 MBytes  20.5 Mbits/sec
[  1] 4.0000-5.0000 sec   509 KBytes  4.17 Mbits/sec
[  4] 4.0000-5.0000 sec  8.95 MBytes  75.0 Mbits/sec
[  5] 4.0000-5.0000 sec  3.75 MBytes  31.5 Mbits/sec
[  6] 4.0000-5.0000 sec   744 KBytes  6.09 Mbits/sec
[  1] 5.0000-6.0000 sec   560 KBytes  4.59 Mbits/sec
[  2] 5.0000-6.0000 sec   967 KBytes  7.92 Mbits/sec
[  3] 5.0000-6.0000 sec  2.49 MBytes  20.9 Mbits/sec
[  4] 5.0000-6.0000 sec  8.83 MBytes  74.0 Mbits/sec
[  5] 5.0000-6.0000 sec  3.69 MBytes  31.0 Mbits/sec
[  6] 5.0000-6.0000 sec   745 KBytes  6.10 Mbits/sec
[  3] 6.0000-7.0000 sec  2.55 MBytes  21.4 Mbits/sec
[  4] 6.0000-7.0000 sec  8.82 MBytes  74.0 Mbits/sec
[  1] 6.0000-7.0000 sec   649 KBytes  5.32 Mbits/sec
[  5] 6.0000-7.0000 sec  3.64 MBytes  30.5 Mbits/sec
[  2] 6.0000-7.0000 sec   751 KBytes  6.15 Mbits/sec
[  6] 6.0000-7.0000 sec   735 KBytes  6.02 Mbits/sec
[  2] 7.0000-8.0000 sec  1.03 MBytes  8.68 Mbits/sec
[  1] 7.0000-8.0000 sec   885 KBytes  7.25 Mbits/sec
[  5] 7.0000-8.0000 sec  4.08 MBytes  34.3 Mbits/sec
[  3] 7.0000-8.0000 sec  2.57 MBytes  21.5 Mbits/sec
[  4] 7.0000-8.0000 sec  8.78 MBytes  73.7 Mbits/sec
[  6] 7.0000-8.0000 sec   813 KBytes  6.66 Mbits/sec
[  2] 8.0000-9.0000 sec  1.67 MBytes  14.0 Mbits/sec
[  1] 8.0000-9.0000 sec  1.55 MBytes  13.0 Mbits/sec
[  3] 8.0000-9.0000 sec  2.57 MBytes  21.6 Mbits/sec
[  4] 8.0000-9.0000 sec  8.75 MBytes  73.4 Mbits/sec
[  5] 8.0000-9.0000 sec  5.86 MBytes  49.2 Mbits/sec
[  6] 8.0000-9.0000 sec  1.13 MBytes  9.50 Mbits/sec
[  2] 9.0000-10.0000 sec  2.12 MBytes  17.8 Mbits/sec
[  1] 9.0000-10.0000 sec  1.41 MBytes  11.8 Mbits/sec
[  3] 9.0000-10.0000 sec  2.57 MBytes  21.6 Mbits/sec
[  4] 9.0000-10.0000 sec  8.78 MBytes  73.6 Mbits/sec
[  5] 9.0000-10.0000 sec  6.46 MBytes  54.2 Mbits/sec
[  6] 9.0000-10.0000 sec  1.06 MBytes  8.93 Mbits/sec
[  4] 0.0000-10.0681 sec  87.6 MBytes  73.0 Mbits/sec
[  2] 10.0000-10.6701 sec  1.30 MBytes  16.3 Mbits/sec
[  2] 0.0000-10.6701 sec  18.2 MBytes  14.3 Mbits/sec
[  6] 10.0000-10.9087 sec  2.33 MBytes  21.5 Mbits/sec
[  6] 0.0000-10.9087 sec  10.7 MBytes  8.24 Mbits/sec
[  1] 10.0000-11.0000 sec  1.43 MBytes  12.0 Mbits/sec
[  5] 10.0000-11.0000 sec  6.26 MBytes  52.5 Mbits/sec
[  3] 10.0000-11.0000 sec  1.79 MBytes  15.0 Mbits/sec
[  5] 0.0000-11.1975 sec  50.6 MBytes  37.9 Mbits/sec
[  1] 0.0000-11.2450 sec  10.8 MBytes  8.07 Mbits/sec
[  3] 11.0000-11.6469 sec  5.15 MBytes  66.8 Mbits/sec
[  3] 0.0000-11.6469 sec  33.5 MBytes  24.1 Mbits/sec
