------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.5.2 port 5001 connected with 192.168.2.2 port 51676
[  2] local 192.168.5.2 port 5001 connected with 192.168.1.2 port 38382
[  3] local 192.168.5.2 port 5001 connected with 192.168.6.2 port 53268
[  4] local 192.168.5.2 port 5001 connected with 192.168.3.2 port 51674
[  5] local 192.168.5.2 port 5001 connected with 192.168.4.2 port 34304
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  4.57 MBytes  38.4 Mbits/sec
[  2] 0.0000-1.0000 sec  3.66 MBytes  30.7 Mbits/sec
[  3] 0.0000-1.0000 sec  7.58 MBytes  63.6 Mbits/sec
[  4] 0.0000-1.0000 sec  1.11 MBytes  9.28 Mbits/sec
[  5] 0.0000-1.0000 sec   407 KBytes  3.34 Mbits/sec
[  1] 1.0000-2.0000 sec  4.23 MBytes  35.5 Mbits/sec
[  2] 1.0000-2.0000 sec  5.38 MBytes  45.1 Mbits/sec
[  3] 1.0000-2.0000 sec  7.10 MBytes  59.5 Mbits/sec
[  4] 1.0000-2.0000 sec  1.32 MBytes  11.1 Mbits/sec
[  5] 1.0000-2.0000 sec   332 KBytes  2.72 Mbits/sec
[  1] 2.0000-3.0000 sec  3.86 MBytes  32.3 Mbits/sec
[  2] 2.0000-3.0000 sec  5.95 MBytes  49.9 Mbits/sec
[  3] 2.0000-3.0000 sec  7.24 MBytes  60.7 Mbits/sec
[  5] 2.0000-3.0000 sec   460 KBytes  3.76 Mbits/sec
[  4] 2.0000-3.0000 sec  1.67 MBytes  14.0 Mbits/sec
[  2] 3.0000-4.0000 sec  5.75 MBytes  48.2 Mbits/sec
[  3] 3.0000-4.0000 sec  7.39 MBytes  62.0 Mbits/sec
[  4] 3.0000-4.0000 sec  1.91 MBytes  16.0 Mbits/sec
[  1] 3.0000-4.0000 sec  3.40 MBytes  28.5 Mbits/sec
[  5] 3.0000-4.0000 sec   399 KBytes  3.27 Mbits/sec
[  1] 4.0000-5.0000 sec  3.08 MBytes  25.8 Mbits/sec
[  2] 4.0000-5.0000 sec  5.63 MBytes  47.2 Mbits/sec
[  3] 4.0000-5.0000 sec  7.32 MBytes  61.4 Mbits/sec
[  5] 4.0000-5.0000 sec   518 KBytes  4.24 Mbits/sec
[  4] 4.0000-5.0000 sec  2.23 MBytes  18.7 Mbits/sec
[  1] 5.0000-6.0000 sec  2.94 MBytes  24.7 Mbits/sec
[  2] 5.0000-6.0000 sec  5.89 MBytes  49.4 Mbits/sec
[  3] 5.0000-6.0000 sec  7.32 MBytes  61.4 Mbits/sec
[  4] 5.0000-6.0000 sec  2.60 MBytes  21.8 Mbits/sec
[  5] 5.0000-6.0000 sec   509 KBytes  4.17 Mbits/sec
[  1] 6.0000-7.0000 sec  2.77 MBytes  23.3 Mbits/sec
[  2] 6.0000-7.0000 sec  5.97 MBytes  50.1 Mbits/sec
[  3] 6.0000-7.0000 sec  7.30 MBytes  61.3 Mbits/sec
[  5] 6.0000-7.0000 sec   585 KBytes  4.80 Mbits/sec
[  4] 6.0000-7.0000 sec  2.21 MBytes  18.6 Mbits/sec
[  1] 7.0000-8.0000 sec  2.36 MBytes  19.8 Mbits/sec
[  2] 7.0000-8.0000 sec  6.35 MBytes  53.3 Mbits/sec
[  3] 7.0000-8.0000 sec  7.25 MBytes  60.9 Mbits/sec
[  4] 7.0000-8.0000 sec  2.73 MBytes  22.9 Mbits/sec
[  5] 7.0000-8.0000 sec   509 KBytes  4.17 Mbits/sec
[  1] 8.0000-9.0000 sec  2.40 MBytes  20.1 Mbits/sec
[  2] 8.0000-9.0000 sec  6.49 MBytes  54.5 Mbits/sec
[  3] 8.0000-9.0000 sec  7.37 MBytes  61.8 Mbits/sec
[  4] 8.0000-9.0000 sec  1.87 MBytes  15.7 Mbits/sec
[  5] 8.0000-9.0000 sec   711 KBytes  5.83 Mbits/sec
[  2] 9.0000-10.0000 sec  6.53 MBytes  54.8 Mbits/sec
[  3] 9.0000-10.0000 sec  7.30 MBytes  61.2 Mbits/sec
[  4] 9.0000-10.0000 sec  1.90 MBytes  15.9 Mbits/sec
[  1] 9.0000-10.0000 sec  2.25 MBytes  18.9 Mbits/sec
[  5] 9.0000-10.0000 sec   856 KBytes  7.01 Mbits/sec
[  2] 10.0000-10.3988 sec  2.40 MBytes  50.5 Mbits/sec
[  2] 0.0000-10.3988 sec  60.0 MBytes  48.4 Mbits/sec
[  3] 10.0000-10.4010 sec  3.21 MBytes  67.1 Mbits/sec
[  3] 0.0000-10.4010 sec  76.4 MBytes  61.6 Mbits/sec
[  1] 10.0000-10.5565 sec  1.15 MBytes  17.3 Mbits/sec
[  1] 0.0000-10.5565 sec  33.0 MBytes  26.2 Mbits/sec
[  4] 10.0000-11.0000 sec  1.24 MBytes  10.4 Mbits/sec
[  5] 10.0000-11.0000 sec  1.21 MBytes  10.2 Mbits/sec
[  5] 11.0000-11.2935 sec   938 KBytes  26.2 Mbits/sec
[  5] 0.0000-11.2935 sec  7.29 MBytes  5.41 Mbits/sec
[  4] 11.0000-11.4994 sec  1.73 MBytes  29.0 Mbits/sec
[  4] 0.0000-11.4994 sec  22.5 MBytes  16.4 Mbits/sec
