------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.8.2 port 5001 connected with 192.168.2.2 port 49786
[  2] local 192.168.8.2 port 5001 connected with 192.168.3.2 port 39480
[  3] local 192.168.8.2 port 5001 connected with 192.168.7.2 port 53478
[  4] local 192.168.8.2 port 5001 connected with 192.168.5.2 port 59614
[  5] local 192.168.8.2 port 5001 connected with 192.168.6.2 port 46318
[  6] local 192.168.8.2 port 5001 connected with 192.168.4.2 port 46972
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  1.99 MBytes  16.7 Mbits/sec
[  2] 0.0000-1.0000 sec  5.50 MBytes  46.1 Mbits/sec
[  3] 0.0000-1.0000 sec  1.44 MBytes  12.1 Mbits/sec
[  4] 0.0000-1.0000 sec  2.35 MBytes  19.7 Mbits/sec
[  5] 0.0000-1.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  6] 0.0000-1.0000 sec  8.13 MBytes  68.2 Mbits/sec
[  1] 1.0000-2.0000 sec  1.88 MBytes  15.8 Mbits/sec
[  2] 1.0000-2.0000 sec  5.01 MBytes  42.0 Mbits/sec
[  3] 1.0000-2.0000 sec   785 KBytes  6.43 Mbits/sec
[  4] 1.0000-2.0000 sec  1.69 MBytes  14.1 Mbits/sec
[  5] 1.0000-2.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  6] 1.0000-2.0000 sec  8.49 MBytes  71.3 Mbits/sec
[  1] 2.0000-3.0000 sec  1.89 MBytes  15.8 Mbits/sec
[  2] 2.0000-3.0000 sec  4.66 MBytes  39.1 Mbits/sec
[  3] 2.0000-3.0000 sec   742 KBytes  6.08 Mbits/sec
[  4] 2.0000-3.0000 sec  1.59 MBytes  13.3 Mbits/sec
[  5] 2.0000-3.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  6] 2.0000-3.0000 sec  8.17 MBytes  68.5 Mbits/sec
[  1] 3.0000-4.0000 sec  2.00 MBytes  16.8 Mbits/sec
[  2] 3.0000-4.0000 sec  4.55 MBytes  38.1 Mbits/sec
[  3] 3.0000-4.0000 sec   805 KBytes  6.59 Mbits/sec
[  4] 3.0000-4.0000 sec  1.60 MBytes  13.4 Mbits/sec
[  5] 3.0000-4.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  6] 3.0000-4.0000 sec  8.12 MBytes  68.1 Mbits/sec
[  1] 4.0000-5.0000 sec  2.07 MBytes  17.4 Mbits/sec
[  2] 4.0000-5.0000 sec  4.51 MBytes  37.8 Mbits/sec
[  3] 4.0000-5.0000 sec   891 KBytes  7.30 Mbits/sec
[  4] 4.0000-5.0000 sec  1.60 MBytes  13.4 Mbits/sec
[  5] 4.0000-5.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  6] 4.0000-5.0000 sec  8.11 MBytes  68.1 Mbits/sec
[  1] 5.0000-6.0000 sec  2.04 MBytes  17.1 Mbits/sec
[  2] 5.0000-6.0000 sec  3.99 MBytes  33.5 Mbits/sec
[  4] 5.0000-6.0000 sec  1.54 MBytes  12.9 Mbits/sec
[  5] 5.0000-6.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  6] 5.0000-6.0000 sec  8.02 MBytes  67.3 Mbits/sec
[  3] 5.0000-6.0000 sec   925 KBytes  7.58 Mbits/sec
[  1] 6.0000-7.0000 sec  2.02 MBytes  17.0 Mbits/sec
[  2] 6.0000-7.0000 sec  4.24 MBytes  35.6 Mbits/sec
[  3] 6.0000-7.0000 sec   960 KBytes  7.87 Mbits/sec
[  4] 6.0000-7.0000 sec  1.57 MBytes  13.2 Mbits/sec
[  5] 6.0000-7.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  6] 6.0000-7.0000 sec  8.01 MBytes  67.2 Mbits/sec
[  1] 7.0000-8.0000 sec  1.92 MBytes  16.1 Mbits/sec
[  2] 7.0000-8.0000 sec  4.46 MBytes  37.4 Mbits/sec
[  4] 7.0000-8.0000 sec  1.54 MBytes  12.9 Mbits/sec
[  5] 7.0000-8.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  6] 7.0000-8.0000 sec  8.02 MBytes  67.3 Mbits/sec
[  3] 7.0000-8.0000 sec  1.02 MBytes  8.58 Mbits/sec
[  1] 8.0000-9.0000 sec  1.76 MBytes  14.7 Mbits/sec
[  2] 8.0000-9.0000 sec  4.69 MBytes  39.3 Mbits/sec
[  4] 8.0000-9.0000 sec  1.52 MBytes  12.7 Mbits/sec
[  6] 8.0000-9.0000 sec  7.92 MBytes  66.4 Mbits/sec
[  5] 8.0000-9.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  3] 8.0000-9.0000 sec  1.02 MBytes  8.53 Mbits/sec
[  1] 9.0000-10.0000 sec  1.59 MBytes  13.4 Mbits/sec
[  2] 9.0000-10.0000 sec  4.87 MBytes  40.8 Mbits/sec
[  3] 9.0000-10.0000 sec  1.06 MBytes  8.91 Mbits/sec
[  4] 9.0000-10.0000 sec  1.51 MBytes  12.6 Mbits/sec
[  5] 9.0000-10.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  6] 9.0000-10.0000 sec  7.79 MBytes  65.4 Mbits/sec
[  5] 0.0000-10.0124 sec  75.1 MBytes  62.9 Mbits/sec
[  3] 10.0000-10.4402 sec   482 KBytes  8.97 Mbits/sec
[  3] 0.0000-10.4402 sec  10.0 MBytes  8.03 Mbits/sec
[  2] 10.0000-10.5442 sec  3.05 MBytes  47.0 Mbits/sec
[  2] 0.0000-10.5442 sec  49.5 MBytes  39.4 Mbits/sec
[  6] 10.0000-10.6403 sec  5.08 MBytes  66.5 Mbits/sec
[  6] 0.0000-10.6403 sec  85.9 MBytes  67.7 Mbits/sec
[  1] 10.0000-10.7096 sec  1.09 MBytes  12.9 Mbits/sec
[  1] 0.0000-10.7096 sec  20.3 MBytes  15.9 Mbits/sec
[  4] 10.0000-11.0000 sec  1.75 MBytes  14.6 Mbits/sec
[  4] 0.0000-11.1702 sec  18.5 MBytes  13.9 Mbits/sec
