------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.3.2 port 5001 connected with 192.168.1.2 port 49958
[  2] local 192.168.3.2 port 5001 connected with 192.168.2.2 port 59528
[  3] local 192.168.3.2 port 5001 connected with 192.168.4.2 port 35656
[  4] local 192.168.3.2 port 5001 connected with 192.168.7.2 port 46368
[  5] local 192.168.3.2 port 5001 connected with 192.168.6.2 port 41854
[  6] local 192.168.3.2 port 5001 connected with 192.168.8.2 port 38228
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  1.22 MBytes  10.2 Mbits/sec
[  2] 0.0000-1.0000 sec  5.58 MBytes  46.8 Mbits/sec
[  3] 0.0000-1.0000 sec  3.38 MBytes  28.4 Mbits/sec
[  4] 0.0000-1.0000 sec  6.50 MBytes  54.5 Mbits/sec
[  5] 0.0000-1.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  6] 0.0000-1.0000 sec  3.37 MBytes  28.2 Mbits/sec
[  2] 1.0000-2.0000 sec  6.98 MBytes  58.6 Mbits/sec
[  3] 1.0000-2.0000 sec  4.43 MBytes  37.2 Mbits/sec
[  1] 1.0000-2.0000 sec   742 KBytes  6.08 Mbits/sec
[  4] 1.0000-2.0000 sec  6.50 MBytes  54.5 Mbits/sec
[  5] 1.0000-2.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  6] 1.0000-2.0000 sec  4.36 MBytes  36.6 Mbits/sec
[  2] 2.0000-3.0000 sec  8.24 MBytes  69.1 Mbits/sec
[  3] 2.0000-3.0000 sec  4.80 MBytes  40.2 Mbits/sec
[  1] 2.0000-3.0000 sec   615 KBytes  5.04 Mbits/sec
[  4] 2.0000-3.0000 sec  6.50 MBytes  54.5 Mbits/sec
[  5] 2.0000-3.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  6] 2.0000-3.0000 sec  4.72 MBytes  39.6 Mbits/sec
[  1] 3.0000-4.0000 sec   499 KBytes  4.09 Mbits/sec
[  2] 3.0000-4.0000 sec  8.95 MBytes  75.0 Mbits/sec
[  3] 3.0000-4.0000 sec  5.04 MBytes  42.3 Mbits/sec
[  4] 3.0000-4.0000 sec  6.50 MBytes  54.5 Mbits/sec
[  5] 3.0000-4.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  6] 3.0000-4.0000 sec  4.97 MBytes  41.7 Mbits/sec
[  1] 4.0000-5.0000 sec   437 KBytes  3.58 Mbits/sec
[  2] 4.0000-5.0000 sec  9.37 MBytes  78.6 Mbits/sec
[  3] 4.0000-5.0000 sec  5.14 MBytes  43.1 Mbits/sec
[  4] 4.0000-5.0000 sec  6.50 MBytes  54.5 Mbits/sec
[  5] 4.0000-5.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  6] 4.0000-5.0000 sec  5.02 MBytes  42.1 Mbits/sec
[  2] 5.0000-6.0000 sec  9.66 MBytes  81.0 Mbits/sec
[  3] 5.0000-6.0000 sec  5.22 MBytes  43.8 Mbits/sec
[  1] 5.0000-6.0000 sec   354 KBytes  2.90 Mbits/sec
[  4] 5.0000-6.0000 sec  6.50 MBytes  54.5 Mbits/sec
[  5] 5.0000-6.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  6] 5.0000-6.0000 sec  5.09 MBytes  42.7 Mbits/sec
[  2] 6.0000-7.0000 sec  9.82 MBytes  82.4 Mbits/sec
[  4] 6.0000-7.0000 sec  6.50 MBytes  54.5 Mbits/sec
[  5] 6.0000-7.0000 sec  7.88 MBytes  66.1 Mbits/sec
[  3] 6.0000-7.0000 sec  4.32 MBytes  36.2 Mbits/sec
[  6] 6.0000-7.0000 sec  4.28 MBytes  35.9 Mbits/sec
