------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.5.2 port 5001 connected with 192.168.1.2 port 54936
[  2] local 192.168.5.2 port 5001 connected with 192.168.2.2 port 38648
[  3] local 192.168.5.2 port 5001 connected with 192.168.3.2 port 38260
[  4] local 192.168.5.2 port 5001 connected with 192.168.8.2 port 54642
[  5] local 192.168.5.2 port 5001 connected with 192.168.6.2 port 41852
[  6] local 192.168.5.2 port 5001 connected with 192.168.4.2 port 48802
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  3.57 MBytes  30.0 Mbits/sec
[  2] 0.0000-1.0000 sec   897 KBytes  7.34 Mbits/sec
[  3] 0.0000-1.0000 sec   610 KBytes  4.99 Mbits/sec
[  4] 0.0000-1.0000 sec  5.39 MBytes  45.2 Mbits/sec
[  6] 0.0000-1.0000 sec   369 KBytes  3.02 Mbits/sec
[  5] 0.0000-1.0000 sec   611 KBytes  5.00 Mbits/sec
[  1] 1.0000-2.0000 sec  3.07 MBytes  25.8 Mbits/sec
[  2] 1.0000-2.0000 sec   816 KBytes  6.68 Mbits/sec
[  4] 1.0000-2.0000 sec  6.12 MBytes  51.3 Mbits/sec
[  3] 1.0000-2.0000 sec   551 KBytes  4.52 Mbits/sec
[  5] 1.0000-2.0000 sec   443 KBytes  3.63 Mbits/sec
[  6] 1.0000-2.0000 sec   355 KBytes  2.91 Mbits/sec
[  1] 2.0000-3.0000 sec  2.69 MBytes  22.6 Mbits/sec
[  4] 2.0000-3.0000 sec  6.64 MBytes  55.7 Mbits/sec
[  5] 2.0000-3.0000 sec   406 KBytes  3.32 Mbits/sec
[  3] 2.0000-3.0000 sec   440 KBytes  3.60 Mbits/sec
[  2] 2.0000-3.0000 sec   946 KBytes  7.75 Mbits/sec
[  6] 2.0000-3.0000 sec   260 KBytes  2.13 Mbits/sec
[  1] 3.0000-4.0000 sec  2.35 MBytes  19.7 Mbits/sec
[  4] 3.0000-4.0000 sec  6.99 MBytes  58.6 Mbits/sec
[  6] 3.0000-4.0000 sec   226 KBytes  1.85 Mbits/sec
[  3] 3.0000-4.0000 sec   445 KBytes  3.65 Mbits/sec
[  2] 3.0000-4.0000 sec   940 KBytes  7.70 Mbits/sec
[  5] 3.0000-4.0000 sec   445 KBytes  3.65 Mbits/sec
[  4] 4.0000-5.0000 sec  6.14 MBytes  51.5 Mbits/sec
[  5] 4.0000-5.0000 sec   344 KBytes  2.81 Mbits/sec
[  2] 4.0000-5.0000 sec   848 KBytes  6.95 Mbits/sec
[  1] 4.0000-5.0000 sec  1.45 MBytes  12.2 Mbits/sec
