------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.2.2 port 5001 connected with 192.168.3.2 port 39824
[  2] local 192.168.2.2 port 5001 connected with 192.168.4.2 port 45574
[  3] local 192.168.2.2 port 5001 connected with 192.168.5.2 port 46010
[  4] local 192.168.2.2 port 5001 connected with 192.168.8.2 port 55018
[  5] local 192.168.2.2 port 5001 connected with 192.168.7.2 port 40798
[ ID] Interval       Transfer     Bandwidth
[  5] 0.0000-1.0000 sec  5.81 MBytes  48.8 Mbits/sec
[  1] 0.0000-1.0000 sec  3.25 MBytes  27.3 Mbits/sec
[  2] 0.0000-1.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  3] 0.0000-1.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  4] 0.0000-1.0000 sec  7.56 MBytes  63.5 Mbits/sec
[  5] 1.0000-2.0000 sec  5.74 MBytes  48.2 Mbits/sec
[  1] 1.0000-2.0000 sec  3.56 MBytes  29.9 Mbits/sec
[  2] 1.0000-2.0000 sec  7.71 MBytes  64.7 Mbits/sec
[  3] 1.0000-2.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  4] 1.0000-2.0000 sec  8.56 MBytes  71.8 Mbits/sec
[  1] 2.0000-3.0000 sec  3.90 MBytes  32.7 Mbits/sec
[  2] 2.0000-3.0000 sec  7.46 MBytes  62.5 Mbits/sec
[  3] 2.0000-3.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  5] 2.0000-3.0000 sec  5.57 MBytes  46.7 Mbits/sec
[  4] 2.0000-3.0000 sec  8.76 MBytes  73.5 Mbits/sec
[  1] 3.0000-4.0000 sec  3.91 MBytes  32.8 Mbits/sec
[  5] 3.0000-4.0000 sec  5.70 MBytes  47.8 Mbits/sec
[  2] 3.0000-4.0000 sec  7.06 MBytes  59.2 Mbits/sec
[  3] 3.0000-4.0000 sec  10.1 MBytes  84.9 Mbits/sec
[  4] 3.0000-4.0000 sec  8.74 MBytes  73.3 Mbits/sec
[  5] 4.0000-5.0000 sec  6.28 MBytes  52.6 Mbits/sec
[  1] 4.0000-5.0000 sec  3.86 MBytes  32.4 Mbits/sec
[  2] 4.0000-5.0000 sec  6.23 MBytes  52.2 Mbits/sec
[  3] 4.0000-5.0000 sec  9.87 MBytes  82.8 Mbits/sec
[  4] 4.0000-5.0000 sec  8.73 MBytes  73.2 Mbits/sec
[  2] 5.0000-6.0000 sec  5.59 MBytes  46.9 Mbits/sec
[  3] 5.0000-6.0000 sec  8.29 MBytes  69.6 Mbits/sec
[  4] 5.0000-6.0000 sec  8.01 MBytes  67.2 Mbits/sec
[  5] 5.0000-6.0000 sec  10.0 MBytes  83.9 Mbits/sec
[  1] 5.0000-6.0000 sec  1.72 MBytes  14.4 Mbits/sec
[  1] 6.0000-7.0000 sec  3.35 MBytes  28.1 Mbits/sec
[  5] 6.0000-7.0000 sec  10.1 MBytes  84.6 Mbits/sec
[  2] 6.0000-7.0000 sec  4.88 MBytes  40.9 Mbits/sec
[  3] 6.0000-7.0000 sec  8.51 MBytes  71.4 Mbits/sec
[  4] 6.0000-7.0000 sec  7.94 MBytes  66.6 Mbits/sec
[  5] 7.0000-8.0000 sec  10.1 MBytes  85.0 Mbits/sec
[  1] 7.0000-8.0000 sec  2.35 MBytes  19.7 Mbits/sec
[  2] 7.0000-8.0000 sec  4.34 MBytes  36.4 Mbits/sec
[  3] 7.0000-8.0000 sec  8.52 MBytes  71.5 Mbits/sec
[  4] 7.0000-8.0000 sec  7.91 MBytes  66.3 Mbits/sec
[  5] 8.0000-9.0000 sec  10.2 MBytes  85.6 Mbits/sec
[  1] 8.0000-9.0000 sec  2.20 MBytes  18.5 Mbits/sec
[  2] 8.0000-9.0000 sec  3.95 MBytes  33.2 Mbits/sec
[  3] 8.0000-9.0000 sec  8.78 MBytes  73.6 Mbits/sec
[  4] 8.0000-9.0000 sec  7.95 MBytes  66.7 Mbits/sec
[  1] 9.0000-10.0000 sec  2.19 MBytes  18.3 Mbits/sec
[  2] 9.0000-10.0000 sec  3.72 MBytes  31.2 Mbits/sec
[  3] 9.0000-10.0000 sec  8.81 MBytes  73.9 Mbits/sec
[  4] 9.0000-10.0000 sec  7.94 MBytes  66.6 Mbits/sec
[  5] 9.0000-10.0000 sec  10.3 MBytes  86.2 Mbits/sec
[  4] 10.0000-10.5116 sec  4.02 MBytes  65.9 Mbits/sec
[  4] 0.0000-10.5116 sec  86.1 MBytes  68.7 Mbits/sec
[  5] 10.0000-10.8837 sec  9.07 MBytes  86.1 Mbits/sec
[  5] 0.0000-10.8837 sec  88.9 MBytes  68.5 Mbits/sec
[  3] 10.0000-10.9073 sec  8.08 MBytes  74.7 Mbits/sec
[  3] 0.0000-10.9073 sec   101 MBytes  78.0 Mbits/sec
[  1] 10.0000-11.0000 sec  2.63 MBytes  22.1 Mbits/sec
[  2] 10.0000-11.0000 sec  3.23 MBytes  27.1 Mbits/sec
[  2] 11.0000-11.3228 sec  1.09 MBytes  28.2 Mbits/sec
[  2] 0.0000-11.3228 sec  62.8 MBytes  46.5 Mbits/sec
[  1] 11.0000-11.6889 sec  2.56 MBytes  31.1 Mbits/sec
[  1] 0.0000-11.6889 sec  35.5 MBytes  25.5 Mbits/sec
