------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.1.2 port 5001 connected with 192.168.2.2 port 48204
[  2] local 192.168.1.2 port 5001 connected with 192.168.3.2 port 43266
[  3] local 192.168.1.2 port 5001 connected with 192.168.6.2 port 51096
[  4] local 192.168.1.2 port 5001 connected with 192.168.5.2 port 33546
[  5] local 192.168.1.2 port 5001 connected with 192.168.4.2 port 36306
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  11.1 MBytes  93.0 Mbits/sec
[  2] 0.0000-1.0000 sec  1.04 MBytes  8.72 Mbits/sec
[  3] 0.0000-1.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  4] 0.0000-1.0000 sec  3.19 MBytes  26.7 Mbits/sec
[  5] 0.0000-1.0000 sec   641 KBytes  5.25 Mbits/sec
[  1] 1.0000-2.0000 sec  11.4 MBytes  95.7 Mbits/sec
[  2] 1.0000-2.0000 sec   952 KBytes  7.80 Mbits/sec
[  3] 1.0000-2.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  4] 1.0000-2.0000 sec  3.34 MBytes  28.0 Mbits/sec
[  5] 1.0000-2.0000 sec   498 KBytes  4.08 Mbits/sec
[  1] 2.0000-3.0000 sec  11.3 MBytes  95.2 Mbits/sec
[  2] 2.0000-3.0000 sec   969 KBytes  7.94 Mbits/sec
[  3] 2.0000-3.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  4] 2.0000-3.0000 sec  3.27 MBytes  27.4 Mbits/sec
[  5] 2.0000-3.0000 sec   479 KBytes  3.93 Mbits/sec
[  1] 3.0000-4.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  2] 3.0000-4.0000 sec  1021 KBytes  8.36 Mbits/sec
[  5] 3.0000-4.0000 sec   467 KBytes  3.82 Mbits/sec
[  3] 3.0000-4.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  4] 3.0000-4.0000 sec  3.42 MBytes  28.7 Mbits/sec
[  1] 4.0000-5.0000 sec  11.4 MBytes  95.5 Mbits/sec
[  2] 4.0000-5.0000 sec   882 KBytes  7.23 Mbits/sec
[  3] 4.0000-5.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  4] 4.0000-5.0000 sec  3.23 MBytes  27.1 Mbits/sec
[  5] 4.0000-5.0000 sec   410 KBytes  3.36 Mbits/sec
[  1] 5.0000-6.0000 sec  11.4 MBytes  95.5 Mbits/sec
[  2] 5.0000-6.0000 sec   971 KBytes  7.96 Mbits/sec
[  3] 5.0000-6.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  5] 5.0000-6.0000 sec   420 KBytes  3.44 Mbits/sec
[  4] 5.0000-6.0000 sec  3.45 MBytes  29.0 Mbits/sec
[  1] 6.0000-7.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  3] 6.0000-7.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  2] 6.0000-7.0000 sec   642 KBytes  5.26 Mbits/sec
[  4] 6.0000-7.0000 sec  2.13 MBytes  17.9 Mbits/sec
[  5] 6.0000-7.0000 sec   287 KBytes  2.35 Mbits/sec
[  1] 7.0000-8.0000 sec  11.3 MBytes  94.5 Mbits/sec
[  3] 7.0000-8.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  4] 7.0000-8.0000 sec  4.37 MBytes  36.6 Mbits/sec
[  2] 7.0000-8.0000 sec  1.34 MBytes  11.2 Mbits/sec
[  5] 7.0000-8.0000 sec   451 KBytes  3.70 Mbits/sec
[  1] 8.0000-9.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  3] 8.0000-9.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  4] 8.0000-9.0000 sec  3.49 MBytes  29.2 Mbits/sec
[  2] 8.0000-9.0000 sec   984 KBytes  8.06 Mbits/sec
[  5] 8.0000-9.0000 sec   369 KBytes  3.02 Mbits/sec
[  1] 9.0000-10.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  2] 9.0000-10.0000 sec  1011 KBytes  8.28 Mbits/sec
[  3] 9.0000-10.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  4] 9.0000-10.0000 sec  3.37 MBytes  28.2 Mbits/sec
[  3] 0.0000-10.0113 sec  73.9 MBytes  61.9 Mbits/sec
[  5] 9.0000-10.0000 sec   417 KBytes  3.42 Mbits/sec
[  1] 10.0000-10.3325 sec  3.80 MBytes  95.9 Mbits/sec
[  1] 0.0000-10.3325 sec   117 MBytes  95.2 Mbits/sec
[  2] 10.0000-11.0000 sec  1.23 MBytes  10.3 Mbits/sec
[  4] 10.0000-11.0000 sec  3.36 MBytes  28.2 Mbits/sec
[  5] 10.0000-11.0000 sec   423 KBytes  3.46 Mbits/sec
[  2] 11.0000-11.5226 sec   782 KBytes  12.3 Mbits/sec
[  2] 0.0000-11.5226 sec  11.6 MBytes  8.47 Mbits/sec
[  4] 11.0000-11.6802 sec  2.16 MBytes  26.6 Mbits/sec
[  4] 0.0000-11.6802 sec  38.8 MBytes  27.8 Mbits/sec
[  5] 11.0000-11.9553 sec   899 KBytes  7.71 Mbits/sec
[  5] 0.0000-11.9553 sec  5.63 MBytes  3.95 Mbits/sec
