------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.8.2 port 5001 connected with 192.168.1.2 port 36782
[  2] local 192.168.8.2 port 5001 connected with 192.168.2.2 port 43512
[  3] local 192.168.8.2 port 5001 connected with 192.168.6.2 port 34030
[  4] local 192.168.8.2 port 5001 connected with 192.168.3.2 port 40644
[  5] local 192.168.8.2 port 5001 connected with 192.168.4.2 port 44726
[  6] local 192.168.8.2 port 5001 connected with 192.168.9.2 port 46506
[ ID] Interval       Transfer     Bandwidth
[  3] 6.0000-7.0000 sec  5.12 MBytes  43.0 Mbits/sec
[  5] 6.0000-7.0000 sec   925 KBytes  7.58 Mbits/sec
[  4] 6.0000-7.0000 sec   249 KBytes  2.04 Mbits/sec
[  6] 6.0000-7.0000 sec   304 KBytes  2.49 Mbits/sec
[  2] 6.0000-7.0000 sec  93.3 KBytes   765 Kbits/sec
[  1] 7.0000-8.0000 sec  4.05 MBytes  34.0 Mbits/sec
[  3] 7.0000-8.0000 sec  5.64 MBytes  47.3 Mbits/sec
[  4] 7.0000-8.0000 sec   240 KBytes  1.97 Mbits/sec
[  5] 7.0000-8.0000 sec  1001 KBytes  8.20 Mbits/sec
[  6] 7.0000-8.0000 sec   301 KBytes  2.47 Mbits/sec
[  2] 7.0000-8.0000 sec   188 KBytes  1.54 Mbits/sec
[  3] 8.0000-9.0000 sec  5.57 MBytes  46.7 Mbits/sec
[  1] 8.0000-9.0000 sec  4.08 MBytes  34.2 Mbits/sec
[  4] 8.0000-9.0000 sec   233 KBytes  1.91 Mbits/sec
[  2] 8.0000-9.0000 sec  99.0 KBytes   811 Kbits/sec
[  5] 8.0000-9.0000 sec  1.02 MBytes  8.53 Mbits/sec
[  6] 8.0000-9.0000 sec   263 KBytes  2.15 Mbits/sec
[  1] 9.0000-10.0000 sec  3.48 MBytes  29.2 Mbits/sec
[  3] 9.0000-10.0000 sec  5.84 MBytes  49.0 Mbits/sec
[  4] 9.0000-10.0000 sec   339 KBytes  2.78 Mbits/sec
[  5] 9.0000-10.0000 sec  1.09 MBytes  9.13 Mbits/sec
[  6] 9.0000-10.0000 sec   373 KBytes  3.06 Mbits/sec
[  2] 9.0000-10.0000 sec   100 KBytes   822 Kbits/sec
[  1] 10.0000-10.7964 sec  2.92 MBytes  30.8 Mbits/sec
[  1] 0.0000-10.7964 sec  54.5 MBytes  42.3 Mbits/sec
[  3] 10.0000-11.0000 sec  6.03 MBytes  50.6 Mbits/sec
[  5] 10.0000-11.0000 sec  1.32 MBytes  11.1 Mbits/sec
[  4] 10.0000-11.0000 sec   457 KBytes  3.74 Mbits/sec
[  6] 10.0000-11.0000 sec   598 KBytes  4.90 Mbits/sec
[  2] 10.0000-11.0000 sec  99.0 KBytes   811 Kbits/sec
[  3] 0.0000-11.1287 sec  51.5 MBytes  38.8 Mbits/sec
[  6] 0.0000-11.0733 sec  3.56 MBytes  2.70 Mbits/sec
[  5] 0.0000-11.1921 sec  11.0 MBytes  8.25 Mbits/sec
[  4] 11.0000-11.6421 sec   672 KBytes  8.57 Mbits/sec
[  4] 0.0000-11.6421 sec  4.67 MBytes  3.37 Mbits/sec
[  2] 11.0000-11.8322 sec   761 KBytes  7.49 Mbits/sec
[  2] 0.0000-11.8322 sec  2.13 MBytes  1.51 Mbits/sec
