------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.10.2 port 5001 connected with 192.168.3.2 port 57608
[  2] local 192.168.10.2 port 5001 connected with 192.168.4.2 port 45498
[  3] local 192.168.10.2 port 5001 connected with 192.168.5.2 port 51834
[  4] local 192.168.10.2 port 5001 connected with 192.168.6.2 port 50072
[  5] local 192.168.10.2 port 5001 connected with 192.168.8.2 port 39782
[  6] local 192.168.10.2 port 5001 connected with 192.168.2.2 port 47246
[  7] local 192.168.10.2 port 5001 connected with 192.168.9.2 port 48128
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  10.4 MBytes  87.1 Mbits/sec
[  3] 0.0000-1.0000 sec  9.70 MBytes  81.3 Mbits/sec
[  4] 0.0000-1.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  5] 0.0000-1.0000 sec  9.44 MBytes  79.1 Mbits/sec
[  1] 0.0000-1.0000 sec  2.69 MBytes  22.5 Mbits/sec
[  7] 0.0000-1.0000 sec  8.81 MBytes  73.9 Mbits/sec
[  6] 0.0000-1.0000 sec   800 KBytes  6.56 Mbits/sec
[  2] 1.0000-2.0000 sec  10.8 MBytes  90.6 Mbits/sec
[  3] 1.0000-2.0000 sec  11.3 MBytes  94.9 Mbits/sec
[  4] 1.0000-2.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  5] 1.0000-2.0000 sec  11.3 MBytes  95.0 Mbits/sec
[  1] 1.0000-2.0000 sec  2.63 MBytes  22.1 Mbits/sec
[  7] 1.0000-2.0000 sec  8.68 MBytes  72.8 Mbits/sec
[  6] 1.0000-2.0000 sec   501 KBytes  4.10 Mbits/sec
[  2] 2.0000-3.0000 sec  10.8 MBytes  90.7 Mbits/sec
[  3] 2.0000-3.0000 sec  11.3 MBytes  95.0 Mbits/sec
[  4] 2.0000-3.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  1] 2.0000-3.0000 sec  2.68 MBytes  22.5 Mbits/sec
[  6] 2.0000-3.0000 sec   495 KBytes  4.05 Mbits/sec
[  7] 2.0000-3.0000 sec  8.66 MBytes  72.7 Mbits/sec
[  5] 2.0000-3.0000 sec  11.3 MBytes  94.9 Mbits/sec
[  2] 3.0000-4.0000 sec  10.8 MBytes  90.7 Mbits/sec
[  1] 3.0000-4.0000 sec  2.36 MBytes  19.8 Mbits/sec
[  3] 3.0000-4.0000 sec  11.3 MBytes  95.0 Mbits/sec
[  4] 3.0000-4.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  5] 3.0000-4.0000 sec  10.9 MBytes  91.7 Mbits/sec
[  6] 3.0000-4.0000 sec   506 KBytes  4.15 Mbits/sec
[  7] 3.0000-4.0000 sec  8.97 MBytes  75.2 Mbits/sec
[  2] 4.0000-5.0000 sec  10.8 MBytes  90.5 Mbits/sec
[  1] 4.0000-5.0000 sec  2.07 MBytes  17.3 Mbits/sec
[  6] 4.0000-5.0000 sec   673 KBytes  5.51 Mbits/sec
[  3] 4.0000-5.0000 sec  11.4 MBytes  95.2 Mbits/sec
[  4] 4.0000-5.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  5] 4.0000-5.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  7] 4.0000-5.0000 sec  9.33 MBytes  78.3 Mbits/sec
[  1] 5.0000-6.0000 sec  9.08 MBytes  76.2 Mbits/sec
[  2] 5.0000-6.0000 sec  11.2 MBytes  94.2 Mbits/sec
[  3] 5.0000-6.0000 sec  11.0 MBytes  92.3 Mbits/sec
[  4] 5.0000-6.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  5] 5.0000-6.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  6] 5.0000-6.0000 sec  2.69 MBytes  22.6 Mbits/sec
[  7] 5.0000-6.0000 sec  11.1 MBytes  92.9 Mbits/sec
[  2] 6.0000-7.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  3] 6.0000-7.0000 sec  11.0 MBytes  92.3 Mbits/sec
[  4] 6.0000-7.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  5] 6.0000-7.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  1] 6.0000-7.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  6] 6.0000-7.0000 sec  2.45 MBytes  20.6 Mbits/sec
[  7] 6.0000-7.0000 sec  8.74 MBytes  73.3 Mbits/sec
[  2] 7.0000-8.0000 sec  11.3 MBytes  95.2 Mbits/sec
[  3] 7.0000-8.0000 sec  11.0 MBytes  92.3 Mbits/sec
[  1] 7.0000-8.0000 sec  11.4 MBytes  95.6 Mbits/sec
[  6] 7.0000-8.0000 sec  2.45 MBytes  20.6 Mbits/sec
[  4] 7.0000-8.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  5] 7.0000-8.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  7] 7.0000-8.0000 sec  8.68 MBytes  72.8 Mbits/sec
[  2] 8.0000-9.0000 sec  11.3 MBytes  95.0 Mbits/sec
[  1] 8.0000-9.0000 sec  11.3 MBytes  94.9 Mbits/sec
[  3] 8.0000-9.0000 sec  11.0 MBytes  92.3 Mbits/sec
[  4] 8.0000-9.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  5] 8.0000-9.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  6] 8.0000-9.0000 sec  2.47 MBytes  20.7 Mbits/sec
[  7] 8.0000-9.0000 sec  8.68 MBytes  72.8 Mbits/sec
[  2] 9.0000-10.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  1] 9.0000-10.0000 sec  10.6 MBytes  89.3 Mbits/sec
[  3] 9.0000-10.0000 sec  11.0 MBytes  92.3 Mbits/sec
[  4] 9.0000-10.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  5] 9.0000-10.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  1] 0.0000-10.0111 sec  66.4 MBytes  55.6 Mbits/sec
[  6] 9.0000-10.0000 sec  2.53 MBytes  21.2 Mbits/sec
[  7] 9.0000-10.0000 sec  8.58 MBytes  72.0 Mbits/sec
[  3] 0.0000-10.0095 sec   110 MBytes  92.3 Mbits/sec
[  5] 0.0000-10.0111 sec   108 MBytes  90.2 Mbits/sec
[  4] 0.0000-10.0103 sec  63.9 MBytes  53.5 Mbits/sec
[  6] 0.0000-10.2263 sec  16.2 MBytes  13.3 Mbits/sec
[  2] 10.0000-10.3145 sec  3.58 MBytes  95.5 Mbits/sec
[  2] 0.0000-10.3145 sec   114 MBytes  92.5 Mbits/sec
[  7] 10.0000-11.0000 sec  9.08 MBytes  76.2 Mbits/sec
[  7] 11.0000-11.2575 sec  2.19 MBytes  71.3 Mbits/sec
[  7] 0.0000-11.2575 sec   101 MBytes  75.6 Mbits/sec
