------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.6.2 port 5001 connected with 192.168.1.2 port 45420
[  2] local 192.168.6.2 port 5001 connected with 192.168.2.2 port 43758
[  3] local 192.168.6.2 port 5001 connected with 192.168.7.2 port 38840
[  4] local 192.168.6.2 port 5001 connected with 192.168.3.2 port 40670
[  5] local 192.168.6.2 port 5001 connected with 192.168.4.2 port 49140
[  6] local 192.168.6.2 port 5001 connected with 192.168.5.2 port 35794
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  2.10 MBytes  17.7 Mbits/sec
[  3] 0.0000-1.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  1] 0.0000-1.0000 sec  1.15 MBytes  9.63 Mbits/sec
[  4] 0.0000-1.0000 sec  6.19 MBytes  51.9 Mbits/sec
[  6] 0.0000-1.0000 sec  1.02 MBytes  8.55 Mbits/sec
[  5] 0.0000-1.0000 sec  1.00 MBytes  8.42 Mbits/sec
[  2] 1.0000-2.0000 sec  2.41 MBytes  20.2 Mbits/sec
[  1] 1.0000-2.0000 sec  1.03 MBytes  8.64 Mbits/sec
[  3] 1.0000-2.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  4] 1.0000-2.0000 sec  6.26 MBytes  52.5 Mbits/sec
[  5] 1.0000-2.0000 sec   802 KBytes  6.57 Mbits/sec
[  6] 1.0000-2.0000 sec   844 KBytes  6.92 Mbits/sec
[  2] 2.0000-3.0000 sec  2.61 MBytes  21.9 Mbits/sec
[  3] 2.0000-3.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  1] 2.0000-3.0000 sec  1.14 MBytes  9.60 Mbits/sec
[  4] 2.0000-3.0000 sec  6.18 MBytes  51.8 Mbits/sec
[  5] 2.0000-3.0000 sec   694 KBytes  5.69 Mbits/sec
[  6] 2.0000-3.0000 sec   711 KBytes  5.83 Mbits/sec
[  2] 3.0000-4.0000 sec  2.77 MBytes  23.2 Mbits/sec
[  3] 3.0000-4.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  4] 3.0000-4.0000 sec  6.24 MBytes  52.4 Mbits/sec
[  5] 3.0000-4.0000 sec   601 KBytes  4.92 Mbits/sec
[  6] 3.0000-4.0000 sec   631 KBytes  5.17 Mbits/sec
[  1] 3.0000-4.0000 sec  1.13 MBytes  9.50 Mbits/sec
[  2] 4.0000-5.0000 sec  2.92 MBytes  24.5 Mbits/sec
[  3] 4.0000-5.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  4] 4.0000-5.0000 sec  6.38 MBytes  53.5 Mbits/sec
[  5] 4.0000-5.0000 sec   539 KBytes  4.41 Mbits/sec
[  6] 4.0000-5.0000 sec   495 KBytes  4.05 Mbits/sec
[  1] 4.0000-5.0000 sec  1.01 MBytes  8.44 Mbits/sec
[  2] 5.0000-6.0000 sec  3.08 MBytes  25.8 Mbits/sec
[  1] 5.0000-6.0000 sec   889 KBytes  7.29 Mbits/sec
[  3] 5.0000-6.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  4] 5.0000-6.0000 sec  6.64 MBytes  55.7 Mbits/sec
[  6] 5.0000-6.0000 sec   605 KBytes  4.96 Mbits/sec
[  5] 5.0000-6.0000 sec  1.26 MBytes  10.6 Mbits/sec
[  1] 6.0000-7.0000 sec   935 KBytes  7.66 Mbits/sec
[  2] 6.0000-7.0000 sec  3.33 MBytes  27.9 Mbits/sec
[  3] 6.0000-7.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  4] 6.0000-7.0000 sec  6.48 MBytes  54.4 Mbits/sec
[  6] 6.0000-7.0000 sec   662 KBytes  5.42 Mbits/sec
[  5] 6.0000-7.0000 sec  1.02 MBytes  8.55 Mbits/sec
[  2] 7.0000-8.0000 sec  3.42 MBytes  28.7 Mbits/sec
[  3] 7.0000-8.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  1] 7.0000-8.0000 sec   819 KBytes  6.71 Mbits/sec
[  6] 7.0000-8.0000 sec   607 KBytes  4.97 Mbits/sec
[  4] 7.0000-8.0000 sec  6.53 MBytes  54.8 Mbits/sec
[  5] 7.0000-8.0000 sec  1018 KBytes  8.34 Mbits/sec
[  2] 8.0000-9.0000 sec  3.43 MBytes  28.8 Mbits/sec
[  3] 8.0000-9.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  1] 8.0000-9.0000 sec   676 KBytes  5.54 Mbits/sec
[  4] 8.0000-9.0000 sec  6.45 MBytes  54.1 Mbits/sec
[  5] 8.0000-9.0000 sec  1.01 MBytes  8.47 Mbits/sec
[  6] 8.0000-9.0000 sec   891 KBytes  7.30 Mbits/sec
[  2] 9.0000-10.0000 sec  3.00 MBytes  25.2 Mbits/sec
[  3] 9.0000-10.0000 sec  7.00 MBytes  58.7 Mbits/sec
[  4] 9.0000-10.0000 sec  6.26 MBytes  52.5 Mbits/sec
[  5] 9.0000-10.0000 sec  1.06 MBytes  8.93 Mbits/sec
[  6] 9.0000-10.0000 sec  1.11 MBytes  9.31 Mbits/sec
[  3] 0.0000-10.0112 sec  70.1 MBytes  58.8 Mbits/sec
[  1] 9.0000-10.0000 sec   935 KBytes  7.66 Mbits/sec
[  4] 0.0000-10.2364 sec  65.1 MBytes  53.4 Mbits/sec
[  2] 10.0000-10.6136 sec  3.69 MBytes  50.4 Mbits/sec
[  2] 0.0000-10.6136 sec  32.8 MBytes  25.9 Mbits/sec
[  5] 10.0000-10.8725 sec  1.55 MBytes  14.9 Mbits/sec
[  5] 0.0000-10.8725 sec  10.5 MBytes  8.08 Mbits/sec
[  6] 10.0000-10.9157 sec  2.50 MBytes  22.9 Mbits/sec
[  6] 0.0000-10.9157 sec  9.94 MBytes  7.64 Mbits/sec
[  1] 10.0000-11.0000 sec   807 KBytes  6.61 Mbits/sec
[  1] 11.0000-11.7090 sec   764 KBytes  8.82 Mbits/sec
[  1] 0.0000-11.7090 sec  11.2 MBytes  7.99 Mbits/sec
