------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.5.2 port 5001 connected with 192.168.2.2 port 42248
[  2] local 192.168.5.2 port 5001 connected with 192.168.1.2 port 40862
[  4] local 192.168.5.2 port 5001 connected with 192.168.4.2 port 42340
[  5] local 192.168.5.2 port 5001 connected with 192.168.7.2 port 46858
[  6] local 192.168.5.2 port 5001 connected with 192.168.6.2 port 58110
[  3] local 192.168.5.2 port 5001 connected with 192.168.3.2 port 57026
[ ID] Interval       Transfer     Bandwidth
[  1] 10.0000-11.0000 sec  1.85 MBytes  15.5 Mbits/sec
[  4] 10.0000-11.0000 sec  2.41 MBytes  20.2 Mbits/sec
[  5] 10.0000-11.0000 sec  2.31 MBytes  19.4 Mbits/sec
[  6] 10.0000-11.0000 sec   560 KBytes  4.59 Mbits/sec
[  1] 0.0000-11.0814 sec  20.5 MBytes  15.5 Mbits/sec
[  3] 10.0000-11.0000 sec   839 KBytes  6.87 Mbits/sec
[  5] 0.0000-11.2267 sec  29.1 MBytes  21.7 Mbits/sec
[  2] 11.0000-11.2663 sec  2.62 MBytes  82.4 Mbits/sec
[  2] 0.0000-11.2663 sec   111 MBytes  82.9 Mbits/sec
[  4] 11.0000-11.2525 sec   923 KBytes  30.0 Mbits/sec
[  4] 0.0000-11.2525 sec  18.9 MBytes  14.1 Mbits/sec
[  3] 11.0000-11.7375 sec   693 KBytes  7.70 Mbits/sec
[  3] 0.0000-11.7375 sec  5.54 MBytes  3.96 Mbits/sec
[  6] 11.0000-12.0000 sec  1.01 MBytes  8.43 Mbits/sec
[  6] 0.0000-12.0276 sec  5.95 MBytes  4.15 Mbits/sec
