------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.10.2 port 5001 connected with 192.168.1.2 port 53452
[  2] local 192.168.10.2 port 5001 connected with 192.168.2.2 port 43664
[  3] local 192.168.10.2 port 5001 connected with 192.168.3.2 port 53886
[  5] local 192.168.10.2 port 5001 connected with 192.168.7.2 port 56272
[  6] local 192.168.10.2 port 5001 connected with 192.168.9.2 port 58896
[  4] local 192.168.10.2 port 5001 connected with 192.168.4.2 port 53180
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  1.56 MBytes  13.1 Mbits/sec
[  2] 0.0000-1.0000 sec   765 KBytes  6.27 Mbits/sec
[  4] 0.0000-1.0000 sec  1.21 MBytes  10.2 Mbits/sec
[  3] 0.0000-1.0000 sec  8.13 MBytes  68.2 Mbits/sec
[  5] 0.0000-1.0000 sec  1011 KBytes  8.28 Mbits/sec
[  6] 0.0000-1.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  2] 1.0000-2.0000 sec   498 KBytes  4.08 Mbits/sec
[  3] 1.0000-2.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  5] 1.0000-2.0000 sec   899 KBytes  7.37 Mbits/sec
[  6] 1.0000-2.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  1] 1.0000-2.0000 sec  1.32 MBytes  11.0 Mbits/sec
[  4] 1.0000-2.0000 sec  1.36 MBytes  11.4 Mbits/sec
[  1] 2.0000-3.0000 sec  1.54 MBytes  12.9 Mbits/sec
[  2] 2.0000-3.0000 sec   420 KBytes  3.44 Mbits/sec
[  5] 2.0000-3.0000 sec  1.18 MBytes  9.93 Mbits/sec
[  6] 2.0000-3.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  4] 2.0000-3.0000 sec  1.17 MBytes  9.82 Mbits/sec
[  3] 2.0000-3.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  6] 3.0000-4.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  1] 3.0000-4.0000 sec  1.43 MBytes  12.0 Mbits/sec
[  2] 3.0000-4.0000 sec   354 KBytes  2.90 Mbits/sec
[  4] 3.0000-4.0000 sec   918 KBytes  7.52 Mbits/sec
[  3] 3.0000-4.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  5] 3.0000-4.0000 sec  1.49 MBytes  12.5 Mbits/sec
[  1] 4.0000-5.0000 sec  1.36 MBytes  11.4 Mbits/sec
[  2] 4.0000-5.0000 sec   361 KBytes  2.95 Mbits/sec
[  3] 4.0000-5.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  6] 4.0000-5.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  4] 4.0000-5.0000 sec   737 KBytes  6.04 Mbits/sec
[  5] 4.0000-5.0000 sec  2.01 MBytes  16.9 Mbits/sec
[  4] 5.0000-6.0000 sec   622 KBytes  5.10 Mbits/sec
[  3] 5.0000-6.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  6] 5.0000-6.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  1] 5.0000-6.0000 sec  1.37 MBytes  11.5 Mbits/sec
[  2] 5.0000-6.0000 sec   486 KBytes  3.98 Mbits/sec
[  5] 5.0000-6.0000 sec  2.69 MBytes  22.5 Mbits/sec
[  2] 6.0000-7.0000 sec  1.12 MBytes  9.38 Mbits/sec
[  5] 6.0000-7.0000 sec  3.24 MBytes  27.2 Mbits/sec
[  6] 6.0000-7.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  1] 6.0000-7.0000 sec  1.23 MBytes  10.4 Mbits/sec
[  4] 6.0000-7.0000 sec   592 KBytes  4.85 Mbits/sec
[  3] 6.0000-7.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  5] 7.0000-8.0000 sec  3.14 MBytes  26.4 Mbits/sec
[  1] 7.0000-8.0000 sec  1.22 MBytes  10.2 Mbits/sec
[  2] 7.0000-8.0000 sec  1.28 MBytes  10.7 Mbits/sec
[  4] 7.0000-8.0000 sec   649 KBytes  5.32 Mbits/sec
[  3] 7.0000-8.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  6] 7.0000-8.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  1] 8.0000-9.0000 sec  1.20 MBytes  10.0 Mbits/sec
[  2] 8.0000-9.0000 sec  1.25 MBytes  10.4 Mbits/sec
[  3] 8.0000-9.0000 sec  8.12 MBytes  68.2 Mbits/sec
[  5] 8.0000-9.0000 sec  3.06 MBytes  25.7 Mbits/sec
[  6] 8.0000-9.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  4] 8.0000-9.0000 sec   740 KBytes  6.06 Mbits/sec
[  1] 9.0000-10.0000 sec  1.15 MBytes  9.68 Mbits/sec
[  2] 9.0000-10.0000 sec  1.26 MBytes  10.5 Mbits/sec
[  3] 9.0000-10.0000 sec  8.12 MBytes  68.2 Mbits/sec
