------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.7.2 port 5001 connected with 192.168.1.2 port 33596
[  2] local 192.168.7.2 port 5001 connected with 192.168.4.2 port 34822
[  3] local 192.168.7.2 port 5001 connected with 192.168.2.2 port 41770
[  4] local 192.168.7.2 port 5001 connected with 192.168.3.2 port 51524
[  5] local 192.168.7.2 port 5001 connected with 192.168.5.2 port 44972
[  6] local 192.168.7.2 port 5001 connected with 192.168.8.2 port 37610
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  7.13 MBytes  59.8 Mbits/sec
[  3] 0.0000-1.0000 sec  3.37 MBytes  28.2 Mbits/sec
[  1] 0.0000-1.0000 sec  2.28 MBytes  19.1 Mbits/sec
[  5] 0.0000-1.0000 sec  3.62 MBytes  30.4 Mbits/sec
[  6] 0.0000-1.0000 sec  1.98 MBytes  16.6 Mbits/sec
[  4] 0.0000-1.0000 sec  3.77 MBytes  31.6 Mbits/sec
[  2] 1.0000-2.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  1] 1.0000-2.0000 sec  1.52 MBytes  12.7 Mbits/sec
[  5] 1.0000-2.0000 sec  3.40 MBytes  28.5 Mbits/sec
[  3] 1.0000-2.0000 sec  2.67 MBytes  22.4 Mbits/sec
[  6] 1.0000-2.0000 sec  1.76 MBytes  14.8 Mbits/sec
[  4] 1.0000-2.0000 sec  2.61 MBytes  21.9 Mbits/sec
[  5] 2.0000-3.0000 sec  3.44 MBytes  28.9 Mbits/sec
[  2] 2.0000-3.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  3] 2.0000-3.0000 sec  1.91 MBytes  16.0 Mbits/sec
[  4] 2.0000-3.0000 sec  1.86 MBytes  15.6 Mbits/sec
[  6] 2.0000-3.0000 sec  1.36 MBytes  11.4 Mbits/sec
[  1] 2.0000-3.0000 sec   971 KBytes  7.96 Mbits/sec
[  2] 3.0000-4.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  3] 3.0000-4.0000 sec  1.40 MBytes  11.7 Mbits/sec
[  1] 3.0000-4.0000 sec   710 KBytes  5.82 Mbits/sec
[  5] 3.0000-4.0000 sec  3.40 MBytes  28.5 Mbits/sec
[  6] 3.0000-4.0000 sec  1.36 MBytes  11.4 Mbits/sec
[  4] 3.0000-4.0000 sec  1.62 MBytes  13.6 Mbits/sec
[  2] 4.0000-5.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  5] 4.0000-5.0000 sec  3.37 MBytes  28.2 Mbits/sec
[  6] 4.0000-5.0000 sec  1.08 MBytes  9.04 Mbits/sec
[  3] 4.0000-5.0000 sec  1.16 MBytes  9.74 Mbits/sec
[  1] 4.0000-5.0000 sec   618 KBytes  5.06 Mbits/sec
[  4] 4.0000-5.0000 sec  1.16 MBytes  9.77 Mbits/sec
[  2] 5.0000-6.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  5] 5.0000-6.0000 sec  3.43 MBytes  28.8 Mbits/sec
[  3] 5.0000-6.0000 sec  1.15 MBytes  9.67 Mbits/sec
[  1] 5.0000-6.0000 sec   544 KBytes  4.46 Mbits/sec
[  6] 5.0000-6.0000 sec  1.12 MBytes  9.38 Mbits/sec
[  4] 5.0000-6.0000 sec  1.28 MBytes  10.7 Mbits/sec
[  5] 6.0000-7.0000 sec  3.43 MBytes  28.8 Mbits/sec
[  2] 6.0000-7.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  4] 6.0000-7.0000 sec  1.84 MBytes  15.5 Mbits/sec
[  6] 6.0000-7.0000 sec  1.55 MBytes  13.0 Mbits/sec
[  1] 6.0000-7.0000 sec   905 KBytes  7.41 Mbits/sec
[  3] 6.0000-7.0000 sec  1.01 MBytes  8.43 Mbits/sec
[  2] 7.0000-8.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  3] 7.0000-8.0000 sec  1.25 MBytes  10.5 Mbits/sec
[  4] 7.0000-8.0000 sec  2.22 MBytes  18.6 Mbits/sec
[  1] 7.0000-8.0000 sec   824 KBytes  6.75 Mbits/sec
[  5] 7.0000-8.0000 sec  3.52 MBytes  29.5 Mbits/sec
[  6] 7.0000-8.0000 sec  1.53 MBytes  12.9 Mbits/sec
[  2] 8.0000-9.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  5] 8.0000-9.0000 sec  3.54 MBytes  29.7 Mbits/sec
[  3] 8.0000-9.0000 sec   860 KBytes  7.04 Mbits/sec
[  4] 8.0000-9.0000 sec  2.12 MBytes  17.8 Mbits/sec
[  1] 8.0000-9.0000 sec   605 KBytes  4.96 Mbits/sec
[  6] 8.0000-9.0000 sec  1.31 MBytes  11.0 Mbits/sec
[  5] 9.0000-10.0000 sec  3.61 MBytes  30.3 Mbits/sec
[  2] 9.0000-10.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  3] 9.0000-10.0000 sec   796 KBytes  6.52 Mbits/sec
[  2] 0.0000-10.0115 sec  71.4 MBytes  59.8 Mbits/sec
[  1] 9.0000-10.0000 sec   515 KBytes  4.22 Mbits/sec
[  6] 9.0000-10.0000 sec  1.30 MBytes  10.9 Mbits/sec
[  4] 9.0000-10.0000 sec  1.98 MBytes  16.6 Mbits/sec
[  1] 10.0000-10.3189 sec   566 KBytes  14.5 Mbits/sec
