------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.2.2 port 5001 connected with 192.168.3.2 port 56166
[  2] local 192.168.2.2 port 5001 connected with 192.168.4.2 port 36144
[  3] local 192.168.2.2 port 5001 connected with 192.168.5.2 port 41304
[  4] local 192.168.2.2 port 5001 connected with 192.168.7.2 port 52726
[  5] local 192.168.2.2 port 5001 connected with 192.168.8.2 port 50442
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  5.06 MBytes  42.4 Mbits/sec
[  2] 0.0000-1.0000 sec  1.05 MBytes  8.80 Mbits/sec
[  3] 0.0000-1.0000 sec  1.10 MBytes  9.24 Mbits/sec
[  5] 0.0000-1.0000 sec   453 KBytes  3.71 Mbits/sec
[  4] 0.0000-1.0000 sec   615 KBytes  5.04 Mbits/sec
[  1] 1.0000-2.0000 sec  5.73 MBytes  48.1 Mbits/sec
[  5] 1.0000-2.0000 sec   379 KBytes  3.10 Mbits/sec
[  3] 1.0000-2.0000 sec  1.34 MBytes  11.2 Mbits/sec
[  2] 1.0000-2.0000 sec   930 KBytes  7.62 Mbits/sec
[  4] 1.0000-2.0000 sec   451 KBytes  3.70 Mbits/sec
[  1] 2.0000-3.0000 sec  6.36 MBytes  53.3 Mbits/sec
[  2] 2.0000-3.0000 sec   752 KBytes  6.16 Mbits/sec
[  3] 2.0000-3.0000 sec  1.28 MBytes  10.8 Mbits/sec
[  4] 2.0000-3.0000 sec   440 KBytes  3.60 Mbits/sec
[  5] 2.0000-3.0000 sec   311 KBytes  2.55 Mbits/sec
[  1] 3.0000-4.0000 sec  7.18 MBytes  60.2 Mbits/sec
[  2] 3.0000-4.0000 sec   600 KBytes  4.91 Mbits/sec
[  4] 3.0000-4.0000 sec   423 KBytes  3.46 Mbits/sec
[  5] 3.0000-4.0000 sec   264 KBytes  2.17 Mbits/sec
[  3] 3.0000-4.0000 sec  1.33 MBytes  11.2 Mbits/sec
[  1] 4.0000-5.0000 sec  7.61 MBytes  63.8 Mbits/sec
[  2] 4.0000-5.0000 sec   659 KBytes  5.40 Mbits/sec
[  5] 4.0000-5.0000 sec   202 KBytes  1.66 Mbits/sec
[  4] 4.0000-5.0000 sec   419 KBytes  3.43 Mbits/sec
[  3] 4.0000-5.0000 sec  1.05 MBytes  8.82 Mbits/sec
[  1] 5.0000-6.0000 sec  7.72 MBytes  64.7 Mbits/sec
[  2] 5.0000-6.0000 sec   588 KBytes  4.82 Mbits/sec
[  3] 5.0000-6.0000 sec  1.06 MBytes  8.93 Mbits/sec
[  5] 5.0000-6.0000 sec   240 KBytes  1.97 Mbits/sec
[  4] 5.0000-6.0000 sec   512 KBytes  4.19 Mbits/sec
[  1] 6.0000-7.0000 sec  8.08 MBytes  67.7 Mbits/sec
[  2] 6.0000-7.0000 sec   523 KBytes  4.29 Mbits/sec
[  3] 6.0000-7.0000 sec   669 KBytes  5.48 Mbits/sec
[  4] 6.0000-7.0000 sec   293 KBytes  2.40 Mbits/sec
[  5] 6.0000-7.0000 sec   191 KBytes  1.56 Mbits/sec
[  1] 7.0000-8.0000 sec  8.09 MBytes  67.9 Mbits/sec
[  5] 7.0000-8.0000 sec   375 KBytes  3.07 Mbits/sec
[  2] 7.0000-8.0000 sec   462 KBytes  3.79 Mbits/sec
[  3] 7.0000-8.0000 sec  1.29 MBytes  10.8 Mbits/sec
[  4] 7.0000-8.0000 sec   516 KBytes  4.23 Mbits/sec
[  1] 8.0000-9.0000 sec  7.85 MBytes  65.8 Mbits/sec
[  2] 8.0000-9.0000 sec   457 KBytes  3.74 Mbits/sec
[  3] 8.0000-9.0000 sec  1.05 MBytes  8.84 Mbits/sec
[  4] 8.0000-9.0000 sec   444 KBytes  3.64 Mbits/sec
[  5] 8.0000-9.0000 sec   307 KBytes  2.51 Mbits/sec
[  1] 9.0000-10.0000 sec  7.86 MBytes  65.9 Mbits/sec
[  2] 9.0000-10.0000 sec   529 KBytes  4.33 Mbits/sec
[  3] 9.0000-10.0000 sec  1.03 MBytes  8.64 Mbits/sec
[  4] 9.0000-10.0000 sec   420 KBytes  3.44 Mbits/sec
[  5] 9.0000-10.0000 sec   307 KBytes  2.51 Mbits/sec
[  1] 10.0000-11.0000 sec  7.57 MBytes  63.5 Mbits/sec
[  2] 10.0000-11.0000 sec   943 KBytes  7.73 Mbits/sec
[  4] 10.0000-11.0000 sec   430 KBytes  3.52 Mbits/sec
[  3] 10.0000-11.0000 sec   686 KBytes  5.62 Mbits/sec
[  5] 10.0000-11.0000 sec   235 KBytes  1.92 Mbits/sec
[  2] 11.0000-11.4114 sec   663 KBytes  13.2 Mbits/sec
[  2] 0.0000-11.4114 sec  7.99 MBytes  5.87 Mbits/sec
[  1] 11.0000-11.6528 sec  4.78 MBytes  61.4 Mbits/sec
[  1] 0.0000-11.6528 sec  83.9 MBytes  60.4 Mbits/sec
[  3] 11.0000-11.7253 sec  1.55 MBytes  17.9 Mbits/sec
[  3] 0.0000-11.7253 sec  13.4 MBytes  9.59 Mbits/sec
[  4] 11.0000-11.7163 sec   510 KBytes  5.84 Mbits/sec
[  4] 0.0000-11.7163 sec  5.34 MBytes  3.83 Mbits/sec
[  5] 11.0000-11.7263 sec   622 KBytes  7.02 Mbits/sec
[  5] 0.0000-11.7263 sec  3.79 MBytes  2.71 Mbits/sec
