------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.4.2 port 5001 connected with 192.168.1.2 port 40632
[  2] local 192.168.4.2 port 5001 connected with 192.168.2.2 port 58084
[  3] local 192.168.4.2 port 5001 connected with 192.168.5.2 port 37706
[  4] local 192.168.4.2 port 5001 connected with 192.168.8.2 port 38258
[  5] local 192.168.4.2 port 5001 connected with 192.168.3.2 port 56484
[  6] local 192.168.4.2 port 5001 connected with 192.168.7.2 port 45910
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  2.47 MBytes  20.7 Mbits/sec
[  2] 0.0000-1.0000 sec  7.13 MBytes  59.8 Mbits/sec
[  3] 0.0000-1.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  4] 0.0000-1.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  6] 0.0000-1.0000 sec  3.72 MBytes  31.2 Mbits/sec
[  5] 0.0000-1.0000 sec  2.80 MBytes  23.4 Mbits/sec
[  1] 1.0000-2.0000 sec  1.32 MBytes  11.1 Mbits/sec
[  2] 1.0000-2.0000 sec  7.15 MBytes  60.0 Mbits/sec
[  3] 1.0000-2.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  4] 1.0000-2.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  5] 1.0000-2.0000 sec  2.41 MBytes  20.2 Mbits/sec
[  6] 1.0000-2.0000 sec  2.46 MBytes  20.7 Mbits/sec
[  1] 2.0000-3.0000 sec   928 KBytes  7.60 Mbits/sec
[  2] 2.0000-3.0000 sec  7.12 MBytes  59.7 Mbits/sec
[  3] 2.0000-3.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  4] 2.0000-3.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  6] 2.0000-3.0000 sec  1.66 MBytes  14.0 Mbits/sec
[  5] 2.0000-3.0000 sec  2.07 MBytes  17.3 Mbits/sec
[  1] 3.0000-4.0000 sec   776 KBytes  6.36 Mbits/sec
[  2] 3.0000-4.0000 sec  7.13 MBytes  59.8 Mbits/sec
[  3] 3.0000-4.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  4] 3.0000-4.0000 sec  9.00 MBytes  75.5 Mbits/sec
