------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.5.2 port 5001 connected with 192.168.1.2 port 37694
[  2] local 192.168.5.2 port 5001 connected with 192.168.3.2 port 54732
[  3] local 192.168.5.2 port 5001 connected with 192.168.4.2 port 56240
[  4] local 192.168.5.2 port 5001 connected with 192.168.2.2 port 34822
[  5] local 192.168.5.2 port 5001 connected with 192.168.6.2 port 41346
[  6] local 192.168.5.2 port 5001 connected with 192.168.8.2 port 51100
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  2.39 MBytes  20.0 Mbits/sec
[  2] 0.0000-1.0000 sec  6.19 MBytes  52.0 Mbits/sec
[  3] 0.0000-1.0000 sec  1.55 MBytes  13.0 Mbits/sec
[  4] 0.0000-1.0000 sec  6.64 MBytes  55.7 Mbits/sec
[  5] 0.0000-1.0000 sec  3.18 MBytes  26.7 Mbits/sec
[  6] 0.0000-1.0000 sec  2.51 MBytes  21.0 Mbits/sec
[  1] 1.0000-2.0000 sec  2.10 MBytes  17.7 Mbits/sec
[  2] 1.0000-2.0000 sec  8.76 MBytes  73.5 Mbits/sec
[  4] 1.0000-2.0000 sec  6.80 MBytes  57.0 Mbits/sec
[  3] 1.0000-2.0000 sec  1.02 MBytes  8.58 Mbits/sec
[  5] 1.0000-2.0000 sec  4.46 MBytes  37.4 Mbits/sec
[  6] 1.0000-2.0000 sec  2.47 MBytes  20.7 Mbits/sec
[  1] 2.0000-3.0000 sec  2.10 MBytes  17.6 Mbits/sec
[  2] 2.0000-3.0000 sec  9.27 MBytes  77.8 Mbits/sec
[  3] 2.0000-3.0000 sec   827 KBytes  6.78 Mbits/sec
[  4] 2.0000-3.0000 sec  6.80 MBytes  57.1 Mbits/sec
[  5] 2.0000-3.0000 sec  4.48 MBytes  37.6 Mbits/sec
[  6] 2.0000-3.0000 sec  2.48 MBytes  20.8 Mbits/sec
[  1] 3.0000-4.0000 sec  2.15 MBytes  18.0 Mbits/sec
[  2] 3.0000-4.0000 sec  9.89 MBytes  83.0 Mbits/sec
[  3] 3.0000-4.0000 sec   717 KBytes  5.87 Mbits/sec
[  4] 3.0000-4.0000 sec  6.73 MBytes  56.5 Mbits/sec
[  5] 3.0000-4.0000 sec  4.65 MBytes  39.0 Mbits/sec
[  6] 3.0000-4.0000 sec  2.54 MBytes  21.3 Mbits/sec
[  1] 4.0000-5.0000 sec  2.05 MBytes  17.2 Mbits/sec
[  2] 4.0000-5.0000 sec  9.94 MBytes  83.4 Mbits/sec
[  3] 4.0000-5.0000 sec   631 KBytes  5.17 Mbits/sec
[  4] 4.0000-5.0000 sec  6.81 MBytes  57.1 Mbits/sec
[  5] 4.0000-5.0000 sec  4.62 MBytes  38.8 Mbits/sec
[  6] 4.0000-5.0000 sec  2.45 MBytes  20.5 Mbits/sec
[  1] 5.0000-6.0000 sec  2.03 MBytes  17.0 Mbits/sec
[  2] 5.0000-6.0000 sec  9.91 MBytes  83.1 Mbits/sec
[  3] 5.0000-6.0000 sec   570 KBytes  4.67 Mbits/sec
[  4] 5.0000-6.0000 sec  6.84 MBytes  57.4 Mbits/sec
[  5] 5.0000-6.0000 sec  4.56 MBytes  38.3 Mbits/sec
[  6] 5.0000-6.0000 sec  2.53 MBytes  21.2 Mbits/sec
[  1] 6.0000-7.0000 sec  1.84 MBytes  15.4 Mbits/sec
[  2] 6.0000-7.0000 sec  10.4 MBytes  86.8 Mbits/sec
[  3] 6.0000-7.0000 sec   564 KBytes  4.62 Mbits/sec
[  4] 6.0000-7.0000 sec  6.92 MBytes  58.1 Mbits/sec
[  5] 6.0000-7.0000 sec  4.81 MBytes  40.3 Mbits/sec
[  6] 6.0000-7.0000 sec  2.64 MBytes  22.2 Mbits/sec
[  2] 7.0000-8.0000 sec  10.0 MBytes  84.1 Mbits/sec
[  3] 7.0000-8.0000 sec   523 KBytes  4.29 Mbits/sec
[  1] 7.0000-8.0000 sec  1.71 MBytes  14.4 Mbits/sec
[  4] 7.0000-8.0000 sec  6.90 MBytes  57.9 Mbits/sec
[  5] 7.0000-8.0000 sec  4.72 MBytes  39.6 Mbits/sec
[  6] 7.0000-8.0000 sec  2.79 MBytes  23.4 Mbits/sec
[  1] 8.0000-9.0000 sec  1.57 MBytes  13.1 Mbits/sec
[  2] 8.0000-9.0000 sec  10.0 MBytes  84.2 Mbits/sec
[  3] 8.0000-9.0000 sec   218 KBytes  1.78 Mbits/sec
[  5] 8.0000-9.0000 sec  4.11 MBytes  34.5 Mbits/sec
[  4] 8.0000-9.0000 sec  5.90 MBytes  49.5 Mbits/sec
[  6] 8.0000-9.0000 sec  2.45 MBytes  20.5 Mbits/sec
[  1] 9.0000-10.0000 sec  1.68 MBytes  14.1 Mbits/sec
[  2] 9.0000-10.0000 sec  8.52 MBytes  71.5 Mbits/sec
[  3] 9.0000-10.0000 sec   826 KBytes  6.77 Mbits/sec
[  4] 9.0000-10.0000 sec  7.74 MBytes  64.9 Mbits/sec
[  5] 9.0000-10.0000 sec  6.14 MBytes  51.5 Mbits/sec
[  6] 9.0000-10.0000 sec  3.47 MBytes  29.1 Mbits/sec
[  2] 10.0000-10.3222 sec  2.84 MBytes  74.0 Mbits/sec
[  2] 0.0000-10.3222 sec  95.8 MBytes  77.8 Mbits/sec
[  4] 10.0000-10.5758 sec  3.29 MBytes  47.9 Mbits/sec
[  4] 0.0000-10.5758 sec  71.4 MBytes  56.6 Mbits/sec
[  3] 10.0000-11.0000 sec   857 KBytes  7.02 Mbits/sec
[  5] 10.0000-11.0000 sec  5.04 MBytes  42.3 Mbits/sec
[  1] 10.0000-11.0000 sec  2.76 MBytes  23.2 Mbits/sec
[  6] 10.0000-10.9933 sec  5.34 MBytes  45.1 Mbits/sec
[  6] 0.0000-10.9933 sec  31.7 MBytes  24.2 Mbits/sec
[  1] 0.0000-11.0433 sec  22.7 MBytes  17.2 Mbits/sec
[  5] 11.0000-11.7185 sec  3.07 MBytes  35.8 Mbits/sec
[  5] 0.0000-11.7185 sec  53.8 MBytes  38.5 Mbits/sec
[  3] 11.0000-11.7464 sec  1.10 MBytes  12.4 Mbits/sec
[  3] 0.0000-11.7464 sec  9.27 MBytes  6.62 Mbits/sec
