------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.4.2 port 5001 connected with 192.168.1.2 port 52304
[  2] local 192.168.4.2 port 5001 connected with 192.168.2.2 port 45744
[  3] local 192.168.4.2 port 5001 connected with 192.168.5.2 port 59606
[  4] local 192.168.4.2 port 5001 connected with 192.168.7.2 port 53410
[  5] local 192.168.4.2 port 5001 connected with 192.168.3.2 port 33670
[  6] local 192.168.4.2 port 5001 connected with 192.168.9.2 port 48612
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  4.22 MBytes  35.4 Mbits/sec
[  2] 0.0000-1.0000 sec  5.13 MBytes  43.1 Mbits/sec
[  3] 0.0000-1.0000 sec  6.70 MBytes  56.2 Mbits/sec
[  4] 0.0000-1.0000 sec  8.25 MBytes  69.2 Mbits/sec
[  5] 0.0000-1.0000 sec  2.05 MBytes  17.2 Mbits/sec
[  6] 0.0000-1.0000 sec   549 KBytes  4.50 Mbits/sec
[  1] 1.0000-2.0000 sec  2.64 MBytes  22.2 Mbits/sec
[  2] 1.0000-2.0000 sec  7.30 MBytes  61.2 Mbits/sec
[  3] 1.0000-2.0000 sec  7.27 MBytes  61.0 Mbits/sec
[  4] 1.0000-2.0000 sec  7.40 MBytes  62.1 Mbits/sec
[  5] 1.0000-2.0000 sec  1.36 MBytes  11.4 Mbits/sec
[  6] 1.0000-2.0000 sec   437 KBytes  3.58 Mbits/sec
[  1] 2.0000-3.0000 sec  2.06 MBytes  17.2 Mbits/sec
[  2] 2.0000-3.0000 sec  8.28 MBytes  69.4 Mbits/sec
[  3] 2.0000-3.0000 sec  7.38 MBytes  61.9 Mbits/sec
[  4] 2.0000-3.0000 sec  7.10 MBytes  59.6 Mbits/sec
[  5] 2.0000-3.0000 sec  1.05 MBytes  8.84 Mbits/sec
[  6] 2.0000-3.0000 sec   410 KBytes  3.36 Mbits/sec
[  1] 3.0000-4.0000 sec  1.63 MBytes  13.7 Mbits/sec
[  2] 3.0000-4.0000 sec  8.88 MBytes  74.5 Mbits/sec
[  3] 3.0000-4.0000 sec  6.81 MBytes  57.1 Mbits/sec
[  4] 3.0000-4.0000 sec  7.16 MBytes  60.1 Mbits/sec
[  5] 3.0000-4.0000 sec   882 KBytes  7.23 Mbits/sec
[  6] 3.0000-4.0000 sec   390 KBytes  3.20 Mbits/sec
[  1] 4.0000-5.0000 sec  1.37 MBytes  11.5 Mbits/sec
[  2] 4.0000-5.0000 sec  9.25 MBytes  77.6 Mbits/sec
[  3] 4.0000-5.0000 sec  6.17 MBytes  51.8 Mbits/sec
[  4] 4.0000-5.0000 sec  7.39 MBytes  62.0 Mbits/sec
[  5] 4.0000-5.0000 sec   755 KBytes  6.19 Mbits/sec
[  6] 4.0000-5.0000 sec   417 KBytes  3.42 Mbits/sec
[  1] 5.0000-6.0000 sec  1.22 MBytes  10.2 Mbits/sec
[  2] 5.0000-6.0000 sec  9.52 MBytes  79.8 Mbits/sec
[  3] 5.0000-6.0000 sec  5.57 MBytes  46.7 Mbits/sec
[  4] 5.0000-6.0000 sec  7.13 MBytes  59.8 Mbits/sec
[  5] 5.0000-6.0000 sec   639 KBytes  5.24 Mbits/sec
[  6] 5.0000-6.0000 sec   338 KBytes  2.77 Mbits/sec
[  2] 6.0000-7.0000 sec  9.33 MBytes  78.3 Mbits/sec
[  1] 6.0000-7.0000 sec  1.35 MBytes  11.3 Mbits/sec
[  4] 6.0000-7.0000 sec  7.12 MBytes  59.7 Mbits/sec
[  3] 6.0000-7.0000 sec  5.07 MBytes  42.5 Mbits/sec
[  5] 6.0000-7.0000 sec   703 KBytes  5.76 Mbits/sec
[  6] 6.0000-7.0000 sec   370 KBytes  3.04 Mbits/sec
[  1] 7.0000-8.0000 sec  1.79 MBytes  15.0 Mbits/sec
[  2] 7.0000-8.0000 sec  8.70 MBytes  73.0 Mbits/sec
[  4] 7.0000-8.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  5] 7.0000-8.0000 sec   853 KBytes  6.99 Mbits/sec
[  3] 7.0000-8.0000 sec  3.83 MBytes  32.1 Mbits/sec
[  6] 7.0000-8.0000 sec   280 KBytes  2.29 Mbits/sec
[  1] 8.0000-9.0000 sec  2.14 MBytes  18.0 Mbits/sec
[  2] 8.0000-9.0000 sec  8.30 MBytes  69.6 Mbits/sec
[  3] 8.0000-9.0000 sec  5.05 MBytes  42.4 Mbits/sec
[  4] 8.0000-9.0000 sec  6.93 MBytes  58.2 Mbits/sec
[  5] 8.0000-9.0000 sec   957 KBytes  7.84 Mbits/sec
[  6] 8.0000-9.0000 sec   488 KBytes  4.00 Mbits/sec
[  2] 9.0000-10.0000 sec  8.12 MBytes  68.1 Mbits/sec
[  1] 9.0000-10.0000 sec  2.26 MBytes  19.0 Mbits/sec
[  3] 9.0000-10.0000 sec  4.57 MBytes  38.4 Mbits/sec
[  4] 9.0000-10.0000 sec  6.66 MBytes  55.9 Mbits/sec
[  5] 9.0000-10.0000 sec   987 KBytes  8.09 Mbits/sec
[  6] 9.0000-10.0000 sec  79.2 KBytes   649 Kbits/sec
[  2] 10.0000-10.3711 sec  2.82 MBytes  63.8 Mbits/sec
[  2] 0.0000-10.3711 sec  85.6 MBytes  69.3 Mbits/sec
[  1] 10.0000-10.5233 sec  2.10 MBytes  33.6 Mbits/sec
[  1] 0.0000-10.5233 sec  22.8 MBytes  18.2 Mbits/sec
[  5] 10.0000-10.5235 sec  1.00 MBytes  16.0 Mbits/sec
[  5] 0.0000-10.5235 sec  11.1 MBytes  8.86 Mbits/sec
[  4] 10.0000-10.5654 sec  3.97 MBytes  58.9 Mbits/sec
[  4] 0.0000-10.5654 sec  76.3 MBytes  60.5 Mbits/sec
[  3] 10.0000-11.0000 sec  4.49 MBytes  37.7 Mbits/sec
[  6] 10.0000-11.0000 sec   460 KBytes  3.76 Mbits/sec
[  3] 0.0000-11.2297 sec  64.1 MBytes  47.9 Mbits/sec
[  6] 11.0000-11.3929 sec  1017 KBytes  21.2 Mbits/sec
[  6] 0.0000-11.3929 sec  5.11 MBytes  3.76 Mbits/sec
