------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.4.2 port 5001 connected with 192.168.1.2 port 54568
[  2] local 192.168.4.2 port 5001 connected with 192.168.3.2 port 51168
[  3] local 192.168.4.2 port 5001 connected with 192.168.7.2 port 48082
[  4] local 192.168.4.2 port 5001 connected with 192.168.8.2 port 58542
[  5] local 192.168.4.2 port 5001 connected with 192.168.6.2 port 33102
[  6] local 192.168.4.2 port 5001 connected with 192.168.5.2 port 47716
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  7.36 MBytes  61.8 Mbits/sec
[  1] 0.0000-1.0000 sec  3.95 MBytes  33.1 Mbits/sec
[  5] 0.0000-1.0000 sec  7.34 MBytes  61.6 Mbits/sec
[  6] 0.0000-1.0000 sec  1.89 MBytes  15.8 Mbits/sec
[  3] 0.0000-1.0000 sec  11.3 MBytes  94.9 Mbits/sec
[  4] 0.0000-1.0000 sec  4.88 MBytes  40.9 Mbits/sec
[  2] 1.0000-2.0000 sec  8.15 MBytes  68.4 Mbits/sec
[  1] 1.0000-2.0000 sec  4.62 MBytes  38.8 Mbits/sec
[  5] 1.0000-2.0000 sec  7.44 MBytes  62.4 Mbits/sec
[  3] 1.0000-2.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  4] 1.0000-2.0000 sec  4.99 MBytes  41.9 Mbits/sec
[  6] 1.0000-2.0000 sec  1.49 MBytes  12.5 Mbits/sec
[  2] 2.0000-3.0000 sec  6.47 MBytes  54.3 Mbits/sec
[  1] 2.0000-3.0000 sec  4.94 MBytes  41.4 Mbits/sec
[  5] 2.0000-3.0000 sec  7.32 MBytes  61.4 Mbits/sec
[  3] 2.0000-3.0000 sec  11.4 MBytes  95.3 Mbits/sec
[  4] 2.0000-3.0000 sec  4.91 MBytes  41.2 Mbits/sec
[  6] 2.0000-3.0000 sec  1.30 MBytes  10.9 Mbits/sec
