------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.10.2 port 5001 connected with 192.168.1.2 port 45484
[  2] local 192.168.10.2 port 5001 connected with 192.168.2.2 port 39466
[  3] local 192.168.10.2 port 5001 connected with 192.168.3.2 port 57582
[  4] local 192.168.10.2 port 5001 connected with 192.168.6.2 port 58854
[  5] local 192.168.10.2 port 5001 connected with 192.168.7.2 port 40314
[  6] local 192.168.10.2 port 5001 connected with 192.168.5.2 port 42264
[  7] local 192.168.10.2 port 5001 connected with 192.168.8.2 port 54392
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  7.80 MBytes  65.4 Mbits/sec
[  3] 0.0000-1.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  4] 0.0000-1.0000 sec  10.6 MBytes  89.1 Mbits/sec
[  2] 0.0000-1.0000 sec  1.15 MBytes  9.63 Mbits/sec
[  6] 0.0000-1.0000 sec   821 KBytes  6.73 Mbits/sec
[  7] 0.0000-1.0000 sec  2.44 MBytes  20.5 Mbits/sec
[  5] 0.0000-1.0000 sec  2.74 MBytes  23.0 Mbits/sec
[  1] 1.0000-2.0000 sec  7.76 MBytes  65.1 Mbits/sec
[  3] 1.0000-2.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  2] 1.0000-2.0000 sec   926 KBytes  7.59 Mbits/sec
[  4] 1.0000-2.0000 sec  10.6 MBytes  89.1 Mbits/sec
[  5] 1.0000-2.0000 sec  1.48 MBytes  12.4 Mbits/sec
[  6] 1.0000-2.0000 sec   509 KBytes  4.17 Mbits/sec
[  7] 1.0000-2.0000 sec  2.63 MBytes  22.1 Mbits/sec
[  1] 2.0000-3.0000 sec  6.83 MBytes  57.3 Mbits/sec
[  2] 2.0000-3.0000 sec  1.19 MBytes  9.97 Mbits/sec
[  3] 2.0000-3.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  4] 2.0000-3.0000 sec  10.6 MBytes  89.1 Mbits/sec
[  5] 2.0000-3.0000 sec  1.65 MBytes  13.8 Mbits/sec
[  6] 2.0000-3.0000 sec   532 KBytes  4.36 Mbits/sec
[  7] 2.0000-3.0000 sec  3.31 MBytes  27.8 Mbits/sec
[  1] 3.0000-4.0000 sec  6.06 MBytes  50.9 Mbits/sec
[  2] 3.0000-4.0000 sec  1.40 MBytes  11.7 Mbits/sec
[  3] 3.0000-4.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  4] 3.0000-4.0000 sec  10.6 MBytes  89.1 Mbits/sec
[  5] 3.0000-4.0000 sec  1.87 MBytes  15.7 Mbits/sec
[  7] 3.0000-4.0000 sec  3.82 MBytes  32.0 Mbits/sec
[  6] 3.0000-4.0000 sec   559 KBytes  4.58 Mbits/sec
