------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.3.2 port 5001 connected with 192.168.1.2 port 41822
[  2] local 192.168.3.2 port 5001 connected with 192.168.2.2 port 36108
[  3] local 192.168.3.2 port 5001 connected with 192.168.5.2 port 34422
[  4] local 192.168.3.2 port 5001 connected with 192.168.6.2 port 37372
[  5] local 192.168.3.2 port 5001 connected with 192.168.7.2 port 43420
[  6] local 192.168.3.2 port 5001 connected with 192.168.4.2 port 57140
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec   761 KBytes  6.23 Mbits/sec
[  3] 0.0000-1.0000 sec  8.66 MBytes  72.6 Mbits/sec
[  4] 0.0000-1.0000 sec  1.01 MBytes  8.49 Mbits/sec
[  2] 0.0000-1.0000 sec   263 KBytes  2.16 Mbits/sec
[  6] 0.0000-1.0000 sec   298 KBytes  2.44 Mbits/sec
[  5] 0.0000-1.0000 sec   515 KBytes  4.22 Mbits/sec
[  2] 1.0000-2.0000 sec   157 KBytes  1.29 Mbits/sec
[  3] 1.0000-2.0000 sec  9.19 MBytes  77.1 Mbits/sec
[  1] 1.0000-2.0000 sec   471 KBytes  3.86 Mbits/sec
[  4] 1.0000-2.0000 sec   922 KBytes  7.55 Mbits/sec
[  6] 1.0000-2.0000 sec   273 KBytes  2.24 Mbits/sec
[  5] 1.0000-2.0000 sec   423 KBytes  3.46 Mbits/sec
[  2] 2.0000-3.0000 sec   140 KBytes  1.15 Mbits/sec
[  3] 2.0000-3.0000 sec  9.24 MBytes  77.5 Mbits/sec
[  1] 2.0000-3.0000 sec   467 KBytes  3.82 Mbits/sec
[  4] 2.0000-3.0000 sec   943 KBytes  7.73 Mbits/sec
[  5] 2.0000-3.0000 sec   372 KBytes  3.05 Mbits/sec
[  6] 2.0000-3.0000 sec   252 KBytes  2.06 Mbits/sec
[  3] 3.0000-4.0000 sec  9.32 MBytes  78.2 Mbits/sec
[  1] 3.0000-4.0000 sec   385 KBytes  3.15 Mbits/sec
[  4] 3.0000-4.0000 sec   912 KBytes  7.47 Mbits/sec
[  2] 3.0000-4.0000 sec   127 KBytes  1.04 Mbits/sec
[  5] 3.0000-4.0000 sec   428 KBytes  3.51 Mbits/sec
[  6] 3.0000-4.0000 sec   198 KBytes  1.62 Mbits/sec
[  1] 4.0000-5.0000 sec   436 KBytes  3.57 Mbits/sec
[  3] 4.0000-5.0000 sec  9.31 MBytes  78.1 Mbits/sec
[  4] 4.0000-5.0000 sec  3.77 MBytes  31.6 Mbits/sec
