------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.1.2 port 5001 connected with 192.168.2.2 port 36044
[  2] local 192.168.1.2 port 5001 connected with 192.168.8.2 port 54258
[  3] local 192.168.1.2 port 5001 connected with 192.168.10.2 port 49506
[  4] local 192.168.1.2 port 5001 connected with 192.168.3.2 port 39354
[  5] local 192.168.1.2 port 5001 connected with 192.168.5.2 port 50440
[ ID] Interval       Transfer     Bandwidth
[  5] 0.0000-1.0000 sec   649 KBytes  5.32 Mbits/sec
[  1] 0.0000-1.0000 sec  8.02 MBytes  67.3 Mbits/sec
[  2] 0.0000-1.0000 sec  3.32 MBytes  27.8 Mbits/sec
[  3] 0.0000-1.0000 sec  5.58 MBytes  46.8 Mbits/sec
[  4] 0.0000-1.0000 sec  1.13 MBytes  9.51 Mbits/sec
[  1] 1.0000-2.0000 sec  8.40 MBytes  70.5 Mbits/sec
[  2] 1.0000-2.0000 sec  3.48 MBytes  29.2 Mbits/sec
[  3] 1.0000-2.0000 sec  5.95 MBytes  49.9 Mbits/sec
[  5] 1.0000-2.0000 sec   653 KBytes  5.35 Mbits/sec
[  4] 1.0000-2.0000 sec   861 KBytes  7.05 Mbits/sec
[  1] 2.0000-3.0000 sec  8.51 MBytes  71.4 Mbits/sec
[  2] 2.0000-3.0000 sec  3.66 MBytes  30.7 Mbits/sec
[  3] 2.0000-3.0000 sec  4.46 MBytes  37.4 Mbits/sec
[  5] 2.0000-3.0000 sec   598 KBytes  4.90 Mbits/sec
[  4] 2.0000-3.0000 sec   833 KBytes  6.82 Mbits/sec
[  1] 3.0000-4.0000 sec  8.30 MBytes  69.6 Mbits/sec
[  2] 3.0000-4.0000 sec  3.80 MBytes  31.9 Mbits/sec
[  3] 3.0000-4.0000 sec  2.18 MBytes  18.3 Mbits/sec
[  4] 3.0000-4.0000 sec   860 KBytes  7.04 Mbits/sec
[  5] 3.0000-4.0000 sec   629 KBytes  5.15 Mbits/sec
[  1] 4.0000-5.0000 sec  7.87 MBytes  66.0 Mbits/sec
[  2] 4.0000-5.0000 sec  3.58 MBytes  30.0 Mbits/sec
[  5] 4.0000-5.0000 sec   706 KBytes  5.78 Mbits/sec
[  3] 4.0000-5.0000 sec  1.34 MBytes  11.2 Mbits/sec
[  4] 4.0000-5.0000 sec   754 KBytes  6.17 Mbits/sec
[  1] 5.0000-6.0000 sec  7.63 MBytes  64.0 Mbits/sec
[  2] 5.0000-6.0000 sec  3.76 MBytes  31.6 Mbits/sec
[  3] 5.0000-6.0000 sec  1.04 MBytes  8.70 Mbits/sec
[  4] 5.0000-6.0000 sec   882 KBytes  7.23 Mbits/sec
[  5] 5.0000-6.0000 sec   783 KBytes  6.42 Mbits/sec
[  1] 6.0000-7.0000 sec  7.12 MBytes  59.7 Mbits/sec
[  5] 6.0000-7.0000 sec   812 KBytes  6.65 Mbits/sec
[  2] 6.0000-7.0000 sec  3.67 MBytes  30.8 Mbits/sec
[  3] 6.0000-7.0000 sec   884 KBytes  7.24 Mbits/sec
[  4] 6.0000-7.0000 sec   967 KBytes  7.92 Mbits/sec
[  2] 7.0000-8.0000 sec  3.72 MBytes  31.2 Mbits/sec
[  3] 7.0000-8.0000 sec   790 KBytes  6.48 Mbits/sec
[  1] 7.0000-8.0000 sec  6.31 MBytes  52.9 Mbits/sec
[  5] 7.0000-8.0000 sec   807 KBytes  6.61 Mbits/sec
[  4] 7.0000-8.0000 sec   864 KBytes  7.08 Mbits/sec
[  1] 8.0000-9.0000 sec  6.78 MBytes  56.9 Mbits/sec
[  2] 8.0000-9.0000 sec  3.88 MBytes  32.5 Mbits/sec
[  5] 8.0000-9.0000 sec   990 KBytes  8.11 Mbits/sec
[  3] 8.0000-9.0000 sec   758 KBytes  6.21 Mbits/sec
[  4] 8.0000-9.0000 sec  1.10 MBytes  9.19 Mbits/sec
[  1] 9.0000-10.0000 sec  6.43 MBytes  53.9 Mbits/sec
[  2] 9.0000-10.0000 sec  4.07 MBytes  34.2 Mbits/sec
[  3] 9.0000-10.0000 sec   880 KBytes  7.21 Mbits/sec
[  4] 9.0000-10.0000 sec  1.20 MBytes  10.1 Mbits/sec
[  5] 9.0000-10.0000 sec   697 KBytes  5.71 Mbits/sec
[  3] 10.0000-10.5767 sec  1.18 MBytes  17.1 Mbits/sec
[  3] 0.0000-10.5767 sec  25.0 MBytes  19.8 Mbits/sec
[  2] 10.0000-10.6301 sec  2.68 MBytes  35.7 Mbits/sec
[  2] 0.0000-10.6301 sec  39.6 MBytes  31.3 Mbits/sec
[  1] 10.0000-11.0000 sec  6.35 MBytes  53.2 Mbits/sec
[  4] 10.0000-11.0000 sec  1.36 MBytes  11.4 Mbits/sec
[  5] 10.0000-11.0000 sec   778 KBytes  6.37 Mbits/sec
[  1] 11.0000-11.7690 sec  4.47 MBytes  48.8 Mbits/sec
[  1] 0.0000-11.7690 sec  86.2 MBytes  61.4 Mbits/sec
[  4] 11.0000-11.7754 sec  1.22 MBytes  13.2 Mbits/sec
[  4] 0.0000-11.7754 sec  11.9 MBytes  8.47 Mbits/sec
[  5] 11.0000-11.9065 sec  1.35 MBytes  12.5 Mbits/sec
[  5] 0.0000-11.9065 sec  9.27 MBytes  6.53 Mbits/sec
