------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.6.2 port 5001 connected with 192.168.3.2 port 39948
[  2] local 192.168.6.2 port 5001 connected with 192.168.5.2 port 58650
[  3] local 192.168.6.2 port 5001 connected with 192.168.8.2 port 45848
[  4] local 192.168.6.2 port 5001 connected with 192.168.2.2 port 54862
[  5] local 192.168.6.2 port 5001 connected with 192.168.1.2 port 36070
[  6] local 192.168.6.2 port 5001 connected with 192.168.7.2 port 34346
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  10.1 MBytes  84.3 Mbits/sec
[  3] 0.0000-1.0000 sec  7.64 MBytes  64.1 Mbits/sec
[  1] 0.0000-1.0000 sec  1.53 MBytes  12.8 Mbits/sec
[  5] 0.0000-1.0000 sec  1.16 MBytes  9.70 Mbits/sec
[  6] 0.0000-1.0000 sec  1.10 MBytes  9.24 Mbits/sec
[  4] 0.0000-1.0000 sec   371 KBytes  3.04 Mbits/sec
[  2] 1.0000-2.0000 sec  10.6 MBytes  89.1 Mbits/sec
[  1] 1.0000-2.0000 sec  1.56 MBytes  13.1 Mbits/sec
[  5] 1.0000-2.0000 sec   766 KBytes  6.28 Mbits/sec
[  3] 1.0000-2.0000 sec  8.04 MBytes  67.4 Mbits/sec
[  6] 1.0000-2.0000 sec  1.02 MBytes  8.57 Mbits/sec
[  4] 1.0000-2.0000 sec   211 KBytes  1.73 Mbits/sec
[  2] 2.0000-3.0000 sec  10.8 MBytes  90.2 Mbits/sec
[  1] 2.0000-3.0000 sec  1.80 MBytes  15.1 Mbits/sec
[  3] 2.0000-3.0000 sec  7.95 MBytes  66.7 Mbits/sec
[  5] 2.0000-3.0000 sec   646 KBytes  5.29 Mbits/sec
[  6] 2.0000-3.0000 sec   915 KBytes  7.49 Mbits/sec
[  4] 2.0000-3.0000 sec   229 KBytes  1.88 Mbits/sec
[  2] 3.0000-4.0000 sec  10.8 MBytes  90.7 Mbits/sec
[  3] 3.0000-4.0000 sec  8.13 MBytes  68.2 Mbits/sec
[  1] 3.0000-4.0000 sec  1.75 MBytes  14.7 Mbits/sec
[  5] 3.0000-4.0000 sec   598 KBytes  4.90 Mbits/sec
[  4] 3.0000-4.0000 sec   191 KBytes  1.56 Mbits/sec
[  6] 3.0000-4.0000 sec   880 KBytes  7.21 Mbits/sec
[  2] 4.0000-5.0000 sec  10.8 MBytes  90.8 Mbits/sec
[  3] 4.0000-5.0000 sec  8.15 MBytes  68.4 Mbits/sec
[  1] 4.0000-5.0000 sec  1.64 MBytes  13.7 Mbits/sec
[  5] 4.0000-5.0000 sec   567 KBytes  4.65 Mbits/sec
[  6] 4.0000-5.0000 sec   839 KBytes  6.87 Mbits/sec
[  4] 4.0000-5.0000 sec   201 KBytes  1.64 Mbits/sec
[  2] 5.0000-6.0000 sec  10.8 MBytes  90.9 Mbits/sec
[  1] 5.0000-6.0000 sec  1.58 MBytes  13.3 Mbits/sec
[  5] 5.0000-6.0000 sec   553 KBytes  4.53 Mbits/sec
[  3] 5.0000-6.0000 sec  8.18 MBytes  68.6 Mbits/sec
[  4] 5.0000-6.0000 sec   247 KBytes  2.03 Mbits/sec
[  6] 5.0000-6.0000 sec   819 KBytes  6.71 Mbits/sec
[  2] 6.0000-7.0000 sec  10.8 MBytes  91.0 Mbits/sec
[  1] 6.0000-7.0000 sec  1.56 MBytes  13.1 Mbits/sec
[  3] 6.0000-7.0000 sec  8.18 MBytes  68.6 Mbits/sec
[  5] 6.0000-7.0000 sec   518 KBytes  4.24 Mbits/sec
[  6] 6.0000-7.0000 sec   830 KBytes  6.80 Mbits/sec
[  4] 6.0000-7.0000 sec   221 KBytes  1.81 Mbits/sec
[  1] 7.0000-8.0000 sec  1.50 MBytes  12.6 Mbits/sec
[  2] 7.0000-8.0000 sec  10.9 MBytes  91.2 Mbits/sec
[  3] 7.0000-8.0000 sec  7.98 MBytes  66.9 Mbits/sec
[  5] 7.0000-8.0000 sec   512 KBytes  4.19 Mbits/sec
[  6] 7.0000-8.0000 sec   754 KBytes  6.17 Mbits/sec
[  4] 7.0000-8.0000 sec   443 KBytes  3.63 Mbits/sec
[  2] 8.0000-9.0000 sec  10.9 MBytes  91.2 Mbits/sec
[  3] 8.0000-9.0000 sec  7.99 MBytes  67.0 Mbits/sec
[  1] 8.0000-9.0000 sec  1.45 MBytes  12.1 Mbits/sec
[  5] 8.0000-9.0000 sec   520 KBytes  4.26 Mbits/sec
[  6] 8.0000-9.0000 sec   755 KBytes  6.19 Mbits/sec
[  4] 8.0000-9.0000 sec   363 KBytes  2.98 Mbits/sec
[  2] 9.0000-10.0000 sec  10.8 MBytes  90.5 Mbits/sec
[  3] 9.0000-10.0000 sec  7.53 MBytes  63.2 Mbits/sec
[  5] 9.0000-10.0000 sec   601 KBytes  4.92 Mbits/sec
[  1] 9.0000-10.0000 sec  1.19 MBytes  9.97 Mbits/sec
[  6] 9.0000-10.0000 sec   221 KBytes  1.81 Mbits/sec
[  3] 10.0000-10.3690 sec  2.86 MBytes  64.9 Mbits/sec
[  3] 0.0000-10.3690 sec  82.6 MBytes  66.8 Mbits/sec
[  2] 10.0000-10.3830 sec  4.09 MBytes  89.6 Mbits/sec
[  2] 0.0000-10.3830 sec   111 MBytes  90.0 Mbits/sec
[  4] 9.0000-10.0000 sec   322 KBytes  2.64 Mbits/sec
[  5] 10.0000-10.8264 sec  2.25 MBytes  22.8 Mbits/sec
[  5] 0.0000-10.8264 sec  8.56 MBytes  6.63 Mbits/sec
[  1] 10.0000-10.8575 sec  2.07 MBytes  20.3 Mbits/sec
[  1] 0.0000-10.8575 sec  17.6 MBytes  13.6 Mbits/sec
[  4] 10.0000-11.0000 sec  2.11 MBytes  17.7 Mbits/sec
[  6] 10.0000-11.0000 sec  2.02 MBytes  16.9 Mbits/sec
[  4] 0.0000-11.1004 sec  5.31 MBytes  4.01 Mbits/sec
[  6] 0.0000-11.2196 sec  10.5 MBytes  7.82 Mbits/sec
