------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.5.2 port 5001 connected with 192.168.1.2 port 38418
[  2] local 192.168.5.2 port 5001 connected with 192.168.4.2 port 41106
[  3] local 192.168.5.2 port 5001 connected with 192.168.8.2 port 59160
[  4] local 192.168.5.2 port 5001 connected with 192.168.7.2 port 58340
[  5] local 192.168.5.2 port 5001 connected with 192.168.9.2 port 49582
[  6] local 192.168.5.2 port 5001 connected with 192.168.10.2 port 42878
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  6.64 MBytes  55.7 Mbits/sec
[  2] 0.0000-1.0000 sec  2.38 MBytes  20.0 Mbits/sec
[  4] 0.0000-1.0000 sec  2.21 MBytes  18.5 Mbits/sec
[  6] 0.0000-1.0000 sec  9.15 MBytes  76.8 Mbits/sec
[  3] 0.0000-1.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  5] 0.0000-1.0000 sec  8.50 MBytes  71.3 Mbits/sec
[  1] 1.0000-2.0000 sec  5.51 MBytes  46.2 Mbits/sec
[  2] 1.0000-2.0000 sec  2.83 MBytes  23.7 Mbits/sec
[  4] 1.0000-2.0000 sec  2.00 MBytes  16.8 Mbits/sec
[  6] 1.0000-2.0000 sec  9.32 MBytes  78.2 Mbits/sec
[  3] 1.0000-2.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  5] 1.0000-2.0000 sec  8.50 MBytes  71.3 Mbits/sec
[  1] 2.0000-3.0000 sec  4.46 MBytes  37.4 Mbits/sec
[  4] 2.0000-3.0000 sec  2.01 MBytes  16.9 Mbits/sec
[  2] 2.0000-3.0000 sec  3.03 MBytes  25.4 Mbits/sec
[  3] 2.0000-3.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  5] 2.0000-3.0000 sec  8.50 MBytes  71.3 Mbits/sec
[  6] 2.0000-3.0000 sec  9.33 MBytes  78.3 Mbits/sec
[  4] 3.0000-4.0000 sec  2.00 MBytes  16.8 Mbits/sec
[  1] 3.0000-4.0000 sec  3.65 MBytes  30.6 Mbits/sec
[  2] 3.0000-4.0000 sec  3.33 MBytes  27.9 Mbits/sec
[  3] 3.0000-4.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  6] 3.0000-4.0000 sec  9.32 MBytes  78.2 Mbits/sec
[  5] 3.0000-4.0000 sec  8.50 MBytes  71.3 Mbits/sec
[  1] 4.0000-5.0000 sec  4.20 MBytes  35.2 Mbits/sec
[  2] 4.0000-5.0000 sec  3.38 MBytes  28.4 Mbits/sec
[  4] 4.0000-5.0000 sec  2.12 MBytes  17.8 Mbits/sec
[  6] 4.0000-5.0000 sec  9.19 MBytes  77.1 Mbits/sec
[  3] 4.0000-5.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  5] 4.0000-5.0000 sec  8.50 MBytes  71.3 Mbits/sec
[  1] 5.0000-6.0000 sec  5.01 MBytes  42.0 Mbits/sec
[  2] 5.0000-6.0000 sec  3.39 MBytes  28.4 Mbits/sec
[  4] 5.0000-6.0000 sec  2.32 MBytes  19.5 Mbits/sec
[  6] 5.0000-6.0000 sec  8.99 MBytes  75.4 Mbits/sec
[  3] 5.0000-6.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  5] 5.0000-6.0000 sec  8.50 MBytes  71.3 Mbits/sec
[  1] 6.0000-7.0000 sec  4.98 MBytes  41.7 Mbits/sec
[  4] 6.0000-7.0000 sec  2.34 MBytes  19.6 Mbits/sec
[  2] 6.0000-7.0000 sec  3.42 MBytes  28.7 Mbits/sec
[  3] 6.0000-7.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  5] 6.0000-7.0000 sec  8.50 MBytes  71.3 Mbits/sec
[  6] 6.0000-7.0000 sec  8.99 MBytes  75.4 Mbits/sec
[  1] 7.0000-8.0000 sec  4.73 MBytes  39.7 Mbits/sec
[  3] 7.0000-8.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  4] 7.0000-8.0000 sec  2.32 MBytes  19.5 Mbits/sec
[  6] 7.0000-8.0000 sec  9.00 MBytes  75.5 Mbits/sec
[  5] 7.0000-8.0000 sec  8.50 MBytes  71.3 Mbits/sec
[  2] 7.0000-8.0000 sec  2.79 MBytes  23.4 Mbits/sec
[  1] 8.0000-9.0000 sec  4.28 MBytes  35.9 Mbits/sec
[  2] 8.0000-9.0000 sec  4.47 MBytes  37.5 Mbits/sec
[  4] 8.0000-9.0000 sec  2.34 MBytes  19.7 Mbits/sec
[  6] 8.0000-9.0000 sec  9.01 MBytes  75.6 Mbits/sec
[  3] 8.0000-9.0000 sec  7.50 MBytes  62.9 Mbits/sec
[  5] 8.0000-9.0000 sec  8.50 MBytes  71.3 Mbits/sec
[  1] 9.0000-10.0000 sec  3.71 MBytes  31.1 Mbits/sec
