------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.6.2 port 5001 connected with 192.168.1.2 port 34738
[  2] local 192.168.6.2 port 5001 connected with 192.168.5.2 port 51154
[  3] local 192.168.6.2 port 5001 connected with 192.168.3.2 port 50060
[  4] local 192.168.6.2 port 5001 connected with 192.168.4.2 port 34450
[  5] local 192.168.6.2 port 5001 connected with 192.168.10.2 port 37372
[  6] local 192.168.6.2 port 5001 connected with 192.168.9.2 port 42134
[ ID] Interval       Transfer     Bandwidth
[  2] 0.0000-1.0000 sec  7.13 MBytes  59.8 Mbits/sec
[  3] 0.0000-1.0000 sec  4.98 MBytes  41.8 Mbits/sec
[  4] 0.0000-1.0000 sec  7.27 MBytes  61.0 Mbits/sec
[  5] 0.0000-1.0000 sec  1.94 MBytes  16.3 Mbits/sec
[  6] 0.0000-1.0000 sec  6.42 MBytes  53.8 Mbits/sec
[  1] 0.0000-1.0000 sec   936 KBytes  7.67 Mbits/sec
[  1] 1.0000-2.0000 sec   663 KBytes  5.43 Mbits/sec
[  5] 1.0000-2.0000 sec  1.42 MBytes  11.9 Mbits/sec
[  2] 1.0000-2.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  3] 1.0000-2.0000 sec  4.43 MBytes  37.1 Mbits/sec
[  4] 1.0000-2.0000 sec  7.23 MBytes  60.6 Mbits/sec
[  6] 1.0000-2.0000 sec  6.76 MBytes  56.7 Mbits/sec
[  2] 2.0000-3.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  3] 2.0000-3.0000 sec  4.44 MBytes  37.2 Mbits/sec
[  4] 2.0000-3.0000 sec  7.25 MBytes  60.8 Mbits/sec
[  5] 2.0000-3.0000 sec  1.32 MBytes  11.1 Mbits/sec
[  6] 2.0000-3.0000 sec  6.70 MBytes  56.2 Mbits/sec
[  1] 2.0000-3.0000 sec   607 KBytes  4.97 Mbits/sec
[  2] 3.0000-4.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  3] 3.0000-4.0000 sec  4.43 MBytes  37.1 Mbits/sec
[  4] 3.0000-4.0000 sec  7.28 MBytes  61.0 Mbits/sec
[  1] 3.0000-4.0000 sec   553 KBytes  4.53 Mbits/sec
[  5] 3.0000-4.0000 sec  1.23 MBytes  10.4 Mbits/sec
[  6] 3.0000-4.0000 sec  6.73 MBytes  56.4 Mbits/sec
[  2] 4.0000-5.0000 sec  6.94 MBytes  58.2 Mbits/sec
[  3] 4.0000-5.0000 sec  4.51 MBytes  37.8 Mbits/sec
[  4] 4.0000-5.0000 sec  7.26 MBytes  60.9 Mbits/sec
[  5] 4.0000-5.0000 sec  1.67 MBytes  14.0 Mbits/sec
[  6] 4.0000-5.0000 sec  6.81 MBytes  57.1 Mbits/sec
[  1] 4.0000-5.0000 sec   547 KBytes  4.48 Mbits/sec
[  2] 5.0000-6.0000 sec  7.31 MBytes  61.3 Mbits/sec
[  3] 5.0000-6.0000 sec  4.52 MBytes  37.9 Mbits/sec
[  4] 5.0000-6.0000 sec  7.22 MBytes  60.5 Mbits/sec
[  1] 5.0000-6.0000 sec   560 KBytes  4.59 Mbits/sec
[  5] 5.0000-6.0000 sec  1.77 MBytes  14.9 Mbits/sec
[  6] 5.0000-6.0000 sec  6.72 MBytes  56.4 Mbits/sec
[  2] 6.0000-7.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  3] 6.0000-7.0000 sec  4.51 MBytes  37.8 Mbits/sec
[  4] 6.0000-7.0000 sec  7.28 MBytes  61.1 Mbits/sec
[  1] 6.0000-7.0000 sec   608 KBytes  4.98 Mbits/sec
[  6] 6.0000-7.0000 sec  6.71 MBytes  56.3 Mbits/sec
[  5] 6.0000-7.0000 sec  1.77 MBytes  14.8 Mbits/sec
[  2] 7.0000-8.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  3] 7.0000-8.0000 sec  4.51 MBytes  37.8 Mbits/sec
[  4] 7.0000-8.0000 sec  7.25 MBytes  60.8 Mbits/sec
[  5] 7.0000-8.0000 sec  1.80 MBytes  15.1 Mbits/sec
[  6] 7.0000-8.0000 sec  6.73 MBytes  56.5 Mbits/sec
[  1] 7.0000-8.0000 sec   601 KBytes  4.92 Mbits/sec
[  2] 8.0000-9.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  3] 8.0000-9.0000 sec  4.55 MBytes  38.2 Mbits/sec
[  1] 8.0000-9.0000 sec   721 KBytes  5.91 Mbits/sec
[  6] 8.0000-9.0000 sec  6.73 MBytes  56.5 Mbits/sec
[  4] 8.0000-9.0000 sec  7.25 MBytes  60.8 Mbits/sec
[  5] 8.0000-9.0000 sec  1.87 MBytes  15.7 Mbits/sec
[  5] 9.0000-10.0000 sec  1.93 MBytes  16.2 Mbits/sec
[  2] 9.0000-10.0000 sec  7.12 MBytes  59.8 Mbits/sec
[  3] 9.0000-10.0000 sec  4.57 MBytes  38.3 Mbits/sec
[  4] 9.0000-10.0000 sec  7.22 MBytes  60.5 Mbits/sec
[  1] 9.0000-10.0000 sec   936 KBytes  7.67 Mbits/sec
[  6] 9.0000-10.0000 sec  6.78 MBytes  56.8 Mbits/sec
[  2] 0.0000-10.0185 sec  71.4 MBytes  59.8 Mbits/sec
[  4] 0.0000-10.0112 sec  72.6 MBytes  60.9 Mbits/sec
[  6] 0.0000-10.0828 sec  67.6 MBytes  56.3 Mbits/sec
[  3] 0.0000-10.2314 sec  47.4 MBytes  38.8 Mbits/sec
[  1] 10.0000-10.5099 sec   564 KBytes  9.05 Mbits/sec
[  1] 0.0000-10.5099 sec  7.13 MBytes  5.69 Mbits/sec
[  5] 10.0000-10.7230 sec  1.64 MBytes  19.1 Mbits/sec
[  5] 0.0000-10.7230 sec  18.4 MBytes  14.4 Mbits/sec
