------------------------------------------------------------
Server listening on TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.4.2 port 5001 connected with 192.168.2.2 port 50204
[  2] local 192.168.4.2 port 5001 connected with 192.168.7.2 port 44390
[  3] local 192.168.4.2 port 5001 connected with 192.168.6.2 port 33512
[  4] local 192.168.4.2 port 5001 connected with 192.168.8.2 port 38490
[  5] local 192.168.4.2 port 5001 connected with 192.168.9.2 port 48680
[  6] local 192.168.4.2 port 5001 connected with 192.168.3.2 port 56684
[ ID] Interval       Transfer     Bandwidth
[  1] 0.0000-1.0000 sec  1.12 MBytes  9.39 Mbits/sec
[  2] 0.0000-1.0000 sec  7.56 MBytes  63.4 Mbits/sec
[  3] 0.0000-1.0000 sec  2.63 MBytes  22.1 Mbits/sec
[  6] 0.0000-1.0000 sec  1.02 MBytes  8.54 Mbits/sec
[  4] 0.0000-1.0000 sec  7.74 MBytes  64.9 Mbits/sec
[  5] 0.0000-1.0000 sec  4.58 MBytes  38.4 Mbits/sec
[  1] 1.0000-2.0000 sec   857 KBytes  7.02 Mbits/sec
[  2] 1.0000-2.0000 sec  8.49 MBytes  71.2 Mbits/sec
[  3] 1.0000-2.0000 sec  3.64 MBytes  30.5 Mbits/sec
[  4] 1.0000-2.0000 sec  10.0 MBytes  84.0 Mbits/sec
[  5] 1.0000-2.0000 sec  5.30 MBytes  44.4 Mbits/sec
[  6] 1.0000-2.0000 sec   723 KBytes  5.92 Mbits/sec
[  1] 2.0000-3.0000 sec   810 KBytes  6.64 Mbits/sec
[  2] 2.0000-3.0000 sec  8.94 MBytes  75.0 Mbits/sec
[  3] 2.0000-3.0000 sec  4.40 MBytes  36.9 Mbits/sec
[  4] 2.0000-3.0000 sec  8.88 MBytes  74.5 Mbits/sec
[  5] 2.0000-3.0000 sec  5.54 MBytes  46.4 Mbits/sec
[  6] 2.0000-3.0000 sec   608 KBytes  4.98 Mbits/sec
[  1] 3.0000-4.0000 sec   803 KBytes  6.58 Mbits/sec
[  2] 3.0000-4.0000 sec  9.23 MBytes  77.4 Mbits/sec
[  3] 3.0000-4.0000 sec  4.80 MBytes  40.2 Mbits/sec
[  4] 3.0000-4.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  5] 3.0000-4.0000 sec  5.53 MBytes  46.4 Mbits/sec
[  6] 3.0000-4.0000 sec   479 KBytes  3.93 Mbits/sec
[  1] 4.0000-5.0000 sec   721 KBytes  5.91 Mbits/sec
[  2] 4.0000-5.0000 sec  9.45 MBytes  79.3 Mbits/sec
[  3] 4.0000-5.0000 sec  5.14 MBytes  43.1 Mbits/sec
[  4] 4.0000-5.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  5] 4.0000-5.0000 sec  6.12 MBytes  51.3 Mbits/sec
[  6] 4.0000-5.0000 sec   382 KBytes  3.13 Mbits/sec
[  1] 5.0000-6.0000 sec   875 KBytes  7.17 Mbits/sec
[  2] 5.0000-6.0000 sec  9.59 MBytes  80.5 Mbits/sec
[  3] 5.0000-6.0000 sec  10.1 MBytes  84.6 Mbits/sec
[  4] 5.0000-6.0000 sec  8.87 MBytes  74.4 Mbits/sec
[  5] 5.0000-6.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  6] 5.0000-6.0000 sec  1.41 KBytes  11.6 Kbits/sec
[  1] 6.0000-7.0000 sec   851 KBytes  6.97 Mbits/sec
[  2] 6.0000-7.0000 sec  9.45 MBytes  79.3 Mbits/sec
[  3] 6.0000-7.0000 sec  10.5 MBytes  88.4 Mbits/sec
[  4] 6.0000-7.0000 sec  8.88 MBytes  74.5 Mbits/sec
[  5] 6.0000-7.0000 sec  11.3 MBytes  95.1 Mbits/sec
[  6] 6.0000-7.0000 sec  2.83 KBytes  23.2 Kbits/sec
[  1] 7.0000-8.0000 sec   740 KBytes  6.06 Mbits/sec
[  2] 7.0000-8.0000 sec  9.29 MBytes  77.9 Mbits/sec
[  3] 7.0000-8.0000 sec  10.6 MBytes  88.9 Mbits/sec
[  4] 7.0000-8.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  5] 7.0000-8.0000 sec  11.3 MBytes  94.9 Mbits/sec
[  6] 7.0000-8.0000 sec  7.07 KBytes  57.9 Kbits/sec
[  1] 8.0000-9.0000 sec   764 KBytes  6.26 Mbits/sec
[  2] 8.0000-9.0000 sec  9.17 MBytes  76.9 Mbits/sec
[  3] 8.0000-9.0000 sec  10.6 MBytes  89.1 Mbits/sec
[  4] 8.0000-9.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  5] 8.0000-9.0000 sec  11.0 MBytes  91.9 Mbits/sec
[  6] 8.0000-9.0000 sec   180 KBytes  1.47 Mbits/sec
[  1] 9.0000-10.0000 sec   807 KBytes  6.61 Mbits/sec
[  2] 9.0000-10.0000 sec  9.18 MBytes  77.0 Mbits/sec
[  3] 9.0000-10.0000 sec  10.6 MBytes  88.7 Mbits/sec
[  4] 9.0000-10.0000 sec  8.88 MBytes  74.4 Mbits/sec
[  4] 0.0000-10.0110 sec  88.9 MBytes  74.5 Mbits/sec
[  6] 9.0000-10.0000 sec   533 KBytes  4.37 Mbits/sec
[  5] 9.0000-10.0000 sec  8.00 MBytes  67.1 Mbits/sec
[  5] 0.0000-10.0112 sec  80.1 MBytes  67.1 Mbits/sec
[  2] 0.0000-10.1228 sec  91.4 MBytes  75.7 Mbits/sec
[  6] 10.0000-10.9160 sec  1.30 MBytes  12.0 Mbits/sec
[  6] 0.0000-10.9160 sec  5.17 MBytes  3.97 Mbits/sec
[  1] 10.0000-11.0000 sec   926 KBytes  7.59 Mbits/sec
[  3] 10.0000-11.0000 sec  10.4 MBytes  87.6 Mbits/sec
[  3] 0.0000-11.0248 sec  83.8 MBytes  63.7 Mbits/sec
[  1] 0.0000-11.1242 sec  9.64 MBytes  7.27 Mbits/sec
